go_log_likelihood,go_bic_active,go_aic_active,go_bic_full,go_active_parameters,go_full_parameters,go_bic_active_per_gene,n_clusters,largest_cluster_size,largest_cluster_fraction,singleton_clusters,singleton_fraction,singleton_gene_fraction,median_cluster_size,coherent_cluster_count,coherent_cluster_fraction,median_significant_terms_q05,min_cluster_q_value,median_within_tfidf_cosine,weighted_mean_within_tfidf_cosine
-52.67918572255584,577.6305679125221,181.3583714451117,3000587.332901565,38,241425,3.8508704527501476,145,2,0.013333333333333334,140,0.9655172413793104,0.9333333333333333,1.0,0,0.0,0.0,0.02483221476510067,0.898598128954168,0.7088518866365707
