gene,mode_22,mode_23,mode_24,mode_25,mode_26,mode_27,mode_28,mode_29,mode_30,mode_31,mode_32,mode_33,mode_34,mode_35,mode_36,mode_37,mode_38,mode_39,mode_40,mode_41,mode_42,mode_43,mode_44,mode_45,mode_46,mode_47,mode_48,mode_49,mode_50,mode_51,mode_52,mode_53,mode_54,mode_55,mode_56,mode_57,mode_58,mode_59,mode_60,mode_61,mode_62
MECOM,0.021703778354121375,0.01114246120147488,-0.06828135325569112,-0.01202771726172736,0.042549801559996214,-0.0005428243751068846,0.027975490113716802,-0.04992601364876863,-0.04337653241094408,-0.041261227839993864,-0.03185999016241148,0.0514596013456941,0.07139489599393099,-0.012979531982300504,-0.02305239993694972,-0.04431067889100695,0.05323058390831085,-0.010920989056196264,-0.031123351932848,0.00039685684439463577,-0.019206393500979125,-0.03141492072749179,0.052584640040434553,-0.0033525136649059945,0.048723772839855954,0.01645515250740691,0.03822922888382238,-0.046525664438557594,-0.01129247600593926,-0.041542354984609495,-0.018592591622410788,0.033959762219525146,-0.07524803746258768,-0.01748892935840503,-0.05357497965240972,0.04795861305037194,-0.0443435861594799,0.01276266643522851,0.026496629461188338,0.029994772621299202,-0.062016893704329196
NPM1,-0.1151862936479037,-0.005829058399669401,-0.03418168660516509,0.018221122198305954,0.03728656166648259,0.0640424667198897,-0.06192332598866447,0.011491110828452299,-0.08479723661092065,-0.01697825525141814,-0.06348437725079811,-0.02494971447626936,-0.09187553648541873,-0.016274664321498183,-0.030032048238375585,-0.06842610130848086,0.02336278195195489,0.06034117455923686,0.0690458597823425,-0.0015496652134803985,-0.034124620132743595,-0.07623491580444394,-0.016291738064136106,0.04753325877470625,-0.0638472716302512,0.0344455773451013,-0.04427691570548101,-0.019114596682872693,-0.07944538931105272,0.008461876646544367,-0.01731702335629592,-0.02414463701671686,-0.03261701442567102,-0.025428308973671234,0.02632818342017101,0.007395950815029347,0.005077417395890259,-0.003110155691897017,0.017320871274900798,-0.06918011748328129,0.06283511817235131
WAPL,0.09401934042629626,0.0780210485806827,0.0667136180928877,-0.02199413091981371,0.09638888796490087,0.1056940638701731,0.054145020101084726,0.13820912288634968,-0.0172462010315803,0.08132350591821423,0.10062910670798884,0.0657937770085994,0.06085452299139718,0.033651299233158474,0.008641915240397393,0.015476729549001374,-0.049949096784713674,0.0333461249157912,0.00591403939886486,-0.024673252706712626,0.06565589879353828,0.08037173264270894,0.012420834946745342,0.0067651325971059256,0.03842794028503431,0.03549933239221055,0.030887125752052418,0.04230194998002084,-0.011634238442332051,0.07465945884913952,-0.05602512136027281,-0.031991208627320585,0.03394469575118597,0.007448846849703738,-0.013144694458018868,-0.028542289494987043,0.03616904069859541,-0.003179689908988449,0.012593276587182482,-0.0041954744497388775,0.002063765783928169
SMC1B,-0.019229101595691387,-0.047864378570884665,-0.04445796391268827,0.02621387234767819,-0.01626706751708429,-0.09502804629963721,0.060948887766276647,-0.02542094549841713,-0.06113760407214112,-0.017587336312747025,-0.014601467018476238,-0.0335219019257809,0.021599331846862538,0.07794194615711215,0.0076329528072119155,0.03040598822702553,-0.042617696010136034,-0.04543061869951405,-0.029717832073497333,0.08843006574124591,-0.036999269110327734,0.0501524734171249,-0.06235840447370655,-0.052464526840223326,0.005319551440323888,-0.00420253498081667,0.044437793359035284,-0.06797801646238477,0.023762188227309043,0.02139576597987942,0.01483761221824664,-0.043041348407522724,0.020759422968276802,-0.026830406973955796,0.033974682846153494,0.030163874367433598,0.01619304179900471,-0.006317229974564807,-0.022521075974141148,-0.06986533131481755,-0.08095621673364223
CDCA5,-0.010260227176830691,0.02161603178670701,0.1156691712668271,0.005903732731686778,-0.04649194048116042,-0.09269455431099854,-0.05853845370181174,-0.11571900606418666,0.022190398896801466,-0.005022413969075305,-0.0853630269384305,-0.005911128703750724,-0.06726535967317239,-0.12459580665523066,0.0033448129379616874,0.006666038364965309,-0.03490663206499585,-0.046572685863605225,-0.019073022469851344,0.00031557168889214315,-0.046401713821533255,-0.028751825944045708,0.02297381840626131,-0.0062845459772008705,0.0005704466122557759,0.025376849871277148,-0.01808796479187927,-0.03525948183309794,-0.02641925394379919,-0.0036795784826516324,-0.025821882051082115,-0.05265724986656667,0.06205675505551894,0.07165175793959043,0.030952658027996606,0.0018785950080033049,-0.024531395601194713,-0.006647648093338525,0.003865432940190842,0.006157632796237666,0.03166465453405113
SGO1,-0.1030224889223633,-0.023222161986671704,0.1583415291254242,0.05980017751802532,-0.1493807808434502,-0.059279527199493795,-0.09033454239455431,-0.08357104361495993,0.03875001713530082,-0.10763117202106,-0.1165097230500592,0.004061645372956833,-0.05299956316769929,-0.012533199295042508,0.0077805488704546875,-0.031675179382354327,0.029212124959964978,-0.018401564682947985,0.0004892896597454561,0.00325527627752155,-0.09048946287863957,-0.04493702714577348,-0.015390107296078292,0.10976343708517143,0.019185683706105856,0.06053428042858031,0.031555133484414584,-0.016450302095242685,-0.0035671526362563836,-0.028665334732289924,-0.03777992856419273,0.12919410331206796,0.00930988345569235,0.012446834202805266,0.07316649665224109,0.027374220312233945,-0.03311340752309818,-0.03482385918388392,0.09167621462363026,-0.04936254598724538,0.017242293290676173
REC8,-0.15396361146336926,0.015869245912392332,0.18493553333591267,-0.07610405660400969,-0.0366182758021558,0.05246011858307842,-0.05192322185784935,0.09858896798811756,-0.05707685728339505,-0.19726465672995525,0.11984010656259082,-0.06813877235050961,-0.007975982413403943,0.1321564438491421,-0.01918035466084918,-0.1075633554522152,0.05941682223231788,-0.005931054181082648,0.01138122493239948,-0.019919308589394828,-0.017875096261846357,0.01335939266004534,0.09460323242068865,0.002362005373038978,0.04664058435213593,-0.009974497241462368,-0.11030982048524443,0.02247149660522193,0.016276152500327188,-0.1246497471139304,0.17069143938407527,0.05696766170857051,0.04725226269484221,0.06722501625361589,-0.038756819463609295,-0.023799715908358162,0.04153923662076423,-0.12220622453072133,-0.12123395699192989,0.015284478372594263,-0.06787368948198369
MXD4,-0.015821064584155223,-0.11043176202373609,-0.05233623818633507,0.06831238420287462,-0.12059393296425266,0.09554241046595448,-0.06295213857834607,-0.11239740241033172,0.13016054441892996,-0.19223631822707235,-0.008242312456733156,0.22738440692417,-0.06698639137723811,0.03684208272524038,-0.0023814386434748867,-0.039028605548936564,0.07385566682327342,-0.010536171750016109,-0.04710842401998806,0.06565970673864348,0.04088015673979084,0.06326419810925676,-0.0025107087391582103,-0.2865558497899302,-0.05897857042539957,-0.08736231295256575,-0.15453860565451588,0.03239648322059562,0.0759171128940265,0.15426422801310424,-0.10001444910472797,0.09894892590590636,0.07547354713617158,-0.0037455467504317152,0.034557962790197384,0.04041100679876818,0.1419589241288287,-0.040039032778979515,-0.1767150864603087,-0.02795346165068569,0.14762215151634872
STAG3,-0.035072616170150145,-0.10385415767807404,-0.07430627784977693,-0.0024674523767517363,-0.06893210654601827,-0.0477849241557963,0.052313915885062685,0.058730820624279215,-0.028324290413356407,-0.10102180604790782,-0.06340867436397267,-0.0687209468604271,0.031178694588578595,0.1704983899028149,0.005622089854916001,-0.13648944604542063,-0.014254081097215824,0.03890106526927822,-0.029586530297193814,0.040688081290327076,-0.02072147738615006,0.11535417990863644,-0.1323095841433414,0.05129585686816849,0.04578561886331684,-0.09686372790273316,-0.09277362128233281,-0.04538142771371486,0.071015213739542,0.09873675508754033,-0.005075783231375542,0.021502369208309866,0.0036589429332490003,-0.05565271806486415,0.015600128541512081,0.03730798131202968,-0.04087381828831426,-0.07860592129610149,-0.009095758069186768,-0.00883116117532193,-0.05324613018574664
NIPBL,0.028523742992795757,-0.0004922019338632125,-0.04376757329934073,0.00963963973804065,-0.008464418330032163,-0.006253426610856879,0.0037092982478438424,0.00747811934535147,-0.0018694539604588074,-0.039560837055095055,0.006554831870061858,0.06982913561038688,0.03899535989245417,-0.04271993946615267,-0.0920231390317727,0.035413586423944265,0.023395650474152246,0.03743832012289799,0.03758839772913564,-0.020670252299054708,0.0051640207920429036,-0.030094719310663556,0.0963504247543684,0.033358201373288716,-0.01551800520487453,0.058367912729509225,-0.04595212700359799,0.01761191741041451,-0.017802260822115095,-0.014617726622979563,0.05204950624829007,0.11719444903914644,-0.061254740745723,-0.008929587173881226,0.04256614804985157,0.016288094967388755,-0.0012625709578680349,0.03344144851463204,-0.0226969503359468,0.061991922452074424,0.023851886142093562
SPI1,-0.01801900420098012,-0.012447464740966127,-0.09453247036862954,-0.040405094548504016,-0.024851680851815793,0.04084048726995885,0.0314186355415413,-0.0020524369799866074,0.06598271945365011,-0.003957463061063066,-0.1218432883330044,-0.003726729479346396,0.0014562215230559787,0.014816502781386293,0.0036644835318227157,0.02896771574152898,-0.02942704267794503,-0.011368934357020383,-0.004888285854556681,-0.030034951701614108,-0.05625086005755267,0.0843213352621235,-0.0882123368094347,-0.012907384835620886,-0.03444629547553823,0.1280542126808551,0.06878462979561237,0.0941131980005457,0.011498745545343485,0.01180090194601945,0.00033392733318956164,-0.04212999685677334,0.16512649124991458,0.05626270198709021,-0.07665696901766107,-0.039678109973437306,-0.01736026792054404,-0.0401016821309804,-0.05851255055124255,0.0996662550328769,0.05830487447864732
GPR31,0.008842621709653133,-0.008689396768763987,-0.11352421217580451,0.0035657251134866086,0.0854710193845123,0.03274646109918261,-0.08057035605712498,-0.07826224315204111,-0.013258216154761965,0.0017142748319569569,0.10060027893362965,0.04559171127129509,-0.04761112171243076,0.03902494488399188,0.19451154995820336,-0.0927641322472232,-0.022429602100043078,0.012388868896202727,-0.037498972126564376,-0.022385654770919125,0.08925605809491284,0.06018459546096074,0.03748867651002958,-0.06446221722015187,0.10546193713608683,0.10845515418588611,0.028306538752851444,-0.12644994906098078,0.09730317672208794,0.10475977981327386,0.16409727956713435,-0.05179049783754261,-0.018496782680516282,0.13183241123693676,-0.0019628071047075577,-0.026981690833760116,0.009792788312103702,0.05461223287683131,0.051944150557489556,0.0494339003015572,0.059779796692125166
STAG1,0.12352365431475633,-0.0698988803499599,-0.07558482269666092,-0.031275568655164294,-0.05978367868376015,0.04559025516544953,-0.13220015826169984,-0.051394518154963396,-0.03543133773703126,-0.04412945134062959,-0.12452186223534455,-0.17354054958481083,-0.04413067673199317,-0.10091858649783689,-0.11365720260706674,-0.00010309122363772846,0.07398221782330303,0.07492709563746008,0.07814367368686133,0.11115959256096736,0.02596832196849279,0.07764488815300216,0.0709383273299152,-0.14927626742741518,0.051768172668001,-0.16193833734748017,0.05499525609018648,0.07666850260420371,0.07591079182958384,-0.1030077981004239,0.04571937977570017,-0.03272808004354589,-0.031799844689723925,0.04398708682208877,0.2021998592010478,0.00846511489950133,-0.03762256338825488,0.00036110639025819597,0.07275103391494299,0.08040302272105565,-0.09681292329690941
NXF2,0.0012868747816115233,-0.048129696799030466,0.008556372944243244,0.05226235526199351,-0.02063350941668145,-0.04640599480424926,-0.018966378395603476,0.046038215330766644,0.033870843340806304,0.09219145067521894,0.04574565404078478,-0.0175075486111703,-0.038689815918317,0.0004648415041100544,-0.0002968999162381822,0.011717037937558376,-0.04406507868951397,-0.029599103190086892,-0.04702919490038511,-0.04887860002658242,0.06580349219097399,0.0912142065057846,-0.008462887128576688,-0.04556382727947298,0.0042066194543068,-0.034100830677890215,-0.03161973129838259,-0.012514284797653397,0.04072485555327768,-0.03314055536942415,-0.06110807926745345,-0.030327218543834238,0.02405014202862355,-0.02722507252503479,0.05320536127719658,0.03443241853216736,0.02969257749134894,-0.013236140821278332,0.010698950301256897,-0.0016546864227983036,-0.05262110407606982
CARNMT1,-0.06438549642443522,0.04896306872354814,-0.10324888321259532,0.13488623457737792,0.04166457929430939,0.06721480719846204,-0.11278844839454831,-0.03300154431140113,-0.1984959850937492,0.04787704618596438,0.013305103396744055,-0.25586088834660037,-0.2725760506365942,-0.08955830400707225,-0.255715012532861,0.002047565198112446,0.15869357171128678,0.14095069132920152,0.19161305133501938,0.33765325283949593,0.22664114450940168,0.2979306952754991,0.12265902851065413,0.09886055266612948,-0.1527134768602524,0.13570405441248373,0.14407783135328434,-0.1219774987302224,-0.019168280376789214,-0.010809452547419706,-0.06943420182296484,0.042947751518516264,0.06106652854640532,-0.019906862484522198,-0.1608724154808053,0.031531278440202544,0.08379771801085807,-0.03851334309454087,0.04258989976822208,-0.007867652943258854,0.038968810054592594
ELF4,-0.13076767969850353,-0.11966100005233081,0.07312402322482191,-0.11417140618352978,0.16037972298216593,0.023771499799022003,-0.06375473738613104,0.09746449636783314,-0.04495875147576963,0.00978416605413777,0.03497200199831669,-0.08596284324966252,-0.011247921188381874,-0.012095511979624649,-0.05134052644012373,0.011734588708907931,0.0656960328964772,0.022914757154852694,-0.10489710555712234,-0.007458409537006078,-0.022479352402277462,0.050058316241183176,-0.07501582274837493,-0.06111972567892714,0.08863488962849723,-0.08861236728366909,-0.0718022434899281,0.11851515424505657,-0.0802041528484919,0.05900838683553753,-0.021631995435332212,-0.03374372952244035,0.020114028755457404,-0.03926885476399551,-0.06859330628602534,0.03628517073610008,0.13843219155063455,0.12390608344674725,0.04790704302463075,0.10358833525376153,0.1161958311755422
KRTAP10-3,-0.11614460596416044,0.06373456926386406,0.12098970575358928,-0.09674590571653927,0.12420940018566744,-0.20894527469376228,0.02096685801567421,-0.10403313779534366,0.24221260981647919,-0.31706507576933474,0.03016467824449073,0.03491957830687992,0.03671391216441045,0.03747107830622456,-0.0013391021858512456,-0.09167682538110872,0.06887883005120743,0.13089878485267567,0.005344361068412348,0.013157145942178618,-0.1821733327050986,0.014412671625500972,0.11279080892334725,0.05709674609586393,0.09607240744708109,-0.02715564445802336,0.1213989728801219,0.01561811436094788,0.02748775292476125,0.0007618559508268998,-0.0653399121459292,-0.03438467394901503,0.15724836739755035,0.02751697076492402,0.03538356733316732,0.013930578808367776,0.07729140119065882,-0.03906732043382057,0.047952316950348045,-0.06077058501670743,-0.005911028960574382
AIRE,-0.06284641627222878,0.04944024724652006,-0.0029347566571091715,-0.02840462063529855,0.011442891571919807,0.10667685089279935,0.06293332035102236,0.0028235793888723706,0.014377224914145986,-0.06696490973958667,-0.05879437720697748,0.04785446957143641,0.07340662745928712,0.059085090548396536,-0.027329613447448792,0.025082427372871773,-0.02266474252459562,0.023784771049660668,-0.002366192839003074,0.033186486838033644,0.012558345853925333,0.01946604936328476,-0.003272645510671532,0.053140101945146886,0.017257897097524563,0.060896655464719604,0.0260311449345039,0.012453756499507578,0.005656922119037811,0.017544175640676785,-0.021008681387451992,0.012736407575902194,0.02438261296213417,0.06012676792207933,-0.062980743426327,0.022883359945032794,-0.13541187199543797,0.003793088437266703,-0.020481679579706518,0.07867211758681633,-0.05181601996712449
ZNF513,-0.08894679691771326,0.07588161139702933,0.16985793499466204,-0.02319172986012138,-0.06565916047444707,0.09072521515086962,-0.11587618298720231,-0.06994879838392877,0.0702714860888089,0.12950521116622413,-0.06371568521035881,-0.06841814763096209,0.04081870521594361,-0.07431182318006689,0.12288095886621653,0.20366813970889114,0.05469072048456593,-0.08261130657726601,-0.03786887278536701,0.15458373324156854,0.03457475336935263,0.020913563557649093,-0.25257359085281267,0.09344157016375414,0.06788701299507352,0.08254392901899665,-0.08105201563029518,0.03204034080275048,-0.15626042921106045,0.1365348628344047,0.0014428659940958545,-0.09362549613139666,-0.009885385405458408,0.17200833564545248,0.12194433746184537,-0.011279850309171597,0.1036826941518956,-0.173764252372119,0.1059812786271247,-0.007245783919880696,-0.10875802717602956
SLA,-0.05013699994955949,0.050906688216002485,0.013578672996096773,0.03667411371183807,-0.0981460598158836,-0.0035755187719089775,-0.014694967024108205,0.042344269952225934,0.03334845895948641,-0.02851320977530364,0.037779631047695446,-0.05974387917795983,-0.04681915906328433,-0.04193506376872276,0.05788289607600894,-0.034081331193754144,-0.07566145963583652,-0.009983583276646288,-0.036611021371420284,-0.04398693512272402,-0.018755304086792286,0.03619152355990856,-0.009985753536628143,0.021688343313048728,0.04172034257503491,-0.03567389477151373,-0.006201389792572823,-0.02185808046574359,-0.009836911238179612,-0.021193027733104764,-0.03285240797994026,0.12086161454138725,-0.06521326496890077,-0.05746000033615141,0.07013236480620745,0.05012357734122475,0.030844835286110466,0.011024338578732666,0.13094857046287708,-0.05872850388938613,-0.02589499459596138
ZRSR1,0.01677402357006917,0.007986907621037476,0.014729175646003376,-0.0005968456268208645,0.014126276327729186,-0.005805117166419473,-0.02133502314496882,-0.008026346457736078,-0.05742778709215647,-0.02294763883935652,-0.024443559964954606,-0.01662937435080054,-0.03315155349024313,-0.012809025683154262,-0.010025028803784593,-0.017182526971714594,0.02616331117887303,0.014405532647994447,0.03785560639676793,-0.018237650400731446,-0.047421199072823945,0.028719799862577354,0.021009787374298764,0.05059803817625639,-0.01673098913033107,0.0023393831018060493,-0.03396604573955544,-0.014207072985430847,-0.010095326660765774,0.006399503995602785,-0.029504297146122373,0.029569417007235053,0.04289089404281298,-0.02338989451047326,-0.0004570264685338221,0.0010365593976327445,0.0003109704867829668,-0.019607720664488893,-0.037448555404783763,0.009364426328512376,0.0036699348959202335
SRRM1,-0.006020300716784407,-0.02169117835018572,-0.024406022667900283,0.018679230076975126,-0.08042654937064615,-0.030634465897273925,-0.0569684998709302,-0.03266515176232927,-0.013810190447437266,-0.06060594857538777,0.06651823805432985,0.06777721955930015,0.02668529846122318,0.02195918095826732,0.03865347925184901,0.03684252044880578,0.047555033563241464,-0.018260575126243295,-0.04315014338963461,0.045043712979414854,0.024639215169182792,-0.006577020784794004,-0.06808287282298034,0.06042222312718801,0.027684896264476525,-0.052817444158957616,-0.048233783618649356,0.07720865113444784,0.05681168277614112,-0.09528589663581705,-0.052781816893070856,0.0929682060475674,0.04845352507696061,-0.06491098363629313,-0.025448332941740502,-0.04949527312692651,-0.02537129898931636,0.027600677466626446,-0.06615304155860131,0.028621277202797918,-0.0723057553154743
ANKRD11,0.09583635143131101,-0.012552068353342667,0.09607714537738639,-0.09579239632172308,-0.0072755566628388176,-0.06105415129061566,-0.01612679140066383,-0.010446785759017368,0.06247269500627,-0.062428600801735304,0.07707201908093808,0.0671464851375357,-0.043178113015596695,0.0570697247207242,-0.0318364202845535,-0.027075086833573053,0.10457295482702456,-0.11448504587719233,0.015475274974501723,0.003049359101157332,-0.05305297056832717,0.03112965259725926,-0.12018192567430523,0.070101997632278,-0.05069109230830146,0.13854631842047446,-0.12615842566415497,-0.24324660534178738,-0.11103128994614275,-0.05923188123362348,-0.0257929857741291,0.022964207061977184,0.005195621187796723,0.11136078747749602,0.05584878538932954,0.027422330989140313,-0.03627853414950384,0.13827789863678733,-0.1217790438815153,0.04010892585317392,-0.13257823131109706
CIRSR,-0.14304513578609174,0.0910134890302353,-0.017508689734527468,0.04659832415403662,0.20572747480725123,0.06506416453166608,-0.026358605304314286,-0.0705785554848083,-0.05598644265798985,-0.1708393710640224,0.10349265343228792,-0.08554423377550999,-0.03949635301131101,-0.02333196394077251,0.038970356846181296,-0.011343574130886401,-0.04742696734840374,0.08711713163611506,0.054764633016902375,-0.05390650831208319,-0.09521717831986634,-0.03614422122852257,0.048599682268181225,0.0357287673878591,0.11684377846283894,-0.015072823136292187,-0.12223945803235786,-0.00580390866512993,0.07609662830179914,0.03178009966771397,0.03126737865913566,-0.05048975678272226,0.046622897907866105,0.032073557651082614,0.03550460941224199,-0.021516558406471025,-0.06956493248429833,0.04862824852113499,-0.06982864553459013,-0.04268039850902406,-0.0056333225290232545
ZNF207,0.04701068544034176,-0.024092935986523477,-0.0018444883923354081,-0.09719624967106172,-0.03676114418161317,-0.06547935686830769,-0.034675876570451326,-0.19850062464147605,-0.041109572899877336,0.011453528993797948,0.004235172071228487,0.04952746561778681,-0.07928446634566075,-0.04254109442067216,0.001683197875701109,-0.025860883615066742,-0.04594427377342306,0.03662784632402194,-0.09187611547570712,-0.06870731667717996,0.06944341835907805,0.035829150117589734,0.031627427836731385,0.010760462818089152,-0.07439426633798903,-0.08428352230409997,0.04397266277129748,0.10165268211503801,-0.008455475344742568,-0.03462659639818787,-0.042168883521317334,-0.05497350371643301,0.029312754813484648,-0.015239444840244563,-0.05421786214497848,0.034868419415713996,-0.0504082170645824,-0.044049003614964145,-0.07201839836173858,0.0016501551186090264,-0.11861426742106507
U2AF1L4,-0.16282994799248854,0.07434178717015268,-0.13537474127346008,0.13678644238091056,0.01241848395661009,0.10754493933057102,-0.030292421450772954,-0.02723537293868779,-0.11524382877320376,0.07308375861682015,0.031884691276334975,-0.008414381512276308,-0.11903293888108002,-0.06342278898596214,-0.09172457506134955,-0.022174991214273763,-0.029922475882800063,0.03191178830617265,-0.016596344284013263,-0.1489025515907385,-0.00021910811051996013,-0.15744572403034657,-0.09977638483840134,-0.02533314231958971,-0.030477045242711793,0.06274156356030207,-0.10281606255352566,0.05837176873117051,-0.041480895359582604,0.059121724734910244,0.013937128796504111,-0.0672496848980124,-0.10629127992009599,0.02284223278084326,0.15811945644489,0.05468003238470036,-0.10273851068720571,-0.06976376652352446,-0.05869829228329444,-0.1033280687068657,0.026468797098187207
USP37,0.09277308962451991,0.08758000724444989,-0.011218331025224492,0.00250822841282158,0.07195217290621861,0.054988399256989284,-0.011437694596124356,0.11247151297608275,0.012760764867800424,0.03044665547102058,0.009662940574007446,0.09688814459217147,0.02839495895646455,0.0369932603631264,0.009448636941922252,0.008122316407085606,-0.09086658508500844,-0.0024923668908638282,0.008787920967905857,0.12098666724531976,0.01944168740206671,-0.01905818324932833,-0.018553246616147753,0.014920854428171978,0.053474365442681374,0.11725755898480983,0.023418992654417728,0.028158786433277152,-0.018279541280771305,-0.03887922741745943,0.04195716810186281,0.026688938855757488,-0.021804209415530705,-0.03471956523557515,-0.0014135364062699079,0.04529175172730749,0.010250489479975047,0.0005865183939501862,0.018937750325429225,-0.07299622586349293,-0.05808000850237325
FMO3,0.11420126788544652,0.07725511880811084,-0.08638310782265798,0.05179020690217743,-0.002440053473469853,0.049793665762509154,-0.025208169146937544,0.02769971939150148,0.033603563006879604,0.024774321538445117,-0.10965058772700798,-0.08877569897261285,0.07715400736396569,0.035451879981966423,-0.06555615255343022,0.09088714402390244,-0.026189447151042492,-0.019723175364647925,-0.01412325297181829,-0.0336918606766308,-0.0970903584981746,0.028359781297514805,-0.0697658798508631,-0.01644421813570263,-0.10808839441859797,-0.04827380839936686,-0.03595140759450193,0.03673510769261277,-0.055067061288362806,-0.16172442988806035,-0.08572629889558779,-0.020995009635004218,-0.0022118137282776877,-0.10713338853672712,-0.04717294437402479,-0.1281662384555902,-0.07144724745318734,-0.09131199294910457,0.03994265671236232,0.0034750086458093256,0.02066122491376885
ADAR,-0.13456417379636995,-0.06980515024123954,-0.03628944160956611,-0.12002468479344959,0.07828172275444327,0.01152984441102357,-0.01587238945533545,-0.131484021877904,0.1724305237891412,0.1826124899009636,0.10746502596542186,-0.04024483705030663,-0.14792565209428138,-0.017059293388993955,0.2262360405520069,-0.06835934594075915,-0.14621312069951806,0.042351026564174644,-0.010984338305589345,0.00022476504552941022,-0.05248810489327964,-0.02874184453832579,-0.14280996695754938,-0.09989077188516088,-0.05892653850080282,-0.07021364642454775,0.24084013651883407,-0.049671568097326015,0.02619745453077089,-0.24294194985429932,-0.05027742994564615,0.15724945385939523,-0.0545620092862618,0.09731651393700058,-0.14590726030846124,0.04704199575153171,0.08491617061870016,0.04708772471083556,-0.03933921731251771,-0.09477972587792272,-0.005391955220844253
SH2B3,-0.04229462155425967,-0.014836320094208207,0.047648796888443264,0.008926402407224818,-0.008185343349634285,-0.004130170263768811,-0.002703810529064848,-0.004864404168410668,-0.02280422369291235,-0.010233494123713563,0.016876611630686277,0.009544044496706906,-0.0033456283091637187,-0.02238714886157776,-0.023461380435306656,0.0021251701642826287,0.00969413472529096,0.011660138368202917,-0.023000511256508285,-0.010982267667639808,-0.01585878731543157,-0.0045534138862586455,0.005427367950717518,-0.0059217921374782045,0.008278192932431152,-0.0037262667447098058,-0.006604389658655535,0.02700809773980073,0.0024515248288012963,0.018153624450490846,0.02000290689783547,0.017702945050204786,-0.021008302631072888,-0.004458944204946803,-0.022930481967213277,-0.040086526203022985,-0.006763618237493709,-0.003108118994223213,0.0020440484153414033,0.0012369784694731471,-0.017304739564329746
SSU72,-0.0995151212246113,-0.030527873186839548,-0.07044462198636038,-0.12456622422434349,0.06846233518586546,0.11696409235977416,-0.015587502870589473,-0.16864644496357425,0.05093476195586036,0.032290212823760614,0.13904763842662535,0.12152451407067272,0.01623825315532148,0.04394624791752181,0.08338838603620514,0.011562309206575123,0.04930123740679525,-0.2272471371376587,0.13285917769693706,0.09671463311414484,-0.15671149085500316,-0.1747222488855414,-0.0207453724842195,0.22595410602299554,-0.11866823813483035,-0.018671009409104253,0.03155482277750402,0.056099118857138176,0.05773635098034382,0.11296293126163265,0.11774093963224905,-0.014010663871852158,-0.045251520997621794,-0.18602367845273543,-0.1772738044127936,0.10543085097027365,-0.006290691802258479,0.11950767314751452,0.1220488489752159,-0.003510529195781056,0.0461673629965049
SOCS1,-0.007463580773262481,0.027885574177046964,-0.01754820839120636,-0.08541971286555484,-0.004341513388372124,-0.011708967160185806,0.003221020527096057,0.043221605551778626,-0.014114728517778874,0.019324739225321942,-0.06148205504786919,-0.0017362642646977936,0.03556558838088692,0.003110101313809852,-0.025850953050992394,-0.041716758300448555,0.024028258551808443,-0.04981901236234423,0.046127076370941565,-0.013675482509658754,-0.006738175478560154,-0.02078623586043546,-0.009182544025973656,-0.07276714441941617,-0.09724409883849652,-0.014088042516008023,0.004512726880918976,-0.045022980828803655,0.1128707316219977,0.008789371755834026,-0.0063212015783950005,-0.03821348076593224,-0.01623808462004152,-0.015256462991292522,-0.04646070327637596,-0.052342601152674265,-0.04171463034972009,-0.0685636636221781,-0.003644081013717914,0.048287064886444485,0.03313151671066292
PAF1,0.02499136875183734,-0.04936615041283973,0.06792227740683753,0.008014194260749603,-0.020048691863061557,-0.0046309770140958925,0.0010543130032610929,-0.027096211696904522,-0.03622002331798454,0.041184807491086155,0.06614045422130574,0.10935477101853128,-0.10280107371453304,0.006819437082945416,0.10400211102006415,0.05519769028332869,0.031618874288010246,-0.06295617949907598,-0.013412465254839207,0.1277774442714092,0.1795861962503587,-0.02682415699024404,0.0339058222774584,0.1370682253179731,0.06572431726435772,-0.13375346657089512,-0.032237873542778454,0.08361282428582217,-0.041979458362689466,0.05909803454038042,0.09043285148583885,-0.06822234093355661,0.033010613061552604,0.05203663053165684,-0.06410779513520203,0.01894349409707536,-0.07360623642117876,-0.07354425901873261,-0.019018999300941766,-0.0635126705484133,-0.01261029889742287
USP13,0.0005083825063587512,-0.05118952583691777,0.06642494226206482,-0.07189635780748095,-0.12325902341294565,-0.07792646447728076,0.1879508719129297,-0.2988454582143638,-0.2009948426376867,-0.08942086903787859,0.27468308264859526,-0.0415972629096657,-0.0870910253977278,0.22163972927832126,0.021779561018818335,-0.029717313878138685,0.13606463652814452,-0.05027401174715296,-0.04889901468365108,-0.21043504147002567,0.08768958224228328,0.060891428450905304,0.020845980617278388,0.138201240745807,-0.009324184031453278,-0.003492615349713706,0.022302393403917126,-0.06656818123406011,-0.136113831136789,-0.16334477844933618,-0.03441556922025758,-0.10966685721835952,-0.014532730813072726,-0.007799135212786451,0.0982180528430818,0.011493534047763298,-0.07501191583928139,-0.20746855791507446,0.06795144799429408,0.03682578539950364,0.18770752702874546
