axis,axis_name,selection,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
11,mode_11,top_positive,mRNA 3'-End Processing,,mRNA 3'-End Processing,17,0.11333333333333333,0.5098891423431209,0.13963163090826006,0.13963163090826006,positive,1
11,mode_11,top_positive,RNA Polymerase II Transcription Termination,,RNA Polymerase II Transcription Termination,18,0.12,0.5293608652873644,0.12862296679376947,0.12862296679376947,positive,2
11,mode_11,top_positive,Transport of Mature Transcript to Cytoplasm,,Transport of Mature Transcript to Cytoplasm,23,0.15333333333333332,0.6181194891000384,0.12035913187610803,0.12035913187610803,positive,3
11,mode_11,top_positive,mRNA Splicing,,mRNA Splicing,30,0.2,0.7219280948873623,0.11880946875309999,0.11880946875309999,positive,4
11,mode_11,top_positive,mRNA Splicing - Major Pathway,,mRNA Splicing - Major Pathway,30,0.2,0.7219280948873623,0.11880946875309999,0.11880946875309999,positive,5
11,mode_11,top_positive,Processing of Capped Intron-Containing Pre-mRNA,,Processing of Capped Intron-Containing Pre-mRNA,38,0.25333333333333335,0.8165187119538282,0.1085293401750882,0.1085293401750882,positive,9
11,mode_11,top_positive,Transport of Mature mRNA Derived From an Intron-Containing Transcript,,Transport of Mature mRNA Derived From an Intron-Containing Transcript,22,0.14666666666666667,0.6014353864290773,0.10399077181671731,0.10399077181671731,positive,10
11,mode_11,top_positive,Formation of the Cornified Envelope,,Formation of the Cornified Envelope,4,0.02666666666666667,0.17738945318599736,0.10384005744061943,0.10384005744061943,positive,19
11,mode_11,top_positive,Reproduction,,Reproduction,28,0.18666666666666668,0.6944460704939805,0.0792440768813706,0.0792440768813706,positive,40
11,mode_11,top_positive,Metabolism of RNA,,Metabolism of RNA,40,0.26666666666666666,0.8366407419411672,0.07797327552910752,0.07797327552910752,positive,43
11,mode_11,top_positive,Estrogen-dependent Gene Expression,,Estrogen-dependent Gene Expression,59,0.3933333333333333,0.9669170093596808,0.07385855893111876,0.07385855893111876,positive,49
11,mode_11,top_positive,Synthesis of PC,,Synthesis of PC,17,0.11333333333333333,0.5098891423431209,0.0696853902264075,0.0696853902264075,positive,53
11,mode_11,top_positive,mRNA Splicing - Minor Pathway,,mRNA Splicing - Minor Pathway,23,0.15333333333333332,0.6181194891000384,0.06886135762953355,0.06886135762953355,positive,55
11,mode_11,top_positive,RNA Polymerase III Transcription Termination,,RNA Polymerase III Transcription Termination,13,0.08666666666666667,0.42524461248637185,0.06843112863038577,0.06843112863038577,positive,56
11,mode_11,top_positive,Signal Transduction by L1,,Signal Transduction by L1,27,0.18,0.6800770457282798,0.0677567196015866,0.0677567196015866,positive,57
11,mode_11,top_positive,Meiosis,,Meiosis,30,0.2,0.7219280948873623,0.06641207695158313,0.06641207695158313,positive,58
11,mode_11,top_positive,Maturation of hRSV A Proteins,,Maturation of hRSV A Proteins,18,0.12,0.5293608652873644,0.0646321608207926,0.0646321608207926,positive,59
11,mode_11,top_positive,Interaction Between L1 and Ankyrins,,Interaction Between L1 and Ankyrins,4,0.02666666666666667,0.17738945318599736,0.06356391661773746,0.06356391661773746,positive,61
