axis,axis_name,selection,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
1,mode_01,top_negative,Epigenetic Regulation of Gene Expression,,Epigenetic Regulation of Gene Expression,57,0.38,0.9580420222262995,-0.09788887166828794,0.09788887166828794,negative,16
1,mode_01,top_negative,Intracellular Signaling by Second Messengers,,Intracellular Signaling by Second Messengers,70,0.4666666666666667,0.9967916319816366,-0.09602847555407365,0.09602847555407365,negative,17
1,mode_01,top_negative,PTEN Regulation,,PTEN Regulation,56,0.37333333333333335,0.9531971725430559,-0.09567480944579093,0.09567480944579093,negative,18
1,mode_01,top_negative,G2-M Checkpoint,,G2-M Checkpoint,62,0.41333333333333333,0.9782176659354247,-0.09432335174681522,0.09432335174681522,negative,19
1,mode_01,top_negative,Regulation of PTEN Gene Transcription,,Regulation of PTEN Gene Transcription,55,0.36666666666666664,0.9480782435939055,-0.09426691664710171,0.09426691664710171,negative,20
1,mode_01,top_absolute,Gene Expression (Transcription),,Gene Expression (Transcription),93,0.62,0.9580420222262995,-0.14747066831825026,0.14747066831825026,negative,1
1,mode_01,top_absolute,SUMO E3 Ligases SUMOylate Target Proteins,,SUMO E3 Ligases SUMOylate Target Proteins,84,0.56,0.9895875212220556,-0.13696505624860986,0.13696505624860986,negative,2
1,mode_01,top_absolute,SUMOylation,,SUMOylation,84,0.56,0.9895875212220556,-0.13696505624860986,0.13696505624860986,negative,3
1,mode_01,top_absolute,RNA Polymerase II Transcription,,RNA Polymerase II Transcription,85,0.5666666666666667,0.9871377743721863,-0.1329169652646195,0.1329169652646195,negative,4
1,mode_01,top_absolute,Cellular Responses to Stress,,Cellular Responses to Stress,81,0.54,0.9953784388202257,-0.12388094087783326,0.12388094087783326,negative,5
1,mode_01,top_absolute,Generic Transcription Pathway,,Generic Transcription Pathway,78,0.52,0.9988455359952018,-0.12107348625709066,0.12107348625709066,negative,6
1,mode_01,top_absolute,Cellular Responses to Stimuli,,Cellular Responses to Stimuli,85,0.5666666666666667,0.9871377743721863,-0.12032647653514546,0.12032647653514546,negative,7
1,mode_01,top_absolute,Post-translational Protein Modification,,Post-translational Protein Modification,76,0.5066666666666667,0.999871756640849,-0.12005633412238552,0.12005633412238552,negative,8
1,mode_01,top_absolute,Cell Cycle,,Cell Cycle,78,0.52,0.9988455359952018,-0.11656016540980897,0.11656016540980897,negative,9
1,mode_01,top_absolute,"Cell Cycle, Mitotic",,"Cell Cycle, Mitotic",73,0.4866666666666667,0.9994869809508898,-0.10914936860984992,0.10914936860984992,negative,10
1,mode_01,top_absolute,SUMOylation of DNA Damage Response and Repair Proteins,,SUMOylation of DNA Damage Response and Repair Proteins,65,0.43333333333333335,0.9871377743721863,-0.10715682545718538,0.10715682545718538,negative,11
1,mode_01,top_absolute,Regulation of TP53 Activity,,Regulation of TP53 Activity,66,0.44,0.9895875212220556,-0.1052551382278044,0.1052551382278044,negative,12
1,mode_01,top_absolute,Transcriptional Regulation by TP53,,Transcriptional Regulation by TP53,69,0.46,0.9953784388202257,-0.10448661455966886,0.10448661455966886,negative,13
1,mode_01,top_absolute,E2F Targets,,E2F Targets,65,0.43333333333333335,0.9871377743721863,-0.10118436936289071,0.10118436936289071,negative,14
1,mode_01,top_absolute,PIP3 Activates AKT Signaling,,PIP3 Activates AKT Signaling,71,0.47333333333333333,0.9979471932237238,-0.10067046538401438,0.10067046538401438,negative,15
1,mode_01,top_absolute,Epigenetic Regulation of Gene Expression,,Epigenetic Regulation of Gene Expression,57,0.38,0.9580420222262995,-0.09788887166828794,0.09788887166828794,negative,16
1,mode_01,top_absolute,Intracellular Signaling by Second Messengers,,Intracellular Signaling by Second Messengers,70,0.4666666666666667,0.9967916319816366,-0.09602847555407365,0.09602847555407365,negative,17
1,mode_01,top_absolute,PTEN Regulation,,PTEN Regulation,56,0.37333333333333335,0.9531971725430559,-0.09567480944579093,0.09567480944579093,negative,18
1,mode_01,top_absolute,G2-M Checkpoint,,G2-M Checkpoint,62,0.41333333333333333,0.9782176659354247,-0.09432335174681522,0.09432335174681522,negative,19
1,mode_01,top_absolute,Regulation of PTEN Gene Transcription,,Regulation of PTEN Gene Transcription,55,0.36666666666666664,0.9480782435939055,-0.09426691664710171,0.09426691664710171,negative,20
