gene,subspace_axis_1,subspace_axis_2,cluster_id
RGL2,0.059697930827220136,-0.009039403682613245,3
CDK1,-0.035251899815927495,0.0942873650441236,2
BCOR,0.22467737894871098,-0.015415708226205844,4
CELA1,-0.0002899874344456325,-0.023828112197763596,4
CSN1S1,0.021849627991273435,-0.00708085541865463,4
CBX7,0.12716383824811175,0.0016666792352835386,4
ZBTB5,0.04893166262342485,-0.06869973874219583,4
PCGF5,0.17979126026849346,5.8782632118705965e-05,1
HAO2,-0.029900281089188928,-0.004902271215474658,4
KDM2B,0.10690324043775054,-0.003395545711797337,1
ZBTB7A,-0.09837473091463414,-0.11666162573299685,4
PCGF1,0.147484285204939,0.2332532943172228,4
PCGF3,0.11594761027811192,-0.09106985317156621,1
L3MBTL1,-0.29017538553385297,-0.15202459410586988,0
CARD8,0.07439475308114314,-0.025100632302949392,4
NACC1,0.06712364110820467,-0.11022802293642134,4
PCGF2,0.11094977090043312,-0.0019001658936684894,4
HSPA12A,-0.028775806582083764,0.00013943254613443465,4
MLLT1,0.007435973899433618,0.42763665743467344,4
ERP44,-0.060347688061519654,0.026382692448180426,4
NFIC,0.04917111151811693,-0.0793046565111651,2
SNAPC4,-0.024182033363539045,-0.041988690430427744,4
MLLT3,0.0843949574717424,0.3821056282297488,4
QPRT,0.08899185550641087,-0.06956484905616822,4
KPNA4,-0.009485024674108798,0.016350154094053597,4
NFIA,0.026781234079207274,0.026775829524447386,2
CBX4,-0.08946397131670228,-0.22504297112515181,4
NFIX,0.031040648636228373,-0.04557186778291525,1
SHARPIN,0.04428476618498413,0.014833697698531885,4
RING1,0.11658092406076341,0.009837057054142893,4
C6ORF141,0.0017796343557642258,-0.03126001337513849,4
YAF2,-0.0039694303885483674,0.034947722738242086,4
PPP4R1L,0.048303212606833595,-0.05189459035491018,4
RNF2,-0.12120070339085268,-0.026347398235345806,0
BCL6,0.006266170232000781,-0.1809746566475679,4
NAA10,-0.0338480024824747,0.016405670593951947,4
DCAF7,0.06179170977877292,0.07282761050495401,2
RYBP,-0.043134391446051225,0.07785025298790807,4
CBX8,0.20886513563461595,-0.0025652355458179532,1
PIP,0.0702507179464536,0.05247519978666444,2
NCAPH2,-0.05485285720123368,-0.023663995690260738,4
B4GALT2,-0.018587348131295898,-0.05903712784868274,4
SP1,-0.07883459547180811,0.03633777113321815,4
CTBP1,-0.034539672842326966,-0.059788542368954346,3
CDC16,-0.1662894350663054,0.03560669849764845,4
CBX3,-0.16773960655421022,-0.21178420265565667,0
BRAF,0.023654181253582977,0.02225266523606805,3
CCDC96,-0.009661057910703708,-0.013162791666728636,4
CBX6,-0.10134612230610422,-0.023184241768371895,1
SKP1,-0.1364284115761015,0.03126079248386771,4
S100P,-0.014903311801054872,-0.01963459037449853,4
USP7,-0.13935787693661034,-0.003290595025919295,4
