schema_version,policy_id,literature_family,implementation_status,case_id,test_case,tree_inference,run_id,trace_nodes,tested_nodes,opened_nodes,pass_through_nodes,has_split,min_rejected_p_value,max_local_alpha,cluster_count,largest_cluster_fraction,cluster_sizes
tree_literature_alpha_replay/v1,gao_selective_inference_required,selective inference for hierarchical clustering,validation_constraint,sbm_hard,61,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,gao_selective_inference_required,selective inference for hierarchical clustering,validation_constraint,sbm_moderate,60,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,13,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,gao_selective_inference_required,selective inference for hierarchical clustering,validation_constraint,sbm_moderate,60,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,gao_selective_inference_required,selective inference for hierarchical clustering,validation_constraint,sbm_moderate,60,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,gao_selective_inference_required,selective inference for hierarchical clustering,validation_constraint,sbm_moderate,60,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,7,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,gao_selective_inference_required,selective inference for hierarchical clustering,validation_constraint,sbm_moderate,60,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,gao_selective_inference_required,selective inference for hierarchical clustering,validation_constraint,sbm_moderate,60,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,gao_selective_inference_required,selective inference for hierarchical clustering,validation_constraint,sbm_moderate,60,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,13,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,gao_selective_inference_required,selective inference for hierarchical clustering,validation_constraint,sbm_moderate,60,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,cont_lowrank_pggn_shrinkage,117,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,15,1,0,0,False,,0.01,1,1.0,80
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,cont_lowrank_pggn_shrinkage,117,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,1,1,0,0,False,,0.01,1,1.0,80
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,cont_lowrank_pggn_shrinkage,117,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,15,1,0,0,False,,0.01,1,1.0,80
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,cont_lowrank_pggn_shrinkage,117,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,1,1,0,0,False,,0.01,1,1.0,80
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,cont_lowrank_pggn_shrinkage,117,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,15,1,0,0,False,,0.01,1,1.0,80
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,cont_lowrank_pggn_shrinkage,117,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,15,1,0,0,False,,0.01,1,1.0,80
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,cont_lowrank_pggn_shrinkage,117,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,15,1,0,0,False,,0.01,1,1.0,80
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_extreme_4c,89,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,111,1,0,0,False,,0.01,1,1.0,600
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_extreme_4c,89,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,1,1,0,0,False,,0.01,1,1.0,600
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_extreme_4c,89,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,1,1,0,0,False,,0.01,1,1.0,600
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_extreme_4c,89,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,11,1,0,0,False,,0.01,1,1.0,600
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_extreme_4c,89,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,21,1,0,0,False,,0.01,1,1.0,600
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_extreme_4c,89,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,1,1,0,0,False,,0.01,1,1.0,600
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_extreme_4c,89,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,495,1,0,0,False,,0.01,1,1.0,600
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_extreme_4c,89,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,1,1,0,0,False,,0.01,1,1.0,600
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_heavy_8c_large_feat,88,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,1517,1,0,0,False,,0.01,1,1.0,800
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_heavy_8c_large_feat,88,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,171,1,0,0,False,,0.01,1,1.0,800
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_heavy_8c_large_feat,88,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,1,1,0,0,False,,0.01,1,1.0,800
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_heavy_8c_large_feat,88,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,707,1,0,0,False,,0.01,1,1.0,800
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_heavy_8c_large_feat,88,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,1,1,0,0,False,,0.01,1,1.0,800
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_heavy_8c_large_feat,88,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,7,1,0,0,False,,0.01,1,1.0,800
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,overlap_heavy_8c_large_feat,88,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,1543,1,0,0,False,,0.01,1,1.0,800
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_hard,61,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_hard,61,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,3,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_hard,61,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,3,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_hard,61,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_hard,61,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_hard,61,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,3,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_hard,61,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_hard,61,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_moderate,60,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,13,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_moderate,60,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_moderate,60,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_moderate,60,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,7,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_moderate,60,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_moderate,60,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_moderate,60,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,13,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,wu_randomized_alpha_spending_required,randomized dendrogram p-values plus adaptive alpha spending,validation_constraint,sbm_moderate,60,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,1,1,0,0,False,,0.01,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,cont_lowrank_pggn_shrinkage,117,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,15,1,0,0,False,,0.04,1,1.0,80
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,cont_lowrank_pggn_shrinkage,117,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,1,1,0,0,False,,0.01,1,1.0,80
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,cont_lowrank_pggn_shrinkage,117,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,15,1,0,0,False,,0.04,1,1.0,80
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,cont_lowrank_pggn_shrinkage,117,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,1,1,0,0,False,,0.01,1,1.0,80
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,cont_lowrank_pggn_shrinkage,117,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,15,1,0,0,False,,0.04,1,1.0,80
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,cont_lowrank_pggn_shrinkage,117,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,15,1,0,0,False,,0.04,1,1.0,80
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,cont_lowrank_pggn_shrinkage,117,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,15,1,0,0,False,,0.04,1,1.0,80
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_extreme_4c,89,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,111,1,0,0,False,,0.16,1,1.0,600
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_extreme_4c,89,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,1,1,0,0,False,,0.08,1,1.0,600
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_extreme_4c,89,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,1,1,0,0,False,,0.05,1,1.0,600
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_extreme_4c,89,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,11,1,0,0,False,,0.2,1,1.0,600
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_extreme_4c,89,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,21,1,0,0,False,,0.1,1,1.0,600
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_extreme_4c,89,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,1,1,0,0,False,,0.01,1,1.0,600
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_extreme_4c,89,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,495,1,0,0,False,,0.2,1,1.0,600
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_extreme_4c,89,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,1,1,0,0,False,,0.08,1,1.0,600
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_heavy_8c_large_feat,88,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,1517,1,0,0,False,,0.2,1,1.0,800
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_heavy_8c_large_feat,88,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,171,1,0,0,False,,0.2,1,1.0,800
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_heavy_8c_large_feat,88,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,1,1,0,0,False,,0.01,1,1.0,800
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_heavy_8c_large_feat,88,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,707,5,1,1,True,0.1548245150063708,0.2,3,0.95125,761;30;9
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_heavy_8c_large_feat,88,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,1,1,0,0,False,,0.01,1,1.0,800
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_heavy_8c_large_feat,88,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,7,1,0,0,False,,0.02,1,1.0,800
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,overlap_heavy_8c_large_feat,88,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,1543,1,0,0,False,,0.2,1,1.0,800
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_hard,61,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,1,1,0,0,False,,0.05,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_hard,61,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,3,1,0,0,False,,0.2,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_hard,61,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,3,1,0,0,False,,0.2,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_hard,61,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,1,1,0,0,False,,0.05,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_hard,61,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,1,1,0,0,False,,0.05,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_hard,61,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,3,1,0,0,False,,0.2,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_hard,61,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,1,1,0,0,False,,0.05,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_hard,61,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,1,1,0,0,False,,0.05,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_moderate,60,neighbor_joining,graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,13,3,1,0,True,0.1080786312221733,0.2,2,0.8916666666666667,107;13
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_moderate,60,average,graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,1,1,0,0,False,,0.08,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_moderate,60,centroid,graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,1,1,0,0,False,,0.08,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_moderate,60,complete,graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,7,3,1,0,True,0.1008311860070012,0.2,2,0.9,108;12
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_moderate,60,median,graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,1,1,0,0,False,,0.03,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_moderate,60,single,graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,1,1,0,0,False,,0.08,1,1.0,120
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_moderate,60,ward,graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,13,5,2,0,True,0.0221596594655376,0.2,3,0.8333333333333334,100;12;8
tree_literature_alpha_replay/v1,trace_adaptive_alpha_spending_proxy,adaptive alpha spending,exploratory_proxy,sbm_moderate,60,weighted,graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,1,1,0,0,False,,0.05,1,1.0,120
