axis,axis_name,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
8,mode_08,Transcriptional Regulation of Testis Differentiation,,Transcriptional Regulation of Testis Differentiation,5,0.03333333333333333,0.21084230031853213,-0.0025127830736406814,0.0025127830736406814,negative,1258
8,mode_08,Signaling by FGFR4 in Disease,,Signaling by FGFR4 in Disease,21,0.14,0.584238811642856,-0.005417799758577712,0.005417799758577712,negative,918
8,mode_08,NS1 Mediated Effects on Host Pathways,,NS1 Mediated Effects on Host Pathways,13,0.08666666666666667,0.42524461248637185,0.05894656878102089,0.05894656878102089,positive,30
8,mode_08,Response to Elevated Platelet Cytosolic Ca2+,,Response to Elevated Platelet Cytosolic Ca2+,2,0.013333333333333334,0.10215803640865039,-0.01847011405389832,0.01847011405389832,negative,405
8,mode_08,Cargo Trafficking to the Periciliary Membrane,,Cargo Trafficking to the Periciliary Membrane,4,0.02666666666666667,0.17738945318599736,-0.029480640808899478,0.029480640808899478,negative,231
8,mode_08,Regulation of TP53 Activity,,Regulation of TP53 Activity,66,0.44,0.9895875212220556,0.02088488122095055,0.02088488122095055,positive,349
8,mode_08,EPH-Ephrin Signaling,,EPH-Ephrin Signaling,13,0.08666666666666667,0.42524461248637185,-0.0018035863839215654,0.0018035863839215654,negative,1362
8,mode_08,Disorders of Developmental Biology,,Disorders of Developmental Biology,29,0.19333333333333333,0.708392686703044,-0.025293780445717912,0.025293780445717912,negative,278
8,mode_08,Pausing and Recovery of HIV Elongation,,Pausing and Recovery of HIV Elongation,10,0.06666666666666667,0.35335933502142136,-0.023300669820336788,0.023300669820336788,negative,306
8,mode_08,Signaling by BMP,,Signaling by BMP,5,0.03333333333333333,0.21084230031853213,-0.0004387239977782588,0.0004387239977782588,negative,1569
8,mode_08,L1CAM Interactions,,L1CAM Interactions,13,0.08666666666666667,0.42524461248637185,-0.0075445968241343786,0.0075445968241343786,negative,795
8,mode_08,Signaling by VEGF,,Signaling by VEGF,25,0.16666666666666666,0.6500224216483541,-0.002730136197845606,0.002730136197845606,negative,1218
8,mode_08,RAB Geranylgeranylation,,RAB Geranylgeranylation,3,0.02,0.14144054254182067,-0.03485361455276436,0.03485361455276436,negative,170
8,mode_08,Cell Surface Interactions at the Vascular Wall,,Cell Surface Interactions at the Vascular Wall,18,0.12,0.5293608652873644,-0.003969732316752101,0.003969732316752101,negative,1088
8,mode_08,Carnitine Shuttle,,Carnitine Shuttle,1,0.006666666666666667,0.05777796017013378,0.0006397607753037202,0.0006397607753037202,positive,1537
8,mode_08,Autophagy,,Autophagy,21,0.14,0.584238811642856,-0.0017204198415597073,0.0017204198415597073,negative,1380
8,mode_08,Metabolism of Lipids,,Metabolism of Lipids,10,0.06666666666666667,0.35335933502142136,-0.004545183164932313,0.004545183164932313,negative,1023
8,mode_08,E3 Ubiquitin Ligases Ubiquitinate Target Proteins,,E3 Ubiquitin Ligases Ubiquitinate Target Proteins,14,0.09333333333333334,0.4474992550368635,-0.01580951934781164,0.01580951934781164,negative,477
8,mode_08,Loss of Function of TGFBR1 in Cancer,,Loss of Function of TGFBR1 in Cancer,5,0.03333333333333333,0.21084230031853213,0.020291938107124187,0.020291938107124187,positive,362
8,mode_08,Defective B3GAT3 Causes JDSSDHD,,Defective B3GAT3 Causes JDSSDHD,2,0.013333333333333334,0.10215803640865039,-0.00035612490341621123,0.00035612490341621123,negative,1579
8,mode_08,Toll Like Receptor TLR1 TLR2 Cascade,,Toll Like Receptor TLR1 TLR2 Cascade,24,0.16,0.6343095546405662,0.055035412027309584,0.055035412027309584,positive,48
8,mode_08,CLEC7A (Dectin-1) Induces NFAT Activation,,CLEC7A (Dectin-1) Induces NFAT Activation,8,0.05333333333333334,0.30039141736478187,0.03388056978307723,0.03388056978307723,positive,178
8,mode_08,Voltage Gated Potassium Channels,,Voltage Gated Potassium Channels,1,0.006666666666666667,0.05777796017013378,-0.0008990610266237334,0.0008990610266237334,negative,1486
8,mode_08,RND2 GTPase Cycle,,RND2 GTPase Cycle,13,0.08666666666666667,0.42524461248637185,-0.0004133021502295668,0.0004133021502295668,negative,1573
8,mode_08,HCMV Late Events,,HCMV Late Events,5,0.03333333333333333,0.21084230031853213,0.040436185716799106,0.040436185716799106,positive,128
8,mode_08,Ephrin Signaling,,Ephrin Signaling,6,0.04,0.24229218908241482,0.0038531196725533684,0.0038531196725533684,positive,1105
8,mode_08,Activated NTRK2 Signals Through FYN,,Activated NTRK2 Signals Through FYN,6,0.04,0.24229218908241482,0.0024173230958858096,0.0024173230958858096,positive,1273
8,mode_08,Erythrocytes Take up Carbon Dioxide and Release Oxygen,,Erythrocytes Take up Carbon Dioxide and Release Oxygen,1,0.006666666666666667,0.05777796017013378,0.0007714394297508436,0.0007714394297508436,positive,1506
8,mode_08,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,22,0.14666666666666667,0.6014353864290773,-0.003327440589393424,0.003327440589393424,negative,1150
8,mode_08,Calmodulin Induced Events,,Calmodulin Induced Events,1,0.006666666666666667,0.05777796017013378,-0.0002895870666753671,0.0002895870666753671,negative,1599
8,mode_08,Folding of Actin by CCT TriC,,Folding of Actin by CCT TriC,5,0.03333333333333333,0.21084230031853213,-0.02672002887601694,0.02672002887601694,negative,261
8,mode_08,Platelet Sensitization by LDL,,Platelet Sensitization by LDL,18,0.12,0.5293608652873644,0.004910597144658754,0.004910597144658754,positive,972
8,mode_08,Erythrocytes Take up Oxygen and Release Carbon Dioxide,,Erythrocytes Take up Oxygen and Release Carbon Dioxide,1,0.006666666666666667,0.05777796017013378,0.0007714394297508436,0.0007714394297508436,positive,1507
8,mode_08,NF-kB Activation Through FADD RIP-1 Pathway Mediated by Caspase-8 and -10,,NF-kB Activation Through FADD RIP-1 Pathway Mediated by Caspase-8 and -10,2,0.013333333333333334,0.10215803640865039,-0.013150323512148262,0.013150323512148262,negative,558
8,mode_08,PI Metabolism,,PI Metabolism,12,0.08,0.4021791902022728,-0.014649269557593665,0.014649269557593665,negative,516
8,mode_08,Cytoprotection by HMOX1,,Cytoprotection by HMOX1,19,0.12666666666666668,0.5482251174503202,-0.003917359077234547,0.003917359077234547,negative,1098
8,mode_08,Glutathione Synthesis and Recycling,,Glutathione Synthesis and Recycling,1,0.006666666666666667,0.05777796017013378,-0.0008168673161566898,0.0008168673161566898,negative,1502
8,mode_08,Regulation of TNFR1 Signaling,,Regulation of TNFR1 Signaling,8,0.05333333333333334,0.30039141736478187,0.009953170535960293,0.009953170535960293,positive,673
