left,right,distance,count
31.0,249.0,0.04359165899088984,12.0
68.0,237.0,0.04495039468394127,12.0
60.0,75.0,0.045152503982539005,2.0
33.0,244.0,0.04557128326788115,3.0
115.0,229.0,0.04613374852404231,3.0
250.0,258.0,0.05180204231337984,11.0
218.0,247.0,0.051802334442199935,4.0
80.0,222.0,0.052323976671144815,8.0
111.0,263.0,0.052916090952981124,3.0
24.0,241.0,0.05374697839896777,3.0
253.0,259.0,0.05387489661611719,15.0
197.0,223.0,0.05490493578897312,9.0
232.0,254.0,0.055129391294146735,5.0
137.0,271.0,0.05523046017355937,16.0
239.0,262.0,0.055908177876776405,17.0
268.0,273.0,0.056306319315904144,13.0
205.0,251.0,0.060022076566432034,14.0
29.0,264.0,0.061231768965399745,4.0
261.0,265.0,0.06749425626393961,15.0
245.0,255.0,0.06819613496328435,10.0
37.0,243.0,0.06827147624224936,3.0
267.0,272.0,0.06827557262499098,13.0
274.0,278.0,0.06985992015131984,20.0
257.0,269.0,0.06989876042492245,13.0
266.0,281.0,0.07292436119405137,14.0
93.0,234.0,0.07640751525002308,8.0
134.0,277.0,0.07827477238614042,15.0
270.0,285.0,0.08793902823810297,17.0
283.0,288.0,0.10275636391240808,37.0
260.0,280.0,0.11349857357017393,19.0
276.0,289.0,0.11563215293301292,50.0
279.0,291.0,0.12511550027795645,65.0
282.0,284.0,0.12844837301906423,26.0
290.0,293.0,0.13820630232438655,45.0
292.0,294.0,0.13955562509188912,110.0
275.0,295.0,0.1556980302122749,127.0
287.0,296.0,0.1603661742951129,142.0
286.0,297.0,0.22383686798507973,150.0
