test_case,case_id,case_category,source_family,feature_representation,method,params,true_clusters,found_clusters,samples,features,noise,ari,nmi,ami,purity,homogeneity,completeness,v_measure,fowlkes_mallows,macro_recall,macro_f1,worst_cluster_recall,n_singleton_clusters,singleton_fraction,median_cluster_size,largest_cluster_fraction,effective_cluster_count,cluster_size_entropy,cluster_size_gini,noise_label_fraction,silhouette_score,davies_bouldin_index,calinski_harabasz_index,outlier_precision,outlier_recall,outlier_f1,singleton_outlier_isolated,grouped_outlier_cluster_recovered,cluster_count_abs_error,over_split,under_split,tree_build_sec,populate_divergences_sec,edge_gate_sec,edge_gate_contrast_covariance_sec,edge_gate_projection_sec,edge_gate_wald_statistic_sec,edge_gate_tree_bh_sec,spectral_context_sec,tangent_whitening_sec,eigensolve_sec,pca_projection_sec,sibling_gate_sec,sibling_gate_pair_record_collection_sec,sibling_gate_inflation_fit_sec,sibling_gate_adjusted_tests_sec,sibling_gate_fdr_sec,traversal_sec,status,skip_reason,labels_length
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_adaptive,"bandwidth_type=-1/(d+2), branch_length_optimization_method=linkage_ultrametric, diffusion_method=adaptive_pydiffmap_diffusion, diffusion_time=3, edge_alpha=0.001, epsilon=median, k_neighbors=10, metric=hamming, n_components=30, sibling_alpha=0.01",4,4,400,80,0.3,0.8520629763241513,0.8456496923506176,0.84437022910651,0.9425,0.8437961847846219,0.8475113607816938,0.8456496923506174,0.8890116611297049,0.9425,0.9430518740180429,0.87,0.0,0.0,98.5,0.29,3.9757657057979903,1.3802173599448755,0.06125,0.0,0.060327432064114436,3.5199532826735336,18.6352275275851,,,,,,0.0,0.0,0.0,0.0021978329750709236,0.005060208961367607,0.17796879104571417,0.09005278290715069,0.0013887487584725022,0.023200076480861753,0.0022958749905228615,0.05487204104429111,0.07250033412128687,0.17101956927217543,0.020029961015097797,0.12167724996106699,0.06412870797794312,0.0008087499882094562,0.04770374996587634,0.007001125020906329,0.003637709014583379,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_adaptive_nnls,"bandwidth_type=-1/(d+2), branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, diffusion_method=adaptive_pydiffmap_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, epsilon=median, k_neighbors=10, metric=hamming, n_components=30, sibling_alpha=0.01",4,4,400,80,0.3,0.8520629763241513,0.8456496923506176,0.84437022910651,0.9425,0.8437961847846219,0.8475113607816938,0.8456496923506174,0.8890116611297049,0.9425,0.9430518740180429,0.87,0.0,0.0,98.5,0.29,3.9757657057979903,1.3802173599448755,0.06125,0.0,0.060327432064114436,3.5199532826735336,18.6352275275851,,,,,,0.0,0.0,0.0,0.0024201670312322676,0.005400583031587303,0.1911233330029063,0.0898129265406169,0.0013155825436115265,0.02256048918934539,0.0025429580127820373,0.06730145902838558,0.0923467927495949,0.18304677325068042,0.010543062584474683,0.12210874998709187,0.06436733296141028,0.0007892499561421573,0.04761895799310878,0.0074252079939469695,0.0036939160199835896,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools,"anisotropy=0.0, branch_length_optimization_method=linkage_ultrametric, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01",4,4,400,80,0.3,0.9013124846886037,0.8807296551936105,0.8797428100142294,0.9625,0.8803127304670552,0.8811469750265557,0.8807296551936105,0.9258324160286135,0.9624999999999999,0.9629543120348023,0.95,0.0,0.0,98.5,0.27,3.9947534296431706,1.3849818575746156,0.0275,0.0,0.06144080867541815,3.491618566050064,18.854674197139847,,,,,,0.0,0.0,0.0,0.0022599169751629233,0.0051680830074474216,0.18923479196382686,0.08935642259893939,0.0012989273527637124,0.0231907416600734,0.003765582980122417,0.06559929199283943,0.07255721878027543,0.19479891058290377,0.010712781047914177,0.31376087496755645,0.06534566596383229,0.0007852920098230243,0.22542825003620237,0.020080957969184965,0.019433333014603704,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools_nnls,"anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01",4,4,400,80,0.3,0.9013124846886037,0.8807296551936105,0.8797428100142294,0.9625,0.8803127304670552,0.8811469750265557,0.8807296551936105,0.9258324160286135,0.9624999999999999,0.9629543120348023,0.95,0.0,0.0,98.5,0.27,3.9947534296431706,1.3849818575746156,0.0275,0.0,0.06144080867541815,3.491618566050064,18.854674197139847,,,,,,0.0,0.0,0.0,0.0020676669664680958,0.005311625020112842,0.19432029203744605,0.09076507150894031,0.0014208648935891688,0.02355431206524372,0.0037612500018440187,0.0670105000026524,0.08879766089376062,0.19670516741462052,0.014820532989688218,0.3099418330239132,0.06499316700501367,0.0007686250028200448,0.22178583301138133,0.020292249973863363,0.018317874986678362,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01",4,4,400,80,0.3,0.9013124846886037,0.8807296551936105,0.8797428100142294,0.9625,0.8803127304670552,0.8811469750265557,0.8807296551936105,0.9258324160286135,0.9624999999999999,0.9629543120348023,0.95,0.0,0.0,98.5,0.27,3.9947534296431706,1.3849818575746156,0.0275,0.0,0.06144080867541815,3.491618566050064,18.854674197139847,,,,,,0.0,0.0,0.0,0.002250917023047805,0.005504666012711823,0.19335108395898715,0.09002982551464811,0.0013390459353104234,0.02220171527005732,0.0038322500186040998,0.06833183398703113,0.06486228643916547,0.1957080444553867,0.019536168838385493,0.3083389999810606,0.06380858301417902,0.0007312499801628292,0.22214108402840793,0.01965833402937278,0.018946917029097676,ok,,400
4,dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,tbs_diffusion_adaptive,"bandwidth_type=-1/(d+2), branch_length_optimization_method=linkage_ultrametric, diffusion_method=adaptive_pydiffmap_diffusion, diffusion_time=3, edge_alpha=0.001, epsilon=median, k_neighbors=10, metric=hamming, n_components=30, sibling_alpha=0.01",4,4,160,24,1.0,0.6653289059824976,0.6468461249428579,0.6392913828740341,0.8625,0.6446286591927401,0.6490788991259642,0.6468461249428579,0.7482057521010151,0.8624999999999999,0.8615410304879033,0.75,0.0,0.0,42.0,0.28125,3.9621610492820047,1.3767895959313035,0.06875,0.0,0.07699245748610763,2.757340176248789,11.39444821695495,,,,,,0.0,0.0,0.0,0.0009348330204375088,0.001477832964155823,0.05659366701729596,0.01593748794402927,0.00048233551206067204,0.008258518762886524,0.0025557089829817414,0.02612262504408136,0.004856123123317957,0.011384373879991472,0.0022824163315817714,0.08289087499724701,0.015623708022758365,0.00036800000816583633,0.05108933296287432,0.014313750027213246,0.014339332992676646,ok,,160
4,dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,tbs_diffusion_adaptive_nnls,"bandwidth_type=-1/(d+2), branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, diffusion_method=adaptive_pydiffmap_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, epsilon=median, k_neighbors=10, metric=hamming, n_components=30, sibling_alpha=0.01",4,7,160,24,1.0,0.5298028928480344,0.6053801842553829,0.5901998494530925,0.8625,0.7105745665234544,0.5273156849698741,0.6053801842553829,0.6352401989231468,0.8624999999999999,0.8615410304879033,0.75,0.0,0.0,23.0,0.21875,6.475821715744803,1.8680755054402614,0.2125,0.0,0.06891336333227696,2.7906549082220815,8.390685010543773,,,,,,3.0,1.0,0.0,0.000911083014216274,0.0015786670264787972,0.05896845803363249,0.016674587735906243,0.0005082602147012949,0.00866436492651701,0.0016515000024810433,0.027438290999270976,0.002261248941067606,0.009610659733880311,0.001995501574128866,0.06425662501715124,0.017167166981380433,0.0003863750025629997,0.0364440840203315,0.008607291034422815,0.008683374966494739,ok,,160
4,dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,tbs_diffusion_graphtools,"anisotropy=0.0, branch_length_optimization_method=linkage_ultrametric, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01",4,5,160,24,1.0,0.5437281612396819,0.663945427519269,0.6548793097066045,0.81875,0.7095791996143455,0.6238265001994664,0.6639454275192691,0.6487055036692506,0.81875,0.8272130489622749,0.7,0.0,0.0,28.0,0.2875,4.839724205123581,1.5768577366924976,0.14,0.0,0.0781654830334741,2.8336945149054205,10.298135899542327,,,,,,1.0,1.0,0.0,0.0007730830111540854,0.0014970420161262155,0.056614625034853816,0.016168089641723782,0.0004759887815453112,0.008625700138509274,0.0022717079846188426,0.025881166977342218,0.004871583136264235,0.0108691172208637,0.002015081699937582,0.08262800000375137,0.016365792020224035,0.0003868750063702464,0.05008449999149889,0.01421225001104176,0.013548000017181039,ok,,160
4,dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,tbs_diffusion_graphtools_nnls,"anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01",4,9,160,24,1.0,0.4035201678286685,0.5758548657517188,0.554975354028578,0.84375,0.7266681915149887,0.4768823110586516,0.5758548657517187,0.5312938692874276,0.84375,0.8454478364173086,0.7,0.0,0.0,18.0,0.175,8.26823113800074,2.1124205971618033,0.225,0.0,0.06291057709358236,2.7234920993231015,7.363937430219698,,,,,,5.0,1.0,0.0,0.0007915419992059469,0.0015883749583736062,0.05510495795169845,0.015873629541601986,0.00047138286754488945,0.008367640315555036,0.0017969579785130918,0.024771458003669977,0.004787085694260895,0.010859545494895428,0.0031862963805906475,0.06146029196679592,0.015453917032573372,0.0003690000157803297,0.03548583301017061,0.008679499966092408,0.008737541968002915,ok,,160
4,dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,tbs_diffusion_graphtools_adaptive_nnls,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01",4,9,160,24,1.0,0.4035201678286685,0.5758548657517188,0.554975354028578,0.84375,0.7266681915149887,0.4768823110586516,0.5758548657517187,0.5312938692874276,0.84375,0.8454478364173086,0.7,0.0,0.0,18.0,0.175,8.26823113800074,2.1124205971618033,0.225,0.0,0.06291057709358236,2.7234920993231015,7.363937430219698,,,,,,5.0,1.0,0.0,0.0007727499469183385,0.001625916047487408,0.059013166988734156,0.0167257483699359,0.0005047844024375081,0.008910983800888062,0.001760958053637296,0.027241792005952448,0.0045363702811300755,0.011514374986290932,0.003392007783986628,0.06158445798791945,0.016421209031250328,0.0004123749677091837,0.03482487500878051,0.008369124960154295,0.009043709025718272,ok,,160
