go_log_likelihood,go_bic_active,go_aic_active,go_bic_full,go_active_parameters,go_full_parameters,go_bic_active_per_gene,n_clusters,largest_cluster_size,largest_cluster_fraction,singleton_clusters,singleton_fraction,singleton_gene_fraction,median_cluster_size,coherent_cluster_count,coherent_cluster_fraction,median_significant_terms_q05,min_cluster_q_value,median_within_tfidf_cosine,weighted_mean_within_tfidf_cosine
-9.704060527839234,106.40563093125407,33.408121055678464,3062580.320055247,7,246420,0.7093708728750271,148,2,0.013333333333333334,146,0.9864864864864865,0.9733333333333334,1.0,0,0.0,0.0,0.02483221476510067,0.9894820164816761,0.9894820164816761
