axis,axis_name,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
17,mode_17,RAF-independent MAPK1 3 Activation,,RAF-independent MAPK1 3 Activation,7,0.04666666666666667,0.2720647864044614,0.006712826991373254,0.006712826991373254,positive,1099
17,mode_17,Post-translational Protein Phosphorylation,,Post-translational Protein Phosphorylation,1,0.006666666666666667,0.05777796017013378,0.03082467537345263,0.03082467537345263,positive,290
17,mode_17,Mitochondrial Unfolded Protein Response (UPRmt),,Mitochondrial Unfolded Protein Response (UPRmt),10,0.06666666666666667,0.35335933502142136,0.0064304503100112015,0.0064304503100112015,positive,1128
17,mode_17,STAT5 Activation,,STAT5 Activation,14,0.09333333333333334,0.4474992550368635,0.03448989545577563,0.03448989545577563,positive,231
17,mode_17,Rev-mediated Nuclear Export of HIV RNA,,Rev-mediated Nuclear Export of HIV RNA,8,0.05333333333333334,0.30039141736478187,0.012306705236505414,0.012306705236505414,positive,776
17,mode_17,Platelet Adhesion to Exposed Collagen,,Platelet Adhesion to Exposed Collagen,8,0.05333333333333334,0.30039141736478187,0.004763784117982319,0.004763784117982319,positive,1213
17,mode_17,Dual Incision in GG-NER,,Dual Incision in GG-NER,21,0.14,0.584238811642856,-0.005292759957819746,0.005292759957819746,negative,1185
17,mode_17,PI-3K Cascade FGFR1,,PI-3K Cascade FGFR1,13,0.08666666666666667,0.42524461248637185,0.02370799662698883,0.02370799662698883,positive,431
17,mode_17,Estrogen Response Late,,Estrogen Response Late,7,0.04666666666666667,0.2720647864044614,0.04651019702365182,0.04651019702365182,positive,126
17,mode_17,Endosomal Vacuolar Pathway,,Endosomal Vacuolar Pathway,1,0.006666666666666667,0.05777796017013378,0.005780344824554655,0.005780344824554655,positive,1161
17,mode_17,Recycling Pathway of L1,,Recycling Pathway of L1,3,0.02,0.14144054254182067,-0.0025108421498168353,0.0025108421498168353,negative,1397
17,mode_17,Formation of Incision Complex in GG-NER,,Formation of Incision Complex in GG-NER,25,0.16666666666666666,0.6500224216483541,0.02679438302151738,0.02679438302151738,positive,353
17,mode_17,RAS Signaling Downstream of NF1 Loss-Of-Function Variants,,RAS Signaling Downstream of NF1 Loss-Of-Function Variants,11,0.07333333333333333,0.37824164440536223,-0.041692714674087125,0.041692714674087125,negative,152
17,mode_17,RUNX3 Regulates WNT Signaling,,RUNX3 Regulates WNT Signaling,15,0.1,0.4689955935892812,0.003747177420251859,0.003747177420251859,positive,1295
17,mode_17,Signaling by ALK,,Signaling by ALK,53,0.35333333333333333,0.9370098252692078,0.05258595691512654,0.05258595691512654,positive,79
17,mode_17,PI3K Events in ERBB4 Signaling,,PI3K Events in ERBB4 Signaling,11,0.07333333333333333,0.37824164440536223,0.009455688492647165,0.009455688492647165,positive,928
17,mode_17,SHOC2 M1731 Mutant Abolishes MRAS Complex Function,,SHOC2 M1731 Mutant Abolishes MRAS Complex Function,12,0.08,0.4021791902022728,-0.02352191638031692,0.02352191638031692,negative,439
17,mode_17,IRAK2 Mediated Activation of TAK1 Complex Upon TLR7 8 or 9 Stimulation,,IRAK2 Mediated Activation of TAK1 Complex Upon TLR7 8 or 9 Stimulation,5,0.03333333333333333,0.21084230031853213,-0.008147329187193205,0.008147329187193205,negative,998
17,mode_17,FGFR1 Mutant Receptor Activation,,FGFR1 Mutant Receptor Activation,14,0.09333333333333334,0.4474992550368635,0.024115227902797923,0.024115227902797923,positive,423
17,mode_17,Laminin Interactions,,Laminin Interactions,1,0.006666666666666667,0.05777796017013378,-0.010242907334425849,0.010242907334425849,negative,879
17,mode_17,Retrograde Neurotrophin Signalling,,Retrograde Neurotrophin Signalling,2,0.013333333333333334,0.10215803640865039,0.003216229594192214,0.003216229594192214,positive,1350
17,mode_17,Resolution of D-Loop Structures,,Resolution of D-Loop Structures,10,0.06666666666666667,0.35335933502142136,-0.014427166987512391,0.014427166987512391,negative,710
17,mode_17,Hedgehog Ligand Biogenesis,,Hedgehog Ligand Biogenesis,1,0.006666666666666667,0.05777796017013378,-0.0005378209438921606,0.0005378209438921606,negative,1613
17,mode_17,"Interleukin-3, Interleukin-5 and GM-CSF Signaling",,"Interleukin-3, Interleukin-5 and GM-CSF Signaling",21,0.14,0.584238811642856,0.0019918118957199834,0.0019918118957199834,positive,1447
17,mode_17,Regulation of PLK1 Activity at G2 M Transition,,Regulation of PLK1 Activity at G2 M Transition,22,0.14666666666666667,0.6014353864290773,0.03267323940585487,0.03267323940585487,positive,258
17,mode_17,Assembly and Release of Respiratory Syncytial Virus (RSV) Virions,,Assembly and Release of Respiratory Syncytial Virus (RSV) Virions,2,0.013333333333333334,0.10215803640865039,-0.0020448273477316706,0.0020448273477316706,negative,1442
17,mode_17,Chylomicron Remodeling,,Chylomicron Remodeling,1,0.006666666666666667,0.05777796017013378,0.019854602657515274,0.019854602657515274,positive,541
17,mode_17,RHOC GTPase Cycle,,RHOC GTPase Cycle,6,0.04,0.24229218908241482,-0.004794268718985792,0.004794268718985792,negative,1210
17,mode_17,Synthesis of PIPs at the Plasma Membrane,,Synthesis of PIPs at the Plasma Membrane,13,0.08666666666666667,0.42524461248637185,-0.00012009868752637371,0.00012009868752637371,negative,1653
17,mode_17,Parasite Infection,,Parasite Infection,10,0.06666666666666667,0.35335933502142136,0.024490316642004246,0.024490316642004246,positive,410
17,mode_17,Syndecan Interactions,,Syndecan Interactions,2,0.013333333333333334,0.10215803640865039,-0.006648028558674451,0.006648028558674451,negative,1100
17,mode_17,Highly Calcium Permeable Nicotinic Acetylcholine Receptors,,Highly Calcium Permeable Nicotinic Acetylcholine Receptors,1,0.006666666666666667,0.05777796017013378,0.005780344824554655,0.005780344824554655,positive,1162
17,mode_17,Meiotic Recombination,,Meiotic Recombination,14,0.09333333333333334,0.4474992550368635,0.0101200164174287,0.0101200164174287,positive,890
17,mode_17,KSRP (KHSRP) Binds and Destabilizes mRNA,,KSRP (KHSRP) Binds and Destabilizes mRNA,5,0.03333333333333333,0.21084230031853213,-0.005163441128503367,0.005163441128503367,negative,1193
17,mode_17,Prevention of Phagosomal-Lysosomal Fusion,,Prevention of Phagosomal-Lysosomal Fusion,2,0.013333333333333334,0.10215803640865039,-0.0019772634090972,0.0019772634090972,negative,1456
17,mode_17,Regulated Proteolysis of p75NTR,,Regulated Proteolysis of p75NTR,11,0.07333333333333333,0.37824164440536223,0.032690053244111554,0.032690053244111554,positive,257
17,mode_17,tRNA Processing in the Nucleus,,tRNA Processing in the Nucleus,13,0.08666666666666667,0.42524461248637185,-0.015090900502814844,0.015090900502814844,negative,689
17,mode_17,PI-3K Cascade FGFR2,,PI-3K Cascade FGFR2,13,0.08666666666666667,0.42524461248637185,0.02370799662698883,0.02370799662698883,positive,432
17,mode_17,Integrin Cell Surface Interactions,,Integrin Cell Surface Interactions,4,0.02666666666666667,0.17738945318599736,-0.007534327347727301,0.007534327347727301,negative,1040
17,mode_17,RHOBTB3 ATPase Cycle,,RHOBTB3 ATPase Cycle,2,0.013333333333333334,0.10215803640865039,0.0015653151697529097,0.0015653151697529097,positive,1481
17,mode_17,Scavenging by Class A Receptors,,Scavenging by Class A Receptors,2,0.013333333333333334,0.10215803640865039,0.019342034051276647,0.019342034051276647,positive,562
17,mode_17,Interleukin-7 Signaling,,Interleukin-7 Signaling,13,0.08666666666666667,0.42524461248637185,0.02584253104956342,0.02584253104956342,positive,366
17,mode_17,Activation of PUMA and Translocation to Mitochondria,,Activation of PUMA and Translocation to Mitochondria,24,0.16,0.6343095546405662,0.04142658935991355,0.04142658935991355,positive,153
17,mode_17,Inactivation of CSF3 (G-CSF) Signaling,,Inactivation of CSF3 (G-CSF) Signaling,18,0.12,0.5293608652873644,0.035547108764916416,0.035547108764916416,positive,216
17,mode_17,TRAIL Signaling,,TRAIL Signaling,1,0.006666666666666667,0.05777796017013378,-0.002138897586888366,0.002138897586888366,negative,1434
17,mode_17,Signaling by AXIN Mutants,,Signaling by AXIN Mutants,9,0.06,0.32744491915447627,-0.058407800559291546,0.058407800559291546,negative,55
17,mode_17,RUNX1 Regulates Transcription of Genes Involved in Differentiation of HSCs,,RUNX1 Regulates Transcription of Genes Involved in Differentiation of HSCs,11,0.07333333333333333,0.37824164440536223,0.011697919018602903,0.011697919018602903,positive,811
17,mode_17,Autodegradation of Cdh1 by Cdh1 APC C,,Autodegradation of Cdh1 by Cdh1 APC C,8,0.05333333333333334,0.30039141736478187,-0.032094785039745874,0.032094785039745874,negative,265
17,mode_17,Factors Involved in Megakaryocyte Development and Platelet Production,,Factors Involved in Megakaryocyte Development and Platelet Production,26,0.17333333333333334,0.6652735227649414,0.03264384793661048,0.03264384793661048,positive,259
17,mode_17,RNA Polymerase II Transcription,,RNA Polymerase II Transcription,85,0.5666666666666667,0.9871377743721863,-0.13611335229733576,0.13611335229733576,negative,2
17,mode_17,Formation of the Ureteric Bud,,Formation of the Ureteric Bud,3,0.02,0.14144054254182067,-0.011461090339261274,0.011461090339261274,negative,820
17,mode_17,RNA Polymerase I Promoter Escape,,RNA Polymerase I Promoter Escape,2,0.013333333333333334,0.10215803640865039,-0.00013540593871961507,0.00013540593871961507,negative,1645
17,mode_17,RAC1 GTPase Cycle,,RAC1 GTPase Cycle,14,0.09333333333333334,0.4474992550368635,0.020804925468348584,0.020804925468348584,positive,496
17,mode_17,Adenylate Cyclase Inhibitory Pathway,,Adenylate Cyclase Inhibitory Pathway,2,0.013333333333333334,0.10215803640865039,-0.007537309064101363,0.007537309064101363,negative,1039
17,mode_17,NRAGE Signals Death Through JNK,,NRAGE Signals Death Through JNK,3,0.02,0.14144054254182067,0.0072073300514012475,0.0072073300514012475,positive,1066
17,mode_17,Negative Regulation of FLT3,,Negative Regulation of FLT3,15,0.1,0.4689955935892812,0.0289695411639128,0.0289695411639128,positive,324
17,mode_17,HIV Transcription Initiation,,HIV Transcription Initiation,6,0.04,0.24229218908241482,0.003438521663719628,0.003438521663719628,positive,1323
17,mode_17,Viral Infection Pathways,,Viral Infection Pathways,53,0.35333333333333333,0.9370098252692078,0.011500734593142383,0.011500734593142383,positive,818
