gene,tree_distance_axis_1,tree_distance_axis_2,cluster_id
U2AF1L4,-0.0010270985998766977,-0.006926989172495921,61
USP37,0.0016598984810337093,0.010418240776998003,124
FMO3,-0.0014666984377884852,0.010110064651768912,133
ADAR,0.003387234661934161,-0.00757853845267424,54
SH2B3,0.0032476628292746564,-0.004620138617257589,94
SSU72,-0.006762557170685609,0.0069291909093596666,129
SOCS1,-0.013215632648654444,-0.00816878078410004,5
PAF1,1.8869317642644726e-05,-0.004184918971625025,86
USP13,-0.01113331350398606,0.003585964549716792,11
TEC,-0.013883307886756551,-0.006998314645155318,0
RGPD2,0.002500690244083656,0.00285966613854754,46
WAPAL,-0.01227406999675089,-0.009577686692026124,1
KAT6A,-0.0029392696555325696,0.00812302574835214,140
HLF,0.0026831487305398866,0.009543202439598965,116
HRK,-0.010658828854655708,0.005451620480603055,7
BNIPL,0.0010690486990821478,0.0106174967073311,123
GRB10,0.005140178713452327,0.003805111072425578,40
MED1,0.008189986640924513,-0.001600586580797512,113
NUP93,0.0027905559540513133,-0.0037575357414837856,96
PDS5B,0.0040776151870349315,0.009828191533487782,120
CBL,-0.011398374077340642,0.0005014984708648426,14
OVCA2,0.008769059467835402,-0.0032968161542658576,110
PDS5A,0.0016507294111240164,0.0028421892669518592,47
RBM15,0.009021739786815438,0.0025927846255440652,34
TFEC,0.005785739420554189,-0.00568728829772328,104
C19ORF43,0.0005537059700967459,-0.0032397214784137944,85
ZFPM1,0.0016810344515317559,-0.0075815588835345905,65
RADIL,-0.006141052679652937,0.008306730331620302,135
HIST1H3A,-0.001897341375945029,-0.003398069370426922,71
ZRSR2P1,0.0002968422810590463,-0.0016724132162712051,81
PIK3CG,0.0005502874941923652,-0.004978989237282542,82
IRX4,0.008331730144083942,-0.0018202270095449096,115
CITED1,0.006759995745696342,-0.005546263604696594,51
GPATCH11,0.000768069377810948,-0.0017017466943564671,80
PPP4R3A,-0.003382503085010178,-0.004959066090163381,101
SUV39H1,0.006008059015231892,-0.006833471619010663,48
KITLG,0.00208126838807531,0.0028785756414226277,45
PECAM1,0.003608518238499076,-0.0023905392577591076,76
HIST1H4A,-0.004674102445902076,0.009163838061566386,138
AVEN,-0.010920221688199457,0.004446926312599741,13
MAU2,-0.006919978688212518,0.006503249164330498,130
PAWR,0.007949769736391936,0.0030924102518630177,32
MATK,0.0002040123800436761,-0.0037307807959968513,87
RGL2,-0.005012971898548056,0.006729237172308762,131
CDK1,-0.006560341307912711,0.0014044895225712813,26
BCOR,0.0077889486660548245,0.006987004799557128,24
CELA1,-0.0034831080683025563,-0.003485016901202148,49
CSN1S1,0.0033397885688169816,-0.005456409356122197,99
CBX7,-0.0012084723131938326,-0.007378789768356804,55
ZBTB5,0.0020848092536581543,-0.0076666233168457215,66
PCGF5,-0.012820169238308041,-0.008796038708080302,4
HAO2,0.0029100625554359283,-0.0057478250362379465,99
KDM2B,0.0011788847239300735,0.00987855241922791,125
ZBTB7A,-0.011811187809763197,-0.010186401434504366,6
PCGF1,0.005872314324924612,0.00752809396179496,27
PCGF3,0.009441265362925203,0.0013737809982383318,38
L3MBTL1,-0.01409577702896273,-0.0065438909941335985,2
CARD8,0.0016575285316978816,-0.005297349804316568,98
NACC1,-0.006370480213853301,0.0018688145784245686,25
PCGF2,0.003290328026630977,-0.003925183445845479,92
HSPA12A,0.006842300445643412,-0.005276615908527146,52
MLLT1,0.009738834847366366,0.0008187326660459091,37
ERP44,-0.0006234095349577015,-0.006916670171597991,59
NFIC,-0.01125081798096086,0.0020318960088143148,12
SNAPC4,0.002394502441118453,-0.0017708262518062424,79
MLLT3,0.0007951932414475175,-0.007362629735213101,70
QPRT,0.009562390802419989,0.0011374324529938723,39
KPNA4,0.0049272010062869805,0.0018586944054517034,41
NFIA,-0.01144490888161842,0.0022198642454976363,10
CBX4,0.0003891894877444042,0.0025894163427792757,42
NFIX,-0.011392179085502744,-0.00012770138720538893,8
SHARPIN,-0.002690720039700826,-0.002074720099988304,103
RING1,0.005740109998308979,-0.00250328831275087,107
C6ORF141,-0.0035272638819706915,0.007949022424757689,141
YAF2,-0.011169591868670196,0.0028141167209951453,16
PPP4R1L,0.003960254949755785,0.00996482927776222,121
RNF2,-0.011165950755549296,0.003099031947233918,15
BCL6,-0.003897369457639408,0.009506986035142703,142
NAA10,-0.003169190414904962,0.009422535629345724,144
DCAF7,-0.001584217072025664,0.0012151737788964189,111
RYBP,-0.011280250340611303,0.001085403180733377,17
CBX8,-0.0020091758073578665,-0.00439832496411082,72
PIP,0.0032989214596888298,0.009916097962604085,118
NCAPH2,-0.0038763454922920884,0.008068608927214877,141
B4GALT2,0.006979540918549224,-0.004822955178093759,50
SP1,-0.004908572060544579,0.0036502609344316516,22
CTBP1,0.005399620777948291,0.0068926953316667625,29
CDC16,-0.011261791354586206,-0.010839513690431188,3
CBX3,0.005965394865637282,-0.0030479581240781296,106
BRAF,-0.00018509679420941331,-0.0077720586903991615,57
CCDC96,0.006147329625040305,-0.0039532545539913205,108
CBX6,-0.0034310148751158765,-0.004380032700556174,100
SKP1,0.0013565805447211395,0.009664528426336402,126
S100P,0.006153575620736512,-0.0035788044449313644,109
USP7,0.001014261390631392,-0.0035874114525822347,84
