left,right,distance,count
81.0,221.0,0.034259343463844134,8.0
199.0,208.0,0.034588918719788746,6.0
61.0,95.0,0.0363656109001325,2.0
113.0,133.0,0.03666984730749792,2.0
36.0,241.0,0.03696992431862569,4.0
74.0,216.0,0.03735298438875431,3.0
23.0,230.0,0.03748287398395187,4.0
229.0,246.0,0.03837091019300639,6.0
5.0,25.0,0.039123877953559746,2.0
111.0,222.0,0.0395633283231446,5.0
217.0,237.0,0.039748326285708964,7.0
21.0,22.0,0.03996752103785948,2.0
243.0,248.0,0.04016019019549819,11.0
209.0,225.0,0.04196386069657496,9.0
106.0,236.0,0.04259020494748357,5.0
102.0,239.0,0.042863198087561116,6.0
193.0,231.0,0.04382459269215243,14.0
68.0,257.0,0.04535035023824365,6.0
14.0,49.0,0.048145568998607884,2.0
177.0,233.0,0.048746187825264554,9.0
210.0,250.0,0.050574803444521005,9.0
220.0,240.0,0.051659238125570175,10.0
11.0,244.0,0.05255824502491052,7.0
192.0,247.0,0.05297010103484765,6.0
235.0,255.0,0.053218471738507495,14.0
35.0,93.0,0.0533823847191945,2.0
223.0,242.0,0.053545644071046505,10.0
245.0,262.0,0.054907433737706984,11.0
238.0,265.0,0.05524372505276265,9.0
254.0,260.0,0.05634481934569837,8.0
130.0,269.0,0.06081988575070937,11.0
104.0,261.0,0.06123596674902152,3.0
258.0,272.0,0.061494568809175025,14.0
218.0,252.0,0.062203238120119096,9.0
134.0,253.0,0.0668210332579242,8.0
249.0,256.0,0.06731484598961732,13.0
83.0,264.0,0.06902205732431296,11.0
100.0,267.0,0.07098261990033965,15.0
263.0,275.0,0.07164009292340141,23.0
270.0,271.0,0.07428668746596849,20.0
56.0,266.0,0.0790484166673951,7.0
67.0,281.0,0.07961089680012048,24.0
277.0,279.0,0.08087821323894588,19.0
251.0,259.0,0.08804740552022973,16.0
268.0,284.0,0.08914461324882215,26.0
276.0,283.0,0.09188685016584132,16.0
274.0,287.0,0.0992447395817664,29.0
224.0,285.0,0.1081599062355477,23.0
280.0,289.0,0.11711216905896164,44.0
278.0,282.0,0.12931573882543945,33.0
273.0,291.0,0.13469713008112846,55.0
290.0,293.0,0.1486703642860101,78.0
288.0,294.0,0.15642713078331483,94.0
292.0,295.0,0.1624701480092655,127.0
286.0,296.0,0.1993442462693712,143.0
215.0,297.0,0.24780477347508262,150.0
