case_id,generator,source_family,feature_representation,samples,features,unique_rows,variant,method_id,diffusion_family,branch_mode,status,skip_reason,found_clusters,edge_branch_length_variance_policy,branch_length_optimization_method,branch_length_optimization_residual_rmse,branch_length_optimization_branch_length_mean,branch_length_optimization_branch_length_max,adaptive_epsilon,adaptive_neighbor_search_k,graphtools_kernel_nonzero_entries,ari,nmi,ami,purity,homogeneity,completeness,v_measure,fowlkes_mallows,macro_recall,macro_f1,worst_cluster_recall,n_singleton_clusters,singleton_fraction,median_cluster_size,largest_cluster_fraction,effective_cluster_count,cluster_size_entropy,cluster_size_gini,noise_label_fraction,silhouette_score,davies_bouldin_index,calinski_harabasz_index,outlier_precision,outlier_recall,outlier_f1,singleton_outlier_isolated,grouped_outlier_cluster_recovered
overlap_mod_4c_small,binary,binary_template,binary,400,80,400,hamming_nnls_edge_time,tbs_diffusion,hamming,nnls_edge_time,ok,,4,normalized_branch_length,fixed_topology_nnls,0.2175354944227496,0.3245733082625038,1.0052079864661934,,,,0.9147290264157265,0.8916759540686316,0.8907797082508985,0.9675,0.8912816666521578,0.8920705904912097,0.8916759540686315,0.935913348073698,0.9675,0.9675630772696553,0.93,0.0,0.0,100.0,0.2675,3.9950989954049554,1.3850683587372445,0.02625,0.0,0.06333020049584132,3.374799408410622,19.255549112873755,,,,,
overlap_mod_4c_small,binary,binary_template,binary,400,80,400,pydiffmap_linkage,tbs_diffusion_adaptive,pydiffmap,linkage,ok,,4,none,linkage_ultrametric,,,,0.019991451553659653,10.0,,0.8520629763241513,0.8456496923506176,0.84437022910651,0.9425,0.8437961847846219,0.8475113607816938,0.8456496923506174,0.8890116611297049,0.9425,0.9430518740180429,0.87,0.0,0.0,98.5,0.29,3.9757657057979903,1.3802173599448755,0.06125,0.0,0.060327432064114436,3.5199532826735336,18.6352275275851,,,,,
overlap_mod_4c_small,binary,binary_template,binary,400,80,400,pydiffmap_nnls_no_edge_time,tbs_diffusion_adaptive_nnls,pydiffmap,nnls_no_edge_time,ok,,4,none,fixed_topology_nnls,0.2188847893746211,0.33128899189806327,1.0327025927800533,0.019991451553659653,10.0,,0.8520629763241513,0.8456496923506176,0.84437022910651,0.9425,0.8437961847846219,0.8475113607816938,0.8456496923506174,0.8890116611297049,0.9425,0.9430518740180429,0.87,0.0,0.0,98.5,0.29,3.9757657057979903,1.3802173599448755,0.06125,0.0,0.060327432064114436,3.5199532826735336,18.6352275275851,,,,,
overlap_mod_4c_small,binary,binary_template,binary,400,80,400,pydiffmap_nnls_edge_time,tbs_diffusion_adaptive_nnls,pydiffmap,nnls_edge_time,ok,,4,normalized_branch_length,fixed_topology_nnls,0.2188847893746211,0.33128899189806327,1.0327025927800533,0.019991451553659653,10.0,,0.8520629763241513,0.8456496923506176,0.84437022910651,0.9425,0.8437961847846219,0.8475113607816938,0.8456496923506174,0.8890116611297049,0.9425,0.9430518740180429,0.87,0.0,0.0,98.5,0.29,3.9757657057979903,1.3802173599448755,0.06125,0.0,0.060327432064114436,3.5199532826735336,18.6352275275851,,,,,
overlap_mod_4c_small,binary,binary_template,binary,400,80,400,graphtools_linkage,tbs_diffusion_graphtools,graphtools,linkage,ok,,4,none,linkage_ultrametric,,,,,,10344.0,0.9013124846886037,0.8807296551936105,0.8797428100142294,0.9625,0.8803127304670552,0.8811469750265557,0.8807296551936105,0.9258324160286135,0.9624999999999999,0.9629543120348023,0.95,0.0,0.0,98.5,0.27,3.9947534296431706,1.3849818575746156,0.0275,0.0,0.06144080867541815,3.491618566050064,18.854674197139847,,,,,
overlap_mod_4c_small,binary,binary_template,binary,400,80,400,graphtools_nnls_no_edge_time,tbs_diffusion_graphtools,graphtools,nnls_no_edge_time,ok,,4,none,fixed_topology_nnls,0.21796217106283827,0.32789396375768065,0.9041026917421643,,,10344.0,0.9013124846886037,0.8807296551936105,0.8797428100142294,0.9625,0.8803127304670552,0.8811469750265557,0.8807296551936105,0.9258324160286135,0.9624999999999999,0.9629543120348023,0.95,0.0,0.0,98.5,0.27,3.9947534296431706,1.3849818575746156,0.0275,0.0,0.06144080867541815,3.491618566050064,18.854674197139847,,,,,
overlap_mod_4c_small,binary,binary_template,binary,400,80,400,graphtools_nnls_edge_time,tbs_diffusion_graphtools,graphtools,nnls_edge_time,ok,,4,normalized_branch_length,fixed_topology_nnls,0.21796217106283827,0.32789396375768065,0.9041026917421643,,,10344.0,0.9013124846886037,0.8807296551936105,0.8797428100142294,0.9625,0.8803127304670552,0.8811469750265557,0.8807296551936105,0.9258324160286135,0.9624999999999999,0.9629543120348023,0.95,0.0,0.0,98.5,0.27,3.9947534296431706,1.3849818575746156,0.0275,0.0,0.06144080867541815,3.491618566050064,18.854674197139847,,,,,
dim_consolidated_4c_24f,dimensional_gaussian,dimensional_gaussian,median_binary,160,24,160,hamming_linkage,tbs_diffusion,hamming,linkage,ok,,7,none,linkage_ultrametric,,,,,,,0.58258082274491,0.6390847062217933,0.6246682961789436,0.875,0.7326222720627054,0.5667277299521299,0.6390847062217933,0.6774069246026486,0.875,0.8739064230343301,0.75,0.0,0.0,26.0,0.25,6.002015570461618,1.7920953412270093,0.28214285714285714,0.0,0.05189972491337465,2.6681986861031937,7.839305490838408,,,,,
dim_consolidated_4c_24f,dimensional_gaussian,dimensional_gaussian,median_binary,160,24,160,hamming_nnls_no_edge_time,tbs_diffusion,hamming,nnls_no_edge_time,ok,,8,none,fixed_topology_nnls,0.37614330298566034,0.3103190561004887,0.7695691726448901,,,,0.5220148662134058,0.6235383155680556,0.6068403148723343,0.875,0.7537716289503371,0.5316774480903714,0.6235383155680556,0.6306605950105989,0.875,0.8739064230343301,0.75,0.0,0.0,20.0,0.19375,7.137639620750072,1.9653821363669957,0.2375,0.0,0.05687259551249955,2.7180018616680854,7.607944469002825,,,,,
dim_consolidated_4c_24f,dimensional_gaussian,dimensional_gaussian,median_binary,160,24,160,hamming_nnls_edge_time,tbs_diffusion,hamming,nnls_edge_time,ok,,10,normalized_branch_length,fixed_topology_nnls,0.37614330298566034,0.3103190561004887,0.7695691726448901,,,,0.4336737705885826,0.601355517964438,0.5796456422913981,0.875,0.7796417493410731,0.4894333159058901,0.601355517964438,0.5618837481922548,0.875,0.8739064230343301,0.75,0.0,0.0,16.5,0.1625,9.10018392619469,2.2082946249882975,0.2225,0.0,0.05209273133664029,2.677236767977462,6.809490788441252,,,,,
