case_id,best_external_variant,best_external_k,best_external_ari,best_external_nmi,best_internal_variant,best_internal_k,best_internal_silhouette,best_internal_db,best_internal_ch,backend_branch_sensitivity
cat_highd_3cat_500feat,graphtools_linkage,4,1.0,1.0,graphtools_linkage,4,0.1030751602770287,2.8477027431230404,18.09654526534309,"graphtools:K[4],ari[1.000,1.000]; hamming:K[14, 22, 25],ari[0.237,0.562]; pydiffmap:K[68],ari[0.098,0.098]"
cat_overlap_3cat_4c,hamming_linkage,4,0.9484121212121212,0.939426952729396,hamming_linkage,4,0.0478108857561624,4.326562106195029,15.840588828351226,"graphtools:K[3, 4],ari[0.713,0.896]; hamming:K[4],ari[0.948,0.948]; pydiffmap:K[4],ari[0.864,0.864]"
dim_consolidated_4c_24f,pydiffmap_linkage,4,0.6653289059824976,0.6468461249428579,pydiffmap_linkage,4,0.0769924574861076,2.757340176248789,11.39444821695495,"graphtools:K[5, 9],ari[0.404,0.544]; hamming:K[7, 8, 10],ari[0.434,0.583]; pydiffmap:K[4, 7],ari[0.530,0.665]"
gauss_overlap_3c_small,hamming_linkage,4,0.8611942162456394,0.890462071410876,hamming_linkage,4,0.2078376638511317,2.7181220858000756,73.1641182304577,"graphtools:K[8],ari[0.492,0.492]; hamming:K[4, 6],ari[0.728,0.861]; pydiffmap:K[6],ari[0.674,0.674]"
gauss_overlap_8c_highd,hamming_linkage,8,1.0,1.0,hamming_linkage,8,0.3208861133698408,1.28965371641419,132.40742248062418,"graphtools:K[8],ari[1.000,1.000]; hamming:K[8],ari[1.000,1.000]; pydiffmap:K[14],ari[0.934,0.934]"
overlap_mod_4c_small,hamming_linkage,4,0.9147290264157264,0.8916759540686316,hamming_linkage,4,0.0633302004958413,3.374799408410622,19.255549112873755,"graphtools:K[4],ari[0.901,0.901]; hamming:K[4],ari[0.915,0.915]; pydiffmap:K[4],ari[0.852,0.852]"
overlap_unbal_4c_small,hamming_linkage,4,0.670168096745273,0.6507028031897798,graphtools_linkage,4,0.0280060966782794,4.831153866407739,9.802778937640063,"graphtools:K[4],ari[0.659,0.659]; hamming:K[4],ari[0.670,0.670]; pydiffmap:K[4],ari[0.602,0.602]"
