go_log_likelihood,go_bic_active,go_aic_active,go_bic_full,go_active_parameters,go_full_parameters,go_bic_active_per_gene,n_clusters,largest_cluster_size,largest_cluster_fraction,singleton_clusters,singleton_fraction,singleton_gene_fraction,median_cluster_size,coherent_cluster_count,coherent_cluster_fraction,median_significant_terms_q05,min_cluster_q_value,median_within_tfidf_cosine,weighted_mean_within_tfidf_cosine
-37.42994775023704,410.4217193062657,128.85989550047407,3021249.8135603108,27,243090,2.7361447953751044,146,2,0.013333333333333334,142,0.9726027397260274,0.9466666666666667,1.0,0,0.0,0.0,0.02483221476510067,0.8279716694764483,0.6780790647329771
