axis,axis_name,selection,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
18,mode_18,top_negative,Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex,,Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex,20,0.13333333333333333,0.5665095065529053,-0.11266287684133347,0.11266287684133347,negative,7
18,mode_18,top_negative,SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways,,SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways,18,0.12,0.5293608652873644,-0.11086735938196277,0.11086735938196277,negative,8
18,mode_18,top_negative,TP53 Regulates Metabolic Genes,,TP53 Regulates Metabolic Genes,18,0.12,0.5293608652873644,-0.10804545036795168,0.10804545036795168,negative,9
18,mode_18,top_negative,RHO GTPases Activate PKNs,,RHO GTPases Activate PKNs,14,0.09333333333333334,0.4474992550368635,-0.10531605736554883,0.10531605736554883,negative,10
18,mode_18,top_negative,Apoptosis,,Apoptosis,39,0.26,0.8267463724926178,-0.10040709146638756,0.10040709146638756,negative,13
18,mode_18,top_negative,Regulation of Localization of FOXO Transcription Factors,,Regulation of Localization of FOXO Transcription Factors,16,0.10666666666666667,0.48977901368693755,-0.10005391096049178,0.10005391096049178,negative,14
18,mode_18,top_negative,COPI-mediated Anterograde Transport,,COPI-mediated Anterograde Transport,10,0.06666666666666667,0.35335933502142136,-0.09812269413111764,0.09812269413111764,negative,16
18,mode_18,top_negative,Activation of BH3-only Proteins,,Activation of BH3-only Proteins,29,0.19333333333333333,0.708392686703044,-0.09741678678405631,0.09741678678405631,negative,17
18,mode_18,top_negative,Membrane Trafficking,,Membrane Trafficking,11,0.07333333333333333,0.37824164440536223,-0.09700828729133246,0.09700828729133246,negative,18
18,mode_18,top_negative,Intrinsic Pathway for Apoptosis,,Intrinsic Pathway for Apoptosis,31,0.20666666666666667,0.7350626941249581,-0.09300119381541203,0.09300119381541203,negative,20
18,mode_18,top_negative,RHO GTPase Cycle,,RHO GTPase Cycle,20,0.13333333333333333,0.5665095065529053,-0.08984537772657872,0.08984537772657872,negative,21
