left,right,distance,count
2.0,38.0,1.178921315027047e-06,2.0
8.0,59.0,0.00277747700694332,2.0
20.0,41.0,0.0030658835679347276,2.0
116.0,120.0,0.0032299557006698334,2.0
57.0,98.0,0.0032662306651769857,2.0
28.0,151.0,0.0037820933460018524,3.0
27.0,64.0,0.003927609144202379,2.0
24.0,81.0,0.004028143111429319,2.0
69.0,94.0,0.004667180193584329,2.0
13.0,96.0,0.005038029180845862,2.0
72.0,80.0,0.00548419848931412,2.0
82.0,154.0,0.005950366293298831,3.0
61.0,156.0,0.006569500799230719,3.0
144.0,152.0,0.0067809696734344276,3.0
42.0,60.0,0.007043779198380885,2.0
26.0,43.0,0.007162506783965783,2.0
50.0,51.0,0.0073419072583789866,2.0
159.0,161.0,0.007499276634879197,5.0
44.0,53.0,0.008051327083044117,2.0
115.0,139.0,0.008433306802583676,2.0
15.0,158.0,0.008520849776971767,3.0
90.0,143.0,0.008659160331124925,2.0
4.0,79.0,0.008945387583120303,2.0
153.0,160.0,0.009298475301919882,4.0
155.0,162.0,0.009333566352976178,6.0
70.0,170.0,0.009517401446826619,4.0
101.0,119.0,0.010085840117715813,2.0
31.0,166.0,0.010108938417266993,3.0
86.0,104.0,0.010171519176749787,2.0
37.0,164.0,0.010362515342971678,3.0
34.0,35.0,0.010668793863178332,2.0
54.0,93.0,0.011239092816237944,2.0
12.0,46.0,0.011537707310746163,2.0
100.0,136.0,0.011816227132774375,2.0
14.0,25.0,0.011985355102018145,2.0
163.0,167.0,0.012023811556978153,8.0
17.0,48.0,0.012109648802511787,2.0
56.0,147.0,0.012111746544109382,2.0
22.0,171.0,0.012432379964438849,3.0
91.0,97.0,0.012639294706623548,2.0
118.0,123.0,0.012647406802134898,2.0
74.0,179.0,0.012934145177968323,4.0
40.0,108.0,0.013580204090901724,2.0
21.0,188.0,0.013707583573661983,4.0
128.0,138.0,0.013727033536495724,2.0
146.0,178.0,0.014095186919712193,3.0
157.0,182.0,0.014635850757945289,4.0
110.0,183.0,0.014754041563948536,3.0
88.0,177.0,0.015039973463096218,4.0
55.0,168.0,0.015168368298198823,3.0
173.0,184.0,0.015533110047157418,6.0
180.0,190.0,0.015631904836949484,4.0
186.0,193.0,0.01568235402858246,6.0
84.0,199.0,0.016052993114538453,4.0
62.0,200.0,0.016419234811270892,7.0
67.0,109.0,0.016463821074456698,2.0
134.0,201.0,0.017058522803438433,5.0
7.0,206.0,0.017893796243252033,6.0
102.0,124.0,0.017903298486251103,2.0
142.0,187.0,0.01791652231311475,3.0
19.0,33.0,0.01825316597451291,2.0
105.0,107.0,0.018325409673052632,2.0
135.0,181.0,0.01832591086775412,3.0
78.0,130.0,0.01836378081060439,2.0
68.0,87.0,0.018476268356247078,2.0
126.0,132.0,0.019038092523346456,2.0
103.0,197.0,0.01936295387299829,4.0
32.0,66.0,0.01943907992591428,2.0
76.0,174.0,0.01945734667815642,7.0
11.0,198.0,0.019675984136982363,5.0
65.0,117.0,0.020329103194143917,2.0
16.0,176.0,0.02060477292758742,3.0
112.0,175.0,0.020796441583834972,5.0
58.0,216.0,0.021209555850061936,5.0
129.0,208.0,0.021256722689667135,3.0
10.0,106.0,0.02157316733069102,2.0
169.0,213.0,0.021693456378184466,4.0
18.0,89.0,0.02213675573212837,2.0
114.0,127.0,0.022220180723712,2.0
47.0,63.0,0.022648352579910346,2.0
36.0,45.0,0.022686051936151384,2.0
23.0,145.0,0.022697339348382504,2.0
39.0,150.0,0.022790799582209254,3.0
189.0,194.0,0.02282725668865147,4.0
0.0,203.0,0.022872569502671705,5.0
195.0,217.0,0.022903267856410253,5.0
131.0,209.0,0.02332395435907003,4.0
125.0,141.0,0.02352847103237194,2.0
77.0,95.0,0.023797322280766718,2.0
121.0,235.0,0.023844125809043413,6.0
113.0,221.0,0.023950368617544477,4.0
52.0,238.0,0.024464785724917303,3.0
9.0,230.0,0.02489795493230038,3.0
210.0,226.0,0.025136767009021486,6.0
133.0,137.0,0.02522117195577988,2.0
207.0,237.0,0.025514940896961283,8.0
165.0,220.0,0.02559466946217217,4.0
71.0,172.0,0.02615457994885834,3.0
140.0,242.0,0.02616837767232426,4.0
1.0,222.0,0.02639358612151007,6.0
6.0,192.0,0.026483867417256588,3.0
5.0,215.0,0.02684240815059312,3.0
92.0,234.0,0.027378351998898258,6.0
83.0,111.0,0.028222211213821354,2.0
49.0,218.0,0.02853610094958739,8.0
85.0,227.0,0.028635833829848467,3.0
211.0,223.0,0.02894748353137528,7.0
73.0,99.0,0.028956493842308594,2.0
212.0,246.0,0.0290191961424754,7.0
224.0,251.0,0.029109093295176237,6.0
214.0,229.0,0.029281985384223122,4.0
244.0,245.0,0.029493037382527405,10.0
122.0,232.0,0.029647378846613375,4.0
75.0,254.0,0.029910229846852914,9.0
225.0,240.0,0.03017813987069391,6.0
202.0,253.0,0.03055591297997424,8.0
191.0,241.0,0.030975815131749726,7.0
236.0,258.0,0.03219659144987996,11.0
233.0,250.0,0.03267454458019394,7.0
149.0,247.0,0.032734370828707664,4.0
148.0,231.0,0.03320364319278654,3.0
248.0,257.0,0.03322746954125931,6.0
249.0,266.0,0.03372727910755156,13.0
239.0,243.0,0.03461136608106299,12.0
259.0,264.0,0.03486582548775143,12.0
252.0,255.0,0.0359458816633328,9.0
204.0,205.0,0.03690274303821209,9.0
262.0,274.0,0.03707622058779793,16.0
268.0,270.0,0.03756561305824324,10.0
30.0,275.0,0.03791919005912499,10.0
277.0,279.0,0.038907204524369306,26.0
256.0,273.0,0.03912049999321291,19.0
260.0,269.0,0.03934777460519557,8.0
29.0,261.0,0.03947103010288531,11.0
3.0,276.0,0.039575637193294315,10.0
196.0,283.0,0.04115384252028214,15.0
219.0,282.0,0.04199665811138273,13.0
272.0,281.0,0.042002271748265076,32.0
267.0,271.0,0.042812343628367076,17.0
263.0,278.0,0.04497622777877169,19.0
286.0,288.0,0.047421700603732846,30.0
185.0,228.0,0.04779109256891777,10.0
280.0,287.0,0.049205201955251424,58.0
290.0,292.0,0.05306474537245418,88.0
285.0,293.0,0.05760215145797154,103.0
265.0,289.0,0.05936669353127644,27.0
294.0,295.0,0.0673073535319042,130.0
284.0,296.0,0.07245826084890108,140.0
291.0,297.0,0.0827564279401407,150.0
