left,right,distance,count
2.0,38.0,3.1729763086124937e-06,2.0
20.0,41.0,1.585434528709279e-05,2.0
116.0,120.0,0.0034416804939172312,2.0
18.0,84.0,0.0037686400019886547,2.0
46.0,53.0,0.004157113049145869,2.0
74.0,130.0,0.004229155326212781,2.0
61.0,64.0,0.0043956382019270665,2.0
12.0,85.0,0.004626345161943634,2.0
88.0,153.0,0.005080083676392242,3.0
59.0,102.0,0.005256437351784956,2.0
111.0,142.0,0.005257236257601134,2.0
65.0,91.0,0.005276804729499577,2.0
81.0,117.0,0.0053862308780264385,2.0
78.0,95.0,0.005449662311493046,2.0
137.0,155.0,0.005452490292669041,3.0
60.0,119.0,0.0054969212542743924,2.0
57.0,98.0,0.0056564308607155896,2.0
129.0,135.0,0.005859020725436779,2.0
83.0,93.0,0.005901594812209638,2.0
80.0,110.0,0.00594591064599575,2.0
45.0,121.0,0.00595455115579373,2.0
4.0,22.0,0.006012159657567277,2.0
8.0,159.0,0.006046884892207701,3.0
24.0,42.0,0.006078481201012336,2.0
67.0,157.0,0.006242871779585274,3.0
16.0,35.0,0.0062539090913330255,2.0
118.0,123.0,0.006275509905050247,2.0
21.0,48.0,0.006294908806245943,2.0
128.0,138.0,0.006371156540975491,2.0
26.0,43.0,0.006441381023246998,2.0
114.0,132.0,0.00649480401139333,2.0
87.0,127.0,0.006668003597817458,2.0
145.0,148.0,0.006717660557885772,2.0
32.0,164.0,0.006722981452797923,4.0
82.0,147.0,0.006732031321178813,2.0
97.0,106.0,0.006900717064353398,2.0
134.0,175.0,0.006904634707925799,3.0
79.0,101.0,0.007014821719471512,2.0
72.0,136.0,0.007096052291066636,2.0
44.0,76.0,0.007192278041038363,2.0
96.0,172.0,0.007193946422058793,4.0
143.0,181.0,0.007214339161684574,3.0
94.0,176.0,0.007217521878504955,3.0
39.0,168.0,0.007249850062253231,3.0
36.0,162.0,0.007348174080588429,3.0
89.0,139.0,0.007352024406613322,2.0
86.0,104.0,0.007484753778045632,2.0
47.0,68.0,0.0076340961450838555,2.0
25.0,180.0,0.0076423456186678765,3.0
174.0,190.0,0.007667334320605007,7.0
1.0,103.0,0.007739711288439899,2.0
124.0,165.0,0.007765484539471042,3.0
34.0,186.0,0.007816261961307441,4.0
0.0,55.0,0.007859579848350269,2.0
69.0,192.0,0.007875845371289566,4.0
