axis,axis_name,selection,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
22,mode_22,top_positive,RUNX2 Regulates Bone Development,,RUNX2 Regulates Bone Development,28,0.18666666666666668,0.6944460704939805,0.1657386849179479,0.1657386849179479,positive,4
22,mode_22,top_positive,RUNX2 Regulates Osteoblast Differentiation,,RUNX2 Regulates Osteoblast Differentiation,22,0.14666666666666667,0.6014353864290773,0.16496149155756482,0.16496149155756482,positive,5
22,mode_22,top_positive,Hedgehog 'Off' State,,Hedgehog 'Off' State,11,0.07333333333333333,0.37824164440536223,0.14423343183376683,0.14423343183376683,positive,6
22,mode_22,top_positive,Signaling by Hedgehog,,Signaling by Hedgehog,10,0.06666666666666667,0.35335933502142136,0.13720458865081112,0.13720458865081112,positive,7
22,mode_22,top_positive,Extracellular Matrix Organization,,Extracellular Matrix Organization,5,0.03333333333333333,0.21084230031853213,0.12108264356605868,0.12108264356605868,positive,8
22,mode_22,top_positive,Intrinsic Pathway for Apoptosis,,Intrinsic Pathway for Apoptosis,31,0.20666666666666667,0.7350626941249581,0.09371309929837988,0.09371309929837988,positive,12
22,mode_22,top_positive,RNA Polymerase II Transcribes snRNA Genes,,RNA Polymerase II Transcribes snRNA Genes,15,0.1,0.4689955935892812,0.09019261696395717,0.09019261696395717,positive,14
22,mode_22,top_positive,Innate Immune System,,Innate Immune System,28,0.18666666666666668,0.6944460704939805,0.08480224770183045,0.08480224770183045,positive,15
22,mode_22,top_positive,Neutrophil Degranulation,,Neutrophil Degranulation,12,0.08,0.4021791902022728,0.08342749583216001,0.08342749583216001,positive,16
22,mode_22,top_positive,TGF-beta Receptor Signaling Activates SMADs,,TGF-beta Receptor Signaling Activates SMADs,11,0.07333333333333333,0.37824164440536223,0.08258204930583554,0.08258204930583554,positive,17
22,mode_22,top_positive,Organelle Biogenesis and Maintenance,,Organelle Biogenesis and Maintenance,25,0.16666666666666666,0.6500224216483541,0.07903407520573995,0.07903407520573995,positive,18
22,mode_22,top_positive,Activation of BAD and Translocation to Mitochondria,,Activation of BAD and Translocation to Mitochondria,20,0.13333333333333333,0.5665095065529053,0.0760994378486072,0.0760994378486072,positive,20
22,mode_22,top_positive,Deubiquitination,,Deubiquitination,51,0.34,0.9248187049730301,0.07498651827263134,0.07498651827263134,positive,22
22,mode_22,top_positive,Processive Synthesis on the Lagging Strand,,Processive Synthesis on the Lagging Strand,24,0.16,0.6343095546405662,0.07251585691979136,0.07251585691979136,positive,24
22,mode_22,top_positive,Removal of the Flap Intermediate,,Removal of the Flap Intermediate,24,0.16,0.6343095546405662,0.07251585691979136,0.07251585691979136,positive,23
