go_log_likelihood,go_bic_active,go_aic_active,go_bic_full,go_active_parameters,go_full_parameters,go_bic_active_per_gene,n_clusters,largest_cluster_size,largest_cluster_fraction,singleton_clusters,singleton_fraction,singleton_gene_fraction,median_cluster_size,coherent_cluster_count,coherent_cluster_fraction,median_significant_terms_q05,min_cluster_q_value,median_within_tfidf_cosine,weighted_mean_within_tfidf_cosine
-66.54212933375476,729.6386121000279,229.08425866750952,2979922.079654097,48,239760,4.864257414000186,144,2,0.013333333333333334,138,0.9583333333333334,0.92,1.0,0,0.0,0.0,0.02483221476510067,0.7826477001097506,0.7289924882609693
