gene,mode_22,mode_23,mode_24,mode_25,mode_26,mode_27,mode_28,mode_29,mode_30,mode_31,mode_32,mode_33,mode_34,mode_35,mode_36,mode_37,mode_38,mode_39,mode_40,mode_41,mode_42,mode_43,mode_44,mode_45,mode_46,mode_47,mode_48,mode_49,mode_50,mode_51
STAG3,0.09733238186423204,-0.034209913183222,-0.0880710195960375,-0.014640720632704562,0.055582756056040315,-0.10351285284105177,0.08852693697988347,0.03862869784367984,0.003963115541477106,-0.07828243701018445,0.03099485786126656,0.08930119863205263,0.05874330807242142,-0.10999772361286807,-0.117315240419063,-0.06138896221448521,0.013780842445744467,0.04736110251040849,-0.08058129002327577,0.034310950812518066,0.1044249412860983,-0.038438232604077006,-0.03563223065499932,-0.137965723939358,0.008672266750977119,0.06596302391562509,0.0046232515360934,-0.060147953057400214,-0.09455324600487076,0.09103020800212776
NIPBL,0.010498904924143595,0.02817585867797807,0.022838882396710707,-0.031773670161655714,0.0026437488887847203,-0.03907537421886085,0.02770746292483984,0.020265975449042954,0.02258377465027584,-0.029690505481140418,0.01469850975627637,-0.0041815954678637805,0.02154734390582312,0.0448564041038849,0.0012902924093540836,0.05323152788530789,0.0017491344018461972,0.0025266004587096305,0.07271799169434624,-0.08026413529935936,-0.04421641994284333,-0.08008618087503148,-0.006144565766890625,-0.02716104627844981,-0.03592719318049213,-0.06944247325377235,-0.10372007075454472,0.07915746974485782,0.013850134556577865,0.031785964363338665
SPI1,-0.0056014736686815355,-0.07344926140670649,-0.0038807554580989555,-0.07833867738457324,-0.027713800767844708,-0.0937840600814051,0.029698132836635614,-0.01246681090850085,0.08388405248093979,-0.017367823634258397,0.05366175451438306,0.052654812727306204,-0.06851702453128479,0.0083954098545807,0.07855264572502328,0.02198928497875444,0.019121175065972728,-0.004636131901990254,-0.00028578857112771444,0.015777704201398013,0.13944758843682808,-0.011276439973927495,0.006498206715434879,0.09173205824053283,0.0038758970639018718,0.046609394971255436,0.01451810568926964,0.024132185023129755,0.051560144532446193,0.017211231539585294
GPR31,0.03513014677643386,0.0061795895243546934,0.08803371681009536,-0.06386208402666786,-0.04359625238267822,-0.060087831491842957,-0.06482350396660665,0.010119454402388905,-0.002420838818994934,-0.01863917131382618,-0.0272492901091312,-0.030910518525823237,0.025713705116858526,0.0009526327143702186,-0.0652111073020261,-0.03291407836470303,0.004155367163238214,-0.10819278389637838,-0.053120509009472884,0.20165469524916135,0.002213084281722168,0.02612667002478262,-0.016217473194438767,0.02327246645558995,0.115042111869456,-0.06585039108631006,0.11474811623881447,0.10794125267005818,-0.016307649706014025,0.05484122142980605
STAG1,0.03518636905213644,-0.006821528986698114,-0.020162045095099092,-0.12097885752712076,-0.012555912894503201,0.09343168103646983,-0.08365617020924633,0.009280130907530151,0.014278674923969973,0.03394788281180248,0.0055088186294560805,0.13478500215705855,-0.08500122230379181,-0.062488979000047164,0.02577600760295254,-0.02434134602041637,0.07227467584718378,0.05849606085525802,0.09866996728073303,-0.1195304616864232,0.049824933595931396,-0.0012404900540602404,-0.014069190970360608,-0.042506612988085564,0.039482821087845475,-0.11412064497071422,0.12962185876652818,-0.021831898169344034,-0.07826661860498962,-0.031755875454314436
NXF2,0.03042709286311795,-0.016762787297922497,0.055015835237228514,-0.002227647143723409,0.02158685688161765,-0.009256257999843047,0.03261237769205323,-0.007405394140524327,0.009904370291961243,0.0741165005873624,0.001551569078527064,0.048742086839894797,-0.02448179996322894,0.03220200407476261,0.036115929306261896,-0.020105046751476854,0.044996746545596225,-0.05307601201452791,-0.10271413982573575,0.056199000662352804,0.01942823181279198,-0.017404755950474773,0.012003774305548323,-0.028803181799053137,-0.0022183848998201233,0.01927724561678843,0.030986611739291767,-0.0076375595610422954,-0.06536826381602003,-0.037766728762055994
CARNMT1,0.0059152073120491335,-0.006223850784854709,0.13824593699718488,0.009174806270444282,-0.1718213300084558,0.12217604231457878,-0.049846684071703715,0.011825250452797711,-0.01999612885070724,0.19674337773250983,-0.08609305753040412,0.10003058360806888,-0.1258772728656831,-0.016560817430346132,-0.1699938373419101,0.004013296216934224,0.18766250595972134,0.1333004501583661,0.08766522368436173,-0.09215051910272341,0.10665062074451095,-0.11015883442456752,-0.11344758394763878,-0.019229837919546567,0.00616123844177947,-0.3618251358797189,0.20554357464648515,-0.14442022842653923,0.09968312620434297,0.08458456337799042
ELF4,0.07665773633929907,-0.05367746412732861,-0.052811450496259876,0.18014143294022253,0.021296355717934003,-0.05404707126259165,-0.16741121850343493,0.048274780165301234,-0.047718568350092805,0.07620690038082693,-0.10405922725530181,0.04315388267462093,0.13941346117173561,0.016370061770512492,-0.06509609469279297,-0.07643421922640034,-0.014990260498183892,0.07083873029371322,-0.06561051205708196,-0.03167956700484413,-0.008755278761012123,0.02872374240080237,0.031105043176345507,0.0002684932830164643,0.05727697403719486,0.009992998336176206,-0.036363744407590944,0.00015919376611770735,-0.10092146458576293,-0.05425706886201213
KRTAP10-3,-0.46137655857676446,0.02866582567203576,0.09279068571927028,0.33289114727039215,0.07474098284116823,-0.028410575554617973,0.04506313216032269,0.24053505403149594,0.20938668928894838,-0.19331692890365793,-0.057557085620899645,-0.017654222019862574,0.01379825540572316,0.04246517759008407,-0.15783212815173925,-0.08309874591865996,0.04496949448195369,-0.09161888668231406,0.18438044006279444,0.07052848277250032,0.07730151361302719,0.05647235830083291,0.17508198045374215,0.015202133096866775,-0.01742577146035296,0.07492268596308826,0.10690504272129624,-0.002960758928676345,0.04761015837237512,0.013810962458800214
AIRE,-0.04426533957717965,-0.04883482552742435,-0.07009915282351895,-0.01575440379718589,-0.051769168146392236,-0.028680967708534972,0.0557749163242712,-0.022553878138619404,-0.002258847369973176,-0.09641799270006554,0.02328813068437102,0.003809097062876927,0.0838999911403234,0.036395082706969895,-0.014537886072980148,0.09630799811761512,-0.019049930343567882,0.02881018816600615,0.0037376671066160763,-0.04062737657956761,0.049606847189853406,-0.03608737875747265,0.037751025574850404,0.002348088465226409,-0.028285075512887167,-0.04733078930260538,-0.002203732373685181,-0.0188682306567238,0.04223208882065477,-0.02124175219288425
ZNF513,-0.06013476864246892,-0.10289432096179307,0.09578732441917549,0.02327813070542531,0.013287501084186767,0.058280653175603915,-0.09076663832604796,-0.036601438855310885,0.07475536073341306,0.06378401358946435,-0.04767452268093257,-0.07129516944049155,-0.10282376421429083,0.038459221723637096,0.13421041658022334,-0.13796150780930228,-0.1709535687277878,0.19018322951877378,-0.028323838802196487,0.06668604429761936,0.23366249832614513,0.09767840590186522,0.032993967594354176,-0.039655542967487314,0.03526174009553972,0.0548730496953642,-0.06759648892070146,-0.05049002819366485,0.07924672671124658,-0.054162741151812306
SLA,-0.05514835299417745,-0.02748161385846516,0.0286002230984522,-0.014123088646805738,0.01044922361165656,0.010864889240666975,0.06340833374360863,0.02768750925516198,0.03975206301158321,-0.0083477878186156,-0.04707883950878842,0.022546655888963277,-0.047698968244125436,-0.03622169051315846,0.03611180096615644,-0.02950662189728525,0.04878440482690462,-0.04039587753657565,-0.01974310679950309,0.05681386704762207,-0.02193175069967265,0.008052283946326151,-0.022457805128491385,-0.1133270287218914,0.02591433369711989,0.01444363659896461,-0.07937704482076978,0.00983098057356186,-0.024046522178156404,0.026120588622075103
ZRSR1,-0.06758070337159724,0.08525254403259434,0.060684072935820524,0.013491180031597076,-0.060544756590954055,0.08415848125550969,-0.05461276173799107,0.0686614894453494,-0.05832749361347795,0.023998425926913432,0.004777005102261159,0.0444113067437012,-0.05010251179730562,-0.003892265378882299,-0.037461950399475884,-0.029739531765855417,0.03953817535461826,-0.06761389723893767,0.05989372814301385,-0.04924368407949792,0.031279880021900276,-0.020843910039046187,0.008695007463167152,-0.027446799331893614,-0.033604955316236584,0.03817813633446963,-0.006959951234770764,0.00924473681760648,0.0020591449735991034,0.05719792449790696
SRRM1,0.020500081044745797,0.0741149270550235,0.1273235573552913,-0.12158281492458449,0.07844202315380924,0.01418813218372936,0.035191046176586,0.05976734719560142,-0.010582253661803955,-0.06487908417833659,0.013114161600419855,-0.0488873665971688,0.021761701307255257,0.0654519069339062,-0.04276452013399345,-0.0019490216168156938,-0.07801683282191178,0.08162307460697857,-0.051340979582764845,-0.009338458455019539,0.015513037700662218,-0.027144024161557492,0.060077059203874475,-0.05160486408373513,-0.10561664326617386,0.029220817372993823,-0.02911535315473455,0.03854395584092269,-0.051307948976141195,0.07747170878325958
ANKRD11,0.011971673270020527,0.013100783979852029,-0.029200080321880192,-0.0027062375285031165,0.09212027000963985,0.07787028002506084,0.030032798085036484,0.008876876298642764,0.035023364560208776,0.026305353921020517,-0.08912191498044407,-0.01312697665712859,-0.07289372810128035,0.021102578511441924,-0.0753142140952163,0.014916254502299522,-0.029778623711155375,-0.004037631682488599,-0.028927573029977286,0.036983350199173017,0.054597015766804265,0.03860095866044498,-0.06024491445429017,0.0918046170746134,-0.025242552584246507,0.05493738651745629,-0.13701336010505544,-0.010680110754863387,-0.0046390260818580335,-0.019168268445371096
CIRSR,-0.14967181852450154,-0.060062891127226285,0.1544083277575907,0.11957840238639177,-0.14610416632322676,0.06536290031434527,-0.04770502261546247,0.18026151831912404,-0.011762926028992446,0.02301113671503778,-0.06276521817330351,0.012718722103995472,0.019481347381228673,-0.0063438845417470024,-0.07546292153077763,0.049607590453948074,0.004189694730900806,-0.007440201589051491,0.10185263983868599,0.0373312541965891,-0.015551954405539636,-0.04495312447702609,0.07403132672022279,0.008471409813099103,-0.027728945145957088,0.10517357334257336,0.05610932145531499,0.07999244194273626,-0.041273768254309125,0.02095156314683818
ZNF207,-0.02385562349362027,0.035652705931394454,-0.007039676482969484,-0.039095264262369485,0.11006596321711826,0.006318689620718383,-0.12699934233803684,0.05570119970034058,-0.03512370424911699,-0.03333948651186758,0.09621817513195062,-0.06777089733322261,-0.08274741341974927,0.04191993371319142,-0.022044729742378352,-0.008793250108059487,0.07177660969612658,-0.003258715213879158,-0.0007534762818879817,0.10645109435842182,-0.04346214750227306,-0.04260413975248785,0.016325507753834147,-0.03012405868173527,-0.06004085525981015,-0.04001426743337448,0.01664704632504854,-0.0296675834718027,0.05668083897455483,-0.09344934203925569
U2AF1L4,-0.01598714926176115,-0.014162022043596779,0.11951479853147075,-0.009275199371678212,-0.12434374610962401,-0.035322753551943115,-0.05821985236382344,-0.044866388538602246,-0.014351160489565183,0.027691728463305077,0.02437458650378805,-0.08628432099606419,-0.011634948168978516,-0.011996631594257328,-0.012390652933760297,0.013590653606708861,0.054531720422736824,0.07060340233678147,-0.0567528524441682,0.003145170828418585,-0.06903194181344517,-0.12343587364980985,0.004362458874721382,0.010618051662296256,0.010378834148964311,0.14223412759792417,-0.0389813393661446,0.061087978031515604,-0.012026160124165452,-0.10119789292100727
USP37,-0.047905935930252344,0.024592875036920026,-0.019091387323249078,-0.039708842841591666,-0.053306824439227976,-0.010734679670115946,0.003563607546207304,-0.0656521875703772,-0.019059356876543393,-0.010853904854830234,-0.07845125962709686,0.0013015258900576075,0.05916907196740445,0.04132733717429357,0.032928326944640623,0.07612654606606778,-0.016687817132538203,0.06402636951601372,0.02647561166173628,0.06025969627444667,0.10593353357349208,0.010776958851554368,0.10808724893895737,0.022263537972003016,-0.020715005033955673,-0.05643391844609997,-0.03783061749490249,0.02919039410581051,0.018090564623545285,0.026937543627708255
FMO3,-0.04099956380628089,0.06577002898848847,0.01234818019162881,-0.07399605428242678,-0.08218835506633285,0.06884505420479961,-0.013755312835617607,0.0011299362385301568,0.06693746044967634,0.0038656663249209957,0.011466273495900245,0.14547438994036532,0.022712318513403836,0.01555547899816843,0.10663050959807835,0.0008154243748121653,-0.0039012835305064853,0.026429805406410805,0.026656588388860477,-0.054871581770362526,0.06311222900549097,-0.008876748333009917,-0.0682739895624585,0.043997020670882195,-0.07769546497109822,0.06263146735330773,-0.05821064591832738,-0.1107104785900217,-0.025378850461804024,-0.04128789174936977
ADAR,0.014443315362297256,-0.09321170397900685,0.007385542789822577,0.026888844175692726,-0.021039202446445786,-0.12154919710291304,-0.08615498222569665,-0.036997661208882,0.08481092904375877,0.08666387058852057,-0.008228069547760238,-0.07490101651289763,-0.03538408751386992,-0.005014393277427863,0.06259155142588423,0.03545713587489777,-0.027742160129998476,-0.07782730524311653,0.08153223240062028,0.22113290372736227,-0.01700722778641547,0.03917660466242596,-0.11018869776810666,0.03950725875132039,0.16672049806578543,0.023631082074038395,0.02096647336817167,-0.06346617684114798,0.0628208716398329,-0.08213002468046304
SH2B3,0.019177493351735724,0.0059014494185270425,-0.006089882285642837,0.04496747200181717,0.019836330818817607,0.020772146499946825,-0.005919535505317427,0.013406876817078008,-0.025875215989137976,0.003095555193861637,0.005795782503903196,-0.008621808291713154,0.015156962196418567,0.02428479072335656,-0.017647646229902607,-0.004657823325990663,0.025914436551219295,0.01653729774042922,0.00924878789856072,-0.021882283070532853,-0.0160883743514884,-0.009531528123025736,-0.014929278142858412,0.004419532413034915,-0.010384391166696882,0.011797501523160427,-0.010012611736888052,0.038340065229685645,-0.02152987625210169,-1.4352990515911062e-05
SSU72,-0.010888991892798907,-0.00022549412523231046,-0.018534758511780696,-0.0557266693809567,-0.03398343973326644,-0.05683162825174221,-0.18340539098109368,0.03322640971310965,0.02474868437538629,-0.016576018122490793,-0.0006028104458924905,-0.1555177475892818,0.052867410305795136,-0.01905740006236399,-0.09275231014687779,0.1288078335820242,-0.13725120690603043,0.017175169899102245,0.03756509678727576,-0.02808960057111409,-0.05153591583997453,0.10461335580843176,0.011055126293914473,-0.04833757322439632,-0.11628209138010051,0.08449889204370728,-0.03567201921398561,0.03610660034387741,0.1067077796796703,0.08326295601255154
SOCS1,-0.05312317552659268,0.011949355855022284,-0.034433137544951455,-0.005595601942978797,0.021431785614288275,-0.052796697090697446,0.004960323658748209,-0.046387215860562485,-0.02303112947111509,0.013977460652948782,-0.011470894197235836,0.02917095467715817,-0.011513738146517872,-0.02933768230523413,0.027458878814372072,0.04306907532557667,0.0021576841595095896,-0.005410211620140677,0.013460289952832478,-0.07731981679508455,-0.03677564318380989,0.023685517893298442,-0.09925152441560046,-0.01207927546048231,-0.005669075097808771,0.0793229365516107,0.10949901974931123,-0.008509965801469344,-0.002691245693731967,0.024952835477637884
PAF1,0.03487004907331853,-0.022340654793786153,0.013516908346491514,-0.0276017765375114,0.003796445744300981,0.05651106772016107,-0.03871042100607116,-0.030128282290953583,-0.13748825207115598,0.04175123696378559,-0.03883468935782358,-0.11470130591240998,-0.08784452550908885,0.10497090585959487,-0.10390628469719014,-0.06431889646030019,-0.08759266646427526,0.12796967788315272,-0.0664054816860512,0.06604082713244527,-0.049980634876957905,0.07435449861631635,0.17498660131229105,-0.06388705156134131,-0.09937506833096743,-0.10722202521261588,0.03186636901635953,-0.03311413924309734,0.016330465602318035,-0.02886437333163169
USP13,-0.03756891016093722,0.005970703244883339,-0.011351116591108747,-0.09870225822694283,0.11257155020805998,0.07027945606733207,0.08891041109821651,0.21244565837764584,-0.0501576335521082,0.12618908929332476,0.17919720955372695,-0.11893831443107028,-0.09564115017807565,-0.043132635467552465,-0.2921631147014904,-0.051675295567206896,-0.03280135439647353,-0.16418076306140106,-0.15879487975524373,0.09417342417390408,-0.07525566563866037,-0.04813625495116692,-0.00033762013609481555,0.04268757465285491,-0.05348159327716605,0.012382047021550522,-0.11033172386550921,-0.20843555480600012,0.06816480013810998,-0.08447722342993835
TEC,-0.035977306668935394,-0.011463652972946414,-0.03804651065144138,0.01702123124952193,0.03592344591705316,-0.034729472097937024,0.00928125564610422,-0.0330119225465078,-0.03259498460267732,0.014254402725057328,-0.01569996281919456,0.022166092919784823,0.0033813923945769453,-0.003318850935691434,0.0438284138985904,0.013173124924421041,0.0345707915699182,0.009777099075506142,0.011107456876851305,-0.06822252625324834,-0.022579314233756215,0.03347287986542167,-0.08414673456396783,-0.0027021969824455013,-0.00738725457533995,0.055485077358879885,0.1054186479929805,0.03667101678509567,0.0037725500790735623,0.006804962841495087
RGPD2,-0.03505461864117215,0.0937305184276306,-0.05786507130567113,0.03767601935100947,-0.021272247926542778,-0.03735546221511906,-0.020287256173956672,0.005259659072699248,-0.07638957841853443,-0.009664540045178426,0.029447040058956556,0.03868001431632139,0.0388647209732287,-0.06324748972209002,0.047868410094257303,-0.02796969775990766,0.0006802169080037715,0.05806025637173694,0.11988489630081849,0.07768467606734554,-0.047749154194503624,0.02923441053057873,0.007890188022747059,0.0063970364018976645,0.06251951519013067,-0.08311730815819421,-0.00014836298354177366,0.016033359038041373,0.037025891806391265,0.044324222446318826
WAPAL,-0.0017330211878453191,-0.027257383955597556,-0.05178218320094082,0.019166479644508367,0.0364817498090337,-0.0404854981828714,-0.03815798065975841,0.00333692934229806,0.08800672701120245,0.05898057708303304,-0.12566565883724187,-0.009140680084937068,0.023477610473836615,-0.019099995917092088,0.022812921758002442,-0.010686366896127023,0.015251647021633445,-0.030303569256547584,-0.0428898281369314,-0.00046495690730469365,-0.0553524153064171,-0.04633147790205038,0.02162203536719161,0.05967788746992362,-0.02071648599569618,-0.05560768292807067,0.03581203978006448,0.0560571162934893,-0.0061274157197765975,-0.009389936476386062
KAT6A,0.0042718943272687495,0.029283227643926758,0.12122997231352173,-0.04958713681971965,-0.16267306314896038,-0.057278975631260734,0.00023474232397580424,-0.01292297486385116,-0.050932704676467724,-0.08940542709804367,-0.06850109647597867,-0.1321177169822642,0.006334427505777972,0.10806747679923334,-0.007859102741430618,-0.1552692743755661,-0.010621966427007046,0.08546429507984153,-0.1346619421903424,-0.11117905769621558,0.1095059703043005,0.04377436481937602,0.13055169153279073,0.2904812407885402,0.041852668325036174,0.1265989044845977,0.11231878637738435,-0.03322155351848338,-0.04726307766311809,-0.1047588200309431
HLF,-0.07543119967952612,-0.09166492090734546,-0.055797321440917126,0.006016390354550884,-0.10303967704040654,-0.08842542075649082,0.0964523795598177,-0.053682931326167964,-0.05556902741814985,-0.16282502224175632,-0.014698987986216576,0.002996040572998237,0.1082446938854598,0.16435804797161158,0.05517218476665929,-0.00448354884552806,0.015730357393693318,0.0652284753774761,0.050484775650428325,-0.018376506019808034,0.12693760678251423,-0.03057881066537337,-0.03368817111460244,0.038261001409965766,0.06528938195928291,0.07308035721489065,-0.009365994604845206,-0.19335959068806344,0.1596744616126058,0.028766758543148706
HRK,0.07726111868176629,0.16896680359072289,-0.10182861876032998,-0.01090063266925424,0.024357563515773836,0.03125465194121304,-0.054780032907702364,0.12002391422085462,0.00013660246809950717,-0.008764673193202023,-0.03642854114068456,-0.036818519566215284,0.026125300914592878,0.017678139622035207,0.040062261600323126,0.014776855381648213,0.04177260493211165,-0.04630467421761816,-0.029928855580497342,-0.018504093457590402,-0.015702906288106788,-0.0445370917792706,0.017312552750772744,-0.0541252081512099,-0.04723054252104273,0.003050499949183237,0.018058942884317846,0.009748831840488878,0.03653841375017387,0.014937353847058498
BNIPL,0.013734557569143957,0.06332955613769699,-0.019169355873036045,-0.08585201456155601,0.034035485765311985,0.0011344907162261135,-0.036621655155597684,0.03277801444724809,-0.029848675819490564,-0.04670445976489683,-0.04487919016206517,-0.053914042643887196,-0.008536067287809179,0.061292049698608846,0.024753984257849037,-0.005376223846238973,-0.025801557107343383,0.10326663027531682,-0.0025925185699170066,0.09212986901836634,0.05572486411670171,-0.062198346759207025,0.0185788857845152,-0.008865986225658795,0.00309727057124809,-0.049312846565311416,-0.03168517885451868,0.059111275248169885,-0.04922777029835558,-0.03510954137789525
GRB10,0.03274615835714402,0.005511281758461129,-0.02457267120986974,0.030922344936120998,0.009612678763401808,-0.0002250030397210253,0.005772461898369076,-0.005875909812142172,0.011675832954766848,0.015332546883293949,0.022600158877227855,-0.06894425638387817,0.006952815204036298,-0.04104079156564179,0.004234133989155181,-0.012547407257473917,-0.03992840529157767,0.023808388050436086,-0.02518799474857876,-0.0008185996687615724,-0.0009298020521880803,-0.0538244411188794,0.008409746106518026,-0.014749337096158107,0.0002277357877089268,-0.007680231959905929,-0.03120113071004408,-0.022698655744828763,0.015059802516343127,-0.04364862334366151
MED1,-0.023712979847813117,0.006147467882559904,0.042332807505182014,-0.10749305811427874,-0.04510180103969172,0.06052779941505938,0.1325145518576573,0.06394525385993985,0.10202779347693249,-0.026589248451071554,-0.017952398031324902,0.07897641755976147,-0.10434026613083658,-0.10124388831975292,-0.0404482035015004,0.0447450396715785,0.07807728812407137,0.05879047738503748,-0.0036146986236022917,-0.01524610873881428,-0.06793014100078934,0.05887816893430349,-0.00224793481723359,-0.014891828052551086,-0.07121918912880106,-0.0697950134068447,0.04407706545903516,0.113165787612418,0.0074176974944163525,0.0025983484410889487
NUP93,-0.018386957785781397,-0.00871103448868993,0.02003649223122735,-0.02371019142213531,0.04625188423143888,-0.0031835855247498647,0.06101379700682881,-0.010066713892514564,-0.020503902858838553,-0.03404103838818593,-0.020701233800835852,0.0201265636558105,0.014743164850143504,0.004255746507083242,0.024925281262367194,0.013420531555981396,0.020403302520314096,-0.021068042123075854,0.0015986691642449636,0.022058524725508635,0.036086133103828195,-0.006428117262935131,0.04017336280036471,0.0026406345950830364,-0.016694120242789375,-0.0231731501240452,0.007834005575967895,-0.011435287049060229,-0.006505393883575231,-0.011805305185096066
PDS5B,-0.07687660491874636,0.09677173326290328,-0.04519460044626802,-0.046941250732783636,-0.11184428774290288,0.21542307315390832,0.06951186943494947,-0.11271884033801845,-0.1510945209138953,0.12856226024706593,-0.1376206784007348,-0.05204530491347143,0.14261207470340692,0.031641281474352224,0.05235145335932333,0.021237330427126253,-0.030943684998334622,-0.1416840402699144,-0.03147737332183117,0.039368388644559084,0.11326321308991241,-0.19120796399720474,0.10593403849422357,0.0010672101720869472,0.03638995881771537,0.052357300848980146,0.08173124487956443,0.0441504943698056,0.02415139060209667,0.0529720778254317
CBL,0.0291213123111518,-0.019572427055037218,-0.026997632979363306,-0.036087105369347956,0.0205355968839822,-0.07005981310262942,-0.03348073112691155,0.003850376493540038,0.0029953920486662975,0.041888351465388676,0.11907341373920881,-0.05525168957619869,-0.0010717635584818336,4.042215477657343e-05,-0.04733199509273713,-0.012932876504688535,0.02202800646015329,-0.032710672466896344,-0.04752657141912611,-0.04330220557102864,0.03218805415752078,-0.05836769265808159,-0.030263584468615445,-0.03530666347354808,-0.05656627318301196,0.02885823943335818,0.013150799184240107,0.005031572454665253,0.07596279976903174,-0.05865135596444857
OVCA2,-0.018731914057979377,0.0070313816074132444,-0.03151846926835161,-0.02943692942838869,0.014466660205747613,-0.007746054355636722,-0.0009147612549788434,-0.012544712968363302,-0.045268540521902365,0.018994235629296325,-0.02420006206560811,-0.01117643585939049,-0.021226169058863324,-0.008472451312386626,-0.0012869714339487962,0.02016017754224542,0.023021112732718136,0.022108369101580053,0.05217389426053363,0.037718896213212866,0.009659816273094039,0.02745297204829603,0.013477348750986334,0.013316880113880885,-0.051531651889510637,-0.0023986764900686417,-0.013245595132682818,0.006049129251309243,-0.03063138067496086,-0.010005084620172728
PDS5A,-0.010965135096898466,0.03543353634542927,0.0015166351668534177,0.006202299150146992,-0.028286286382086835,-0.07112232996794353,-0.04458095708691528,-0.006323565323681433,0.034977641486626694,0.05997196268799181,-0.003965290755047331,-0.002315624746572783,0.03160550017443714,0.015443754050966266,0.14865254795262703,-0.03766894819787005,0.01055206948319566,-0.04681300236714422,0.010471114936868267,-0.02848542041029031,-0.05256430956243027,-0.039728367530954684,0.0338563900851373,0.04036979989156302,0.06670750991303358,-0.029053707013610836,0.02027990912083598,0.009645924732979814,-0.03340718718025501,-0.037895729142650623
RBM15,0.015324876445249202,-0.10744009981966475,0.04957354464976486,0.0492318329942251,-0.07487746439835,-0.08528504132284315,-0.09251541767373343,-0.03621139675011329,0.07362803772088326,-0.01843448276886066,0.0597236317880009,-0.025762867864852594,0.00011372013072281344,0.041385641447990354,0.02479202337294477,-0.0035228896575459135,-0.0936136564998382,0.013761353586739347,0.005471236247054829,-0.056397314967113185,-0.14374856060395502,0.06644071106943707,-0.00889350234319954,0.04336413250672821,-0.05430820034146214,-0.06029997312951207,0.045099083841799247,-0.014035973187807154,-0.03163077833915487,-0.05352522720940712
TFEC,0.0814846369766781,0.12421850498860344,-0.005886193721292298,0.06476555597635679,0.01614931889948114,0.08132124174289218,-0.0849199190172839,-0.0415287157270461,-0.0927860775058451,-0.008185477101050354,0.03930184403551508,0.15370248003349624,0.01836789816586374,-0.20556891302315516,0.026397651846581195,-0.10072051732233607,0.06493094165791512,0.09076352201480867,-0.004385701579726978,-0.11875952866909867,0.03348416383447042,-0.0575025069882677,0.08818874388773994,-0.10276242089108574,0.06406465318602048,0.12181461496317107,-0.1691987062532645,0.032490634099692946,-0.09359662028984776,-0.08889815021730109
C19ORF43,0.02193732247676868,-0.018139183744214856,-0.1429413735099491,-0.026445712329807976,0.15810161434711562,-0.006031653531458,-0.040931874171346715,-0.008666747704569546,-0.011983055164683034,-0.10015093646037214,-0.02723745031965082,0.06695286941904935,0.007451707981961009,0.11241551631239415,0.05717709081550578,-0.04435315464083698,-0.04248869383509531,-0.10886999812896246,0.03643111796243622,0.06137836232926257,-0.005969440014672293,0.010999314486401788,-0.07000507568510521,-0.1799265585306378,0.08579387523292514,0.015871531050273145,-0.007684740958574445,-0.2328725956394549,0.064862273728791,0.06902403399658943
ZFPM1,0.10393649289820898,-0.043238241106105066,-0.04603311665849141,0.019324040783038458,0.06296662528320965,0.11791081193724709,0.042498580034084264,-0.09195588004838486,0.055205247954165614,0.1559326804614082,-0.04478203940881216,-0.00560534555985298,-0.07568594643284007,0.3053230683992146,0.0019473234627207182,0.026681880007298753,0.08963922930062765,0.08015513819097708,-0.06846657133412101,0.17290916016632166,-0.08691838458022937,0.06519773832961523,-0.10831139774781637,-0.0472347657818993,-0.07409025249505292,0.09111177978643402,-0.027904747271203383,0.01764856668851253,0.07355990349800903,0.08447629983721475
RADIL,0.010479188666817275,0.036599903048337754,0.05743509642785149,-0.04438664001680903,-0.026957135169425418,0.0003009519779546747,-0.011523622220176145,0.009779913341818111,0.04569955692143142,0.01730635629603516,-0.030863441872730678,0.019138822181443672,0.049955804557078765,0.061957049200376355,-0.023060447027611418,0.03726767309012713,-0.06094984286539428,0.0428890195724828,0.00018948532454823432,-0.03137402756822003,0.08485101791691196,-1.4286812514721518e-05,0.008061447733072689,0.04551659057121367,-0.12406569213686026,-0.01951987579020606,-0.05435113273406091,-0.03772934593228528,0.012140562539763757,-0.02085565677630245
HIST1H3A,-0.02425913731676463,0.06483842641252309,0.05123093881099341,-0.039805939501490036,-0.007796389633589085,0.004645051957975296,0.054477731324621574,0.03025495393434395,-0.00995814247308472,0.005475133239152407,0.048544994082046114,-0.029142997968330957,0.006494135203769478,0.13938052860742578,0.06427608321014361,0.03997671455046451,-0.016183338844866363,0.036712688260768234,-0.027205021838685978,-0.1583952559011079,-0.06976275197694755,0.018547035412142112,0.02421776438371296,-0.035897039517398345,-0.05064161148394453,0.004146255549557634,-0.04981788737240628,0.08376514535127796,-0.012329474629724693,0.07725316520523823
ZRSR2P1,0.01974754036632952,0.058506362857971075,-0.07274033081789334,0.017587537201228503,0.037042435337979,0.08433575221787777,0.05317345533215282,-0.009240731908884357,0.003644973774974438,0.06438130641454833,0.009958646352490295,-0.05409212273200096,0.014728481293791713,-0.0012995634058349391,0.0884876969419432,-0.024297244625646478,-0.09391950631370681,-0.08782804321548442,0.008863198542110115,-0.08939438223397866,0.018000010521668493,0.1255968956653337,-0.03261672136732601,0.015340008976650046,0.028182675623774675,-0.05637541469933988,-0.12813907233221378,0.032468841772128956,-0.0021678983606581116,-0.026089693539435934
