run_id,specificity_aware_rank,display_rank,weighting,block_name,status,assignment_source,has_cluster_assignments,n_genes,n_unique_genes,linkage_leaves,n_clusters,coherent_cluster_count,organized_subspace_dir,radial_tree_clusters_png,radial_tree_clusters_compact_png,full_space_embedding_clusters_png,full_space_embedding_cluster_coordinates,subspace_embedding_clusters_png,subspace_embedding_cluster_coordinates,tree_distance_embedding_clusters_png,tree_distance_embedding_cluster_coordinates,diagnostic_linkage_cluster_assignments,accepted_tbs_cluster_assignments,failure_status,cluster_assignments_path,cluster_coherence_path,tfidf_cluster_quality_path,go_ic_quality_summary_path,axis_top_terms_path,axis_term_loadings_all_path,linkage_matrix_path,tree_dendrogram_png_path,tree_subtree_clusters_png_path,subspace_embedding_png_path,adaptive_diffusion_embedding_png_path,axis_terms_combined_png_path,subspace_embedding_annotated_terms_png_path,adaptive_diffusion_embedding_annotated_terms_png_path,subspace_coordinates_path
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_02_05,1,1,binary,adaptive_modes_02_05,ok,accepted_tbs,True,150,150,150,5,5,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank01_binary_adaptive_modes_02_05,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank01_binary_adaptive_modes_02_05/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank01_binary_adaptive_modes_02_05/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank01_binary_adaptive_modes_02_05/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank01_binary_adaptive_modes_02_05/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank01_binary_adaptive_modes_02_05/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank01_binary_adaptive_modes_02_05/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank01_binary_adaptive_modes_02_05/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank01_binary_adaptive_modes_02_05/tree_distance_embedding_cluster_coordinates.csv,,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank01_binary_adaptive_modes_02_05/accepted_tbs_cluster_assignments.csv,,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__cluster_assignments.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__cluster_coherence.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__tfidf_cluster_quality.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__go_ic_quality_summary.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__axis_top_terms.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__axis_term_loadings_all.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__linkage_matrix.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__tree_dendrogram.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__tree_subtree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__adaptive_diffusion_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__axis_terms_combined.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__subspace_embedding_clusters_annotated_terms.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__adaptive_diffusion_embedding_clusters_annotated_terms.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_02_05/binary__adaptive_modes_02_05__subspace_coordinates.csv
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_11_21,2,2,tfidf,adaptive_modes_11_21,ok,accepted_tbs,True,150,150,150,5,4,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank02_tfidf_adaptive_modes_11_21,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank02_tfidf_adaptive_modes_11_21/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank02_tfidf_adaptive_modes_11_21/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank02_tfidf_adaptive_modes_11_21/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank02_tfidf_adaptive_modes_11_21/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank02_tfidf_adaptive_modes_11_21/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank02_tfidf_adaptive_modes_11_21/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank02_tfidf_adaptive_modes_11_21/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank02_tfidf_adaptive_modes_11_21/tree_distance_embedding_cluster_coordinates.csv,,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank02_tfidf_adaptive_modes_11_21/accepted_tbs_cluster_assignments.csv,,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__cluster_assignments.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__cluster_coherence.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__tfidf_cluster_quality.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__go_ic_quality_summary.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__axis_top_terms.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__axis_term_loadings_all.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__linkage_matrix.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__tree_dendrogram.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__tree_subtree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__adaptive_diffusion_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__axis_terms_combined.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__subspace_embedding_clusters_annotated_terms.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__adaptive_diffusion_embedding_clusters_annotated_terms.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_11_21/tfidf__adaptive_modes_11_21__subspace_coordinates.csv
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_modes_06_10,3,3,tfidf,adaptive_modes_06_10,ok,accepted_tbs,True,150,150,150,66,12,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank03_tfidf_adaptive_modes_06_10,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank03_tfidf_adaptive_modes_06_10/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank03_tfidf_adaptive_modes_06_10/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank03_tfidf_adaptive_modes_06_10/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank03_tfidf_adaptive_modes_06_10/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank03_tfidf_adaptive_modes_06_10/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank03_tfidf_adaptive_modes_06_10/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank03_tfidf_adaptive_modes_06_10/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank03_tfidf_adaptive_modes_06_10/tree_distance_embedding_cluster_coordinates.csv,,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank03_tfidf_adaptive_modes_06_10/accepted_tbs_cluster_assignments.csv,,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__cluster_assignments.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__cluster_coherence.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__tfidf_cluster_quality.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__go_ic_quality_summary.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__axis_top_terms.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__axis_term_loadings_all.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__linkage_matrix.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__tree_dendrogram.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__tree_subtree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__adaptive_diffusion_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__axis_terms_combined.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__subspace_embedding_clusters_annotated_terms.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__adaptive_diffusion_embedding_clusters_annotated_terms.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/tfidf/adaptive_modes_06_10/tfidf__adaptive_modes_06_10__subspace_coordinates.csv
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,True,150,150,150,16,1,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_cluster_coordinates.csv,,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/accepted_tbs_cluster_assignments.csv,,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__cluster_assignments.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__cluster_coherence.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__tfidf_cluster_quality.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__go_ic_quality_summary.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__axis_top_terms.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__axis_term_loadings_all.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__linkage_matrix.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__tree_dendrogram.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__tree_subtree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__adaptive_diffusion_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__axis_terms_combined.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__subspace_embedding_clusters_annotated_terms.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__adaptive_diffusion_embedding_clusters_annotated_terms.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/subspaces/binary/adaptive_modes_52_80/binary__adaptive_modes_52_80__subspace_coordinates.csv
