gene,mode_63,mode_64,mode_65,mode_66,mode_67,mode_68,mode_69,mode_70,mode_71,mode_72,mode_73,mode_74,mode_75,mode_76,mode_77,mode_78,mode_79,mode_80
CBL,-0.04471558601881881,-0.014355344160445434,0.029195173655718082,0.05699023543787507,-0.0014297484503118104,0.025171714844585354,-0.0017918660487733077,0.06354390917233728,0.03859852439760522,0.028286889105672387,-0.011465489985372761,0.00793957938783343,-0.02093600149902287,-0.05278034778109677,-0.04113297322745669,0.057115517697557204,0.0372040071112912,0.026097382723881644
OVCA2,0.08720291997939825,-0.03435564240331179,0.04171162309000565,-0.048597366778491656,0.051855120845830216,-0.06650553475858383,-0.05642716943713495,0.0005436465329790565,-0.02654745646952693,-0.03044638067123705,0.10219727276721195,-0.1156038063507845,0.00833263127404114,0.11044674321622629,0.0978264610620453,0.0661375943461264,0.06495946741309337,-0.018722442553031477
PDS5A,0.010590289092193656,0.03184999980747727,-0.08507888213321668,0.1234051334902262,-0.021652162338398603,0.0017981465682046125,-0.00572034471970812,0.06145774677769676,-0.045784063226225656,-0.04542719174036506,0.06737578205458039,0.0851724343890148,0.054230192939540164,0.08936295331920366,-0.08712386696660614,0.11357302551085552,-0.03352682760217739,0.00035139331654551444
RBM15,-0.022585765781165938,-0.07658844802101962,0.021641399602073137,-0.03190894837724712,0.12777886565526672,-0.0748445956308974,-0.007864827568341573,0.08860628490697843,0.010109994603365459,0.02845071882349468,0.03847857168156529,-0.006780664574827327,-0.0012341237187974208,-0.013234386872751422,0.08364794450109932,-0.11015323286959279,-0.040890146349604986,0.009568428772858798
TFEC,-0.010679520760503072,0.032637702168595246,0.038111061142112185,0.05458631193068881,-0.04506787335726947,-0.039498759338318104,0.21763820941597706,0.050148847496002506,0.15802128582610359,-0.0643392430048436,0.03253935572191474,0.006468564542531552,0.07040808862115078,-0.03274534358649021,0.07902192864103398,-0.0590972812188327,-0.013528731699971307,0.053066163010324956
C19ORF43,-0.0786396311831697,-0.0022324917774511188,-0.024059019968385578,0.06957182452320702,0.025936850149538046,0.02794755317652278,0.016132702089121695,0.03858322848206769,0.01498549366836817,-0.045707490440819724,0.018811803025893123,0.002000166763561219,0.04296631057521574,-0.06375086999577642,0.028199730268453443,0.04031839715586985,-0.011858906731761654,-0.0029953399576210867
ZFPM1,0.08803409636951091,-0.178936483530905,-0.007177750206226792,0.01701479594868931,-0.06282405284901965,-0.009532774723565451,0.0038039935763072926,-0.0229902210703162,0.15958747144579444,0.02267904507262576,0.044581786341369875,-0.10376114636300626,0.06908874837121556,-0.021652411194511056,-0.10742024122283432,-0.05444756769156113,-0.03239721865106831,0.008035985352657917
RADIL,-0.01579868221589829,0.007646370294694024,-0.0038599359609389106,-0.03000342192458032,-0.024542131608897358,0.042950502338501874,0.008297625279234621,0.031018713246196816,0.006590809412883434,0.05095298177726404,-0.0003204095173509844,-0.08116303573075302,0.028260933922927087,0.0013141156963651615,0.028878778141454214,0.017771956660336746,-0.041675346044162745,0.1263408066492541
HIST1H3A,0.08101545533770793,-0.11510851993102232,-0.11105209120473795,0.10254440243652595,0.05481880657413359,-0.10161248359981055,-0.044607436588386215,0.07628761746639513,-0.030494943670754445,0.023831102100897884,0.02360180451922847,0.04819144075959505,0.03354929752410844,0.12497343760067879,0.013672201599292172,0.04353952214149671,-0.014406640340400107,0.03706410924566723
ZRSR2P1,0.027228712573649644,0.009022000549555119,0.02053119839030289,-0.008295173799568735,-5.906913459732463e-05,-0.07288844816136451,0.004974544642424022,0.09027115624375504,0.03207215047835162,0.0723957877965238,-0.05817942762483503,0.012615331593073298,-0.019949367714435468,0.009706643874631651,0.035224811278120036,0.04477893473701883,-0.015846876818803937,-0.007900592665072422
PIK3CG,0.017940359080192477,0.0020723226581170033,-0.034668427057576806,-0.08445142126192251,0.01659505885909509,0.04087279620429509,0.03902362491128697,-0.013275156384722238,0.01374311760273573,0.025560399195252322,0.06951205342579138,-0.1198180382399152,0.02402577792714401,0.05777954502299284,-0.003945447777223504,-0.009794258985900499,-0.007558117777191178,0.05831322465067966
IRX4,-0.030231320544819258,-0.05296541168955176,-0.049625867233882064,0.005032418501707442,-0.071879103426217,-0.029979213997690223,-0.07876021442381416,0.05243687592377291,-0.011978558200021425,-0.0038352776376721727,-0.019954760401089566,-0.11069881899052798,-0.0011748893148937302,0.033416647627080416,0.0011766207787225376,0.036546257616851374,0.05577992484503043,-0.053078463987995705
CITED1,0.11058878187192371,0.10918362808987293,0.09949978268636632,-0.06114854279197578,0.0018269492930240263,0.022357682586205147,0.023145155691352847,0.05041812954941193,-0.012523712620015526,-0.05328452343783336,0.021261365619109105,0.134153835139581,-0.002242834409712102,0.11452055223677661,0.01687205542435035,0.03239133643415066,-0.04094047220452882,0.038504998644891826
GPATCH11,0.013301725551174787,0.030588478801217792,-0.003158059887501571,-0.05927974377735668,-0.05941240800943422,0.015321768316801924,-0.05143720051890641,0.00024086661421549938,-0.05239615118707068,-0.04762737107251085,0.008074752443728348,-0.022992239013027695,0.05067507786589442,0.028745546816085814,-0.03394071691819064,-0.07923385731524817,0.023935287634588253,-0.012864434051988494
PPP4R3A,-0.027548202562581576,-0.037840513418966694,-0.06451899126901876,0.09760432553703677,-0.09547239827860897,0.005552006958199238,0.058474134811485536,-0.03223786508874905,0.08243842235488286,-0.06451234411800168,-0.014392477269990387,0.011271088756500978,0.017361561891175332,0.03270544478650268,0.03180769888676094,-0.07097717778249375,-0.022207734268335815,0.018784838310991817
SUV39H1,-0.011469540177769699,-0.06906033687237714,-0.08143773442372786,0.00547366417277594,0.07887693055644149,-0.04345361837087795,0.021634107525021738,0.008548422357377497,-0.014475384511079397,0.0973646461562363,-0.08643216498416191,0.02105872849825353,0.07445186216945057,0.04940647652080258,0.06087445072051262,-0.001766663178387668,-0.028217757171803144,-0.012208143700964225
KITLG,0.30517696224183855,0.09282019715060422,-0.25846243312974404,0.0413279818188158,-0.11695220278025735,0.1290266140159099,0.14739059968096854,-0.027326388285486877,-0.059883978887684916,-0.0161611423279264,0.003487833421635935,-0.058534884630737034,0.003566954859169154,-0.0023745781052659978,0.08450484684947333,-0.0617237279468378,0.03455915188243524,-0.11324918582813871
PECAM1,-0.10854837928363018,0.03453333516113974,0.053710067697778474,0.07606586546831523,0.15230973185379096,-0.04584767821815973,-0.0376597747144447,-0.08072505230339509,-0.03645832778707065,0.10823760163369918,-0.029976101331844116,-0.0818552936978429,-0.02381960775881727,0.006088577042809558,-0.009676887139921717,0.06110907913900905,0.05932140834665623,0.05555512759173336
HIST1H4A,0.0550247112131122,-0.07855992079228528,0.10201318382087764,0.08020403997253493,-0.1202042020491543,-0.013758967554671393,0.0385947279695884,-0.02622988449369358,0.010486503622968995,0.011960066098139344,-0.05513792426206418,0.08773451633044499,-0.16902985727839417,0.027751181026699864,-0.063497178688212,-0.033450799338068916,0.07311197264073095,-0.009357173681558112
AVEN,-0.004178482684917998,-0.03852371319291396,-0.03075642535977855,-0.06265387592508768,-0.012869014829854421,-0.01611788998889504,-0.035698295850938824,0.05995588675158861,-0.018414212759892686,-0.06645608761029152,0.07842068089872127,-0.021858356384893522,0.009426863170392222,-0.03284985619606236,-0.01413972915392172,-0.027935613091582275,-0.0582293233026515,-0.025576150861651915
MAU2,-0.022449647774292533,0.08896774592244304,0.06547655918249529,-0.09174948223041293,0.017091122759151558,-0.021628603814952626,0.02776147865706155,-0.0018362765655981267,0.1602142980533545,-0.11842050021353043,-0.19969299458116188,-0.07868677114371889,0.15523807501687908,0.0234126553362002,0.03234570452500017,-0.013203453286619407,-0.03307876722343216,-0.08476174372383831
PAWR,0.06691003067929231,0.0009626906409096228,-0.016780148219703476,-0.05333767692319509,-0.01856569373942643,0.03199734236106115,0.023443732128715304,0.006644246363770976,-0.01563577755112737,0.03376667838730497,-0.05202998440436987,0.010023357718867532,0.0019219373751701715,-0.017224823140503158,0.03966808711138947,0.015503739973198944,-0.019834223414178676,-0.02358339616247213
MATK,-0.022106571619564332,0.012038494369694201,-0.006432789092909921,-0.017870268240543063,-0.03787975681561845,0.041239273485880946,0.008441980222873246,-0.049399059452113474,0.025246742289951413,0.008023773343127335,0.020254647618970688,-0.04254558336813301,0.008287932124123026,-0.00885425640706766,-0.042500933304037224,0.02392334753780416,-0.05389255923628445,0.07506108288665463
RGL2,-0.06554979541958979,0.007914262258559504,0.07206907677312009,0.026149161979809626,0.02552985330970718,-0.020019266040652475,-0.04579107580432741,-0.04010079285342886,0.029614597882947964,0.01649683559825055,-0.042484685719933496,0.05816806869507641,0.022282764777491287,0.023508711333256164,0.03171190802704243,-0.04881636540309981,0.008108374156251406,0.023670817373174075
CDK1,-0.027935865008746622,-0.016492267631079853,-0.06703182541078968,-0.025626371962748196,-0.016155591393234563,-0.02548035055733965,0.02917665247307379,-0.04277678993113651,-0.040303812787811574,-0.007036829999813855,-0.04342195314501424,-0.040376076588377545,0.004889225032401159,0.0252087161491348,-0.023301453553974776,-0.041244563224284846,0.01216036819536894,0.06822083853626633
BCOR,0.007483558735493231,0.05695750913913824,0.06501483476739993,0.050887342495886057,0.011206723045230143,0.01713494023548606,0.01581731506581731,-0.008698914840803214,0.041503898536165616,0.061333517251523056,0.05452275002959074,-0.036068108010613414,-0.039829496910102076,-0.007250429110999077,0.09720842924745256,-0.030101898768854853,-0.09124846232426415,0.0021900440430274544
CELA1,-0.007740144957075524,-0.007863093394515788,0.055353337565220304,0.04574852153912007,-0.08113490353250888,-0.010567700190930406,-0.002012877777615248,-0.14891418416396243,-0.01701719467403674,0.04494780926015121,0.06763627252657187,-0.02964836942896584,-0.02172719464196475,-0.05719198704527037,0.03310267550996765,0.07670184720938127,-0.015682980801952594,-0.07215679651671164
CSN1S1,0.011069345768842177,0.035865582356268584,-0.024895025642962965,-0.03132978229867156,-0.06254192979846715,0.006179815353813365,-0.03629466284906853,0.045416869327306784,-0.012607724617991041,-0.048434834229461765,0.03690196365874393,0.003937386868604205,0.009453162739062174,-0.015374066151357864,0.035501445125068865,0.01595277522562632,0.03622804149285362,-0.017153643096012496
CBX7,0.11484800245599959,0.030945054401784983,0.012342129598092359,0.07986405414332534,0.013387189499906013,0.036867937834931995,-0.07495116020188819,0.046887961186885554,0.007935024794382696,0.08639670835148486,-0.05749253732532051,0.015402697744339562,0.006738113076309044,-0.009153662001616365,-0.02868536553466371,-0.06994781852049975,-0.08234444235359462,0.11851499186978068
ZBTB5,-0.07576190131934628,-0.05782128642179905,0.050778947910031146,-0.018888339857347232,-0.07252919195348435,0.25589070491635485,0.1830219063564755,0.008774693269427054,0.017871867389483848,-0.01346681844487624,-0.05768901740229921,0.0006881392341370468,0.02919883586643573,0.0024255182184767343,-0.06305723489789652,0.11551065811854092,-0.00016752482559559124,0.02821772680410841
PCGF5,0.01100996090005582,-0.011814625530177977,0.05155858538624429,0.07473416517827239,-0.042629942151061036,0.016943454839036337,0.052001602366065144,0.004386441993230109,0.01656743391402151,-0.03139575449399835,0.04999988359154659,-0.057394494972747276,0.004051352702921485,0.03858720696436702,-0.021108307074451313,0.034590069710330594,0.07860345803387948,0.012696181055875038
HAO2,-0.02727218210139465,0.06851716056522765,-0.016178134031417025,-0.04459622549331493,-0.02579394500491303,0.02986459403748242,-0.03473735573687937,0.014934059592879174,0.019848540746330513,-0.029796883850186934,-0.025490786537292046,-0.005299755109469236,-0.0011237966415252277,0.05732940114282,0.016778068157806462,0.010945641610377862,-0.030784437865206543,-0.00638910132141179
KDM2B,0.013462410940594959,-0.08789201554155253,0.007904519713140929,-0.05587036920628553,0.009083188142382436,-0.07091312892756314,0.030087133569018674,0.055443135147994316,-0.02430306524520757,-0.09171731734299451,0.07155172215368642,-0.07317812605669087,0.08845319321703762,0.043339858893003236,-0.07328234087191779,0.03811916300029658,-0.048722160613326904,0.15096627926068676
ZBTB7A,-0.11004722692485047,0.16586893439600411,-0.02147145564719385,0.028755307961500564,0.03819855759150304,0.021731754846626466,0.06891495381232035,-0.002030043901189229,-0.08625695015430963,0.06955808691630841,0.06285450375482098,-0.07062817392020632,0.04849685217186878,-0.026542410383206264,-0.020550719310548672,-0.044616907537684096,-0.039680177581065484,-0.06374282757081731
PCGF1,0.05746754393176737,0.08114623884215012,-0.021102003186424346,0.027299338443099758,-0.07637822869341179,-0.10008235468298597,-0.019135837861175942,-0.04283603582803026,-0.023461279862920337,-0.015056115666569381,-0.0496101990328374,-0.09852596288646293,-0.050379920797938106,-0.07956749016925933,0.10250712410835632,-0.01792941214066719,0.030733273351665796,0.022831965921634008
PCGF3,-0.07333207670513364,-0.10573280271090858,-0.06793257538383775,-0.06692100338387903,0.11827283671766314,0.038210336081967264,0.018543254386399366,-0.06297891650617306,-0.03764292104981321,-0.03130086336050597,-0.007427878501401966,0.145379222740797,-0.05173265952981089,0.07882598168701908,0.10153357201220638,-0.036159355786427906,0.04487164090888578,-0.016006354124513376
L3MBTL1,0.07705133998976861,-0.0027558237660678195,-0.03543164152553793,0.02028773841114081,-0.04697445527356537,-0.013457002969156763,-0.01741000860769867,-0.05090396563737332,0.07386440113341557,-0.07937693888456122,0.047242390748699466,-0.10699818829123138,-0.029212343674801827,0.019981899067258124,0.025775214351859362,-0.007909995094265378,-0.05681835264817108,0.008177983318675324
CARD8,-0.05522394703728196,-0.040132638996387957,-0.1270466139266425,0.07467755711853538,0.08470267493173063,-0.02949273868626838,0.0736277828991235,-0.07101225693737143,0.05927970960576153,0.040939919034355565,-0.01282516285943552,0.05277107413935295,-0.018623621846809147,0.04768263965247196,0.055248724053156444,0.05739701989814665,-0.022439850190631726,-0.06251463503745379
NACC1,-0.03706533383703219,-0.00208336992022042,-0.07021728542477876,-0.10653851755912243,0.029711847247730294,-0.039370848142651335,0.018542088533650414,-0.03579761424937776,-0.016250909235175366,-0.02931963608279445,-0.006689126186986509,0.0062688213445401845,0.026580614725974443,-0.02528335833086697,-0.03151476697026369,0.036602299836593806,-0.022969239664191655,0.0030025184896304443
PCGF2,-0.016157573631141186,0.0621514266244308,-0.026110132095155725,0.07412008822998947,-0.008431299255829255,-0.029370275669697507,0.007216146891055296,0.006180988493635141,-0.03903854598526222,-0.024446712667904984,0.07464112742246144,-0.009310054112325272,-0.019528079008595847,-0.02787202709863147,-0.03836399519512034,-0.034446769554221116,0.018846890737002773,0.01722756509871777
HSPA12A,-0.0408945720507129,0.0622802464534543,-0.13512504015642499,0.06479410782598553,-0.020775130080970882,0.03698423456036111,-0.11209378882499943,-0.14347252365627208,0.17348761849274852,-0.10675009782247344,0.034434939077103335,-0.0035200828608595637,-0.04793736937454882,-0.05906693302866245,0.046292906006722395,0.018407484515347045,-0.0015105290528183637,0.016120952629174918
MLLT1,0.019802178294740888,-0.012159495978989061,0.03961428876502053,0.011343572894431143,0.015033253998274081,0.0815176925660943,0.024906491070740475,-0.008968420141376339,-0.04262495815724919,-0.042119151110585396,0.027906079074407675,0.12289147281562018,0.03356269806253741,0.01451817712993403,0.03148862444801646,0.05841790691276612,-0.01893156454836117,0.12761763548366364
ERP44,-0.09946357357930227,0.1429609990353135,0.040174933755073236,-0.14723423696880963,-0.116373035151686,0.06793128179552546,-0.11746818049541125,-0.05664115062884719,-0.052886333246324524,-0.0433182309365895,-0.02523171663539769,0.04524321802366394,0.009499195843508678,0.1014247301873877,0.008236814275222758,-0.007005737356559658,-0.018037245371454333,-0.005748034128067065
NFIC,-0.004131755870371405,-0.011367390559060426,-0.003541069259513989,0.06805715877886091,-0.05560255733050206,0.11086446312872981,0.004121602799624013,0.014800469971708627,-0.01121197938239855,0.00938142963549173,-0.04726172340326294,0.05057739135721717,0.04027618200210235,0.009097271963240188,-0.017116704225738657,-0.012196246140845758,-0.021896882947575625,-0.0886835621764149
SNAPC4,0.011039846296658544,0.07710324567589064,-0.17126363254423133,-0.022945131262275483,0.03728312600909735,-0.05087677127428807,0.0035044810983948936,0.11446224251151385,0.04084828955681205,-0.022566784006269124,-0.08955689973198233,0.027346027674520785,0.01944092943565648,0.05166177042218955,-0.03687171926024705,-0.07214009138204586,0.03077288313992456,0.06893998865410991
MLLT3,-0.1055375564104446,-0.08117496043143196,0.02396632409501456,-0.02220188500635125,-0.1417980742659008,-0.02943832538082976,-0.05079361137840888,-0.009009762967743994,-0.08017036922761167,0.07930744195338718,0.024778289536083232,-0.08246143554187306,0.04203273446304367,-0.02373969499783536,-0.052243844628349106,-0.023054747499686504,-0.02049328830042516,-0.08265533808855384
QPRT,-0.004437919382832754,0.025458418626581637,-0.09069341804455341,-0.11331720225190586,0.07388283532254682,-0.12503797722568682,0.0038102555737325365,0.08696341105220831,-0.061746138325451894,-0.06426650168971366,0.021451170701242046,-0.008858337120437173,-0.03513146517520213,0.1361416655451809,-0.03349749235194222,-0.040769911424106,0.06977967824902231,-0.020101670301830472
KPNA4,-0.0076282773945416694,0.11035203951800675,0.05552501616687002,-0.016812656715642426,-0.05253831950280175,-0.03677941008983301,-0.07701389766015673,0.1163986151012152,0.13418371670469817,0.07780894022129975,0.029127232698447133,-0.050979729523693666,-0.03176329817857792,0.05523882871361326,-0.12527880781331358,0.10503592476684576,0.1278867264653392,-0.03706787549221867
NFIA,0.003108900774384769,0.031864265387229695,0.008093963387367141,0.08669268935520315,-0.0579434504572865,0.005162309619187911,0.01298074950515162,0.017356458398409744,0.028826473765406733,0.029057137981127794,-0.019783774932363697,0.03692745776851419,-0.012832129860895203,0.039970371930728166,0.017001400539676574,-0.00768534786860548,-0.006982745198952456,-0.022146552848126524
CBX4,-0.010544538931311957,-0.06131764373966699,0.07943799792999498,-0.02625077790889667,0.10055042067495058,0.04049616903143206,-0.0018401751433681948,0.09884019018442589,-0.02880200352783056,-0.1104016994494292,0.03568247401396208,-0.019220565783070815,-0.03526417158057123,-0.17332500836193745,-0.024503489423785788,-0.024067913399232307,-0.12481146745978322,-0.05183959796083609
NFIX,-0.009074803875423965,0.035922438228791195,0.061647502834012935,0.051750150251381466,-0.062096588443629926,0.010762137171990883,-0.009595654978746322,-0.010489340092748989,0.050213977610585554,0.009994644753895032,0.05929922722166205,-0.02448536026786271,-0.0003473730379139493,0.04950572481255502,0.048566767363568984,-0.033098206930363826,0.002944819874416875,0.02248493357356347
SHARPIN,0.05056901083567263,-0.12062587110196515,-0.02085537377151706,0.05063785931403691,0.09240968978280283,0.05990850983715347,0.033238241274050735,0.0347186160233393,-0.03500300403047181,0.03924897635469826,-0.10009239287804293,-0.01029882675350179,0.025700450102889048,-0.017776074761573363,-0.00675546107818026,-0.08213988816730003,0.01308103531588159,0.07066706822459977
RING1,-0.021091880749278192,-0.03551921384674032,0.07010472996263985,-0.1058042187062664,-0.05376116259939155,-0.05194020166005956,0.043818571988341506,-0.06030121760905165,-0.030324600353701815,-0.03171991404588969,-0.11277398334373877,-0.007154681790503457,-0.045983360234211054,0.026128810666027926,-0.1276265397410032,0.06515441435130026,0.07449754921498115,-0.17599927371928686
C6ORF141,-0.021367684799202872,-0.021923845181684866,-0.02063108356410739,0.021002669528299933,0.008661589177124042,0.030967209332786325,0.023775102002163852,0.00994073142530288,-0.02776658243415773,-0.011111284486396209,-0.0069693425011947314,-0.017545756100301804,0.007183440069756011,0.027489688337431893,-0.01659340426048996,0.013123076533774241,-0.04615740990109691,-0.003675749946664285
YAF2,-0.027632351780290786,0.006788537866865172,-0.06177910868545181,0.03035043719495015,-0.02856434054811467,0.047058776982017145,-0.011978696543650944,0.007747787296468086,0.060234582272037415,-0.028312825281062805,-0.021026005272584185,0.0021275440388949843,-0.04160748219006857,-0.01718288026971752,-0.085610502732682,-0.06308496276307567,-0.023704306174727945,0.019471673439227146
PPP4R1L,0.008818484171336606,-0.03894379774397124,0.10003498555317024,-0.05767978614187654,0.020256263355084313,-0.010343715027861362,0.03614886442333618,0.10789424747314838,-0.033537770277390584,0.08453594067219858,0.04691854646385081,-0.018100045276103274,0.18816455608544239,0.01603745021667706,0.0655650038493052,-0.04120842435869545,0.060825941009744276,0.03499913068287425
RNF2,0.05856463135898206,0.019644151737260973,-0.023680783636468913,0.0068353814799239744,0.0029471401146965847,-0.040969747640449056,0.017470334362192676,-0.054528913637422544,-0.010435827824510156,0.04283012984813988,0.06120284465094602,0.04215360064760686,0.08899232187059605,0.008826617355147493,0.05906362483912335,-0.002326843884251075,0.04292135514657445,0.033926033499387095
BCL6,0.07716990529797943,-0.0492702466104786,0.03842905144918997,-0.04004904798490183,-0.04944508977381724,0.028798090316567302,-0.05258963498259365,-0.04040536950743155,0.1084678805879955,0.09039323929809154,0.04011918114848081,0.049432537067564584,-0.12532832687735665,-0.008775151339086655,0.14606372417913624,-0.05946036884015043,0.013271924615428546,-0.062229735762616305
NAA10,0.011436699160467181,0.006472937675385473,0.007581331376721177,-0.000372923389399757,0.001126983388481259,0.0011952232185988862,-0.01829872329246805,-0.029972762830102397,-0.017483423010695637,-0.01787559533197487,0.02199370298374458,-0.023432984703109963,0.05894285761968951,0.004978001493014738,-0.04100605336644572,-0.0002763140037982302,0.03424649752017689,0.007795390491525987
DCAF7,-0.02264473168496181,0.06352550749611538,-0.054081527849699995,0.061833986398518614,-0.02881449766695157,-0.08698050591953224,-0.06747228268079834,0.06143945160297923,-0.07111863094245072,0.02196179014348116,-0.15348830812676886,-0.05443816696359705,0.04774590508626678,-0.036058523090164864,0.05085742293469082,0.08103445173259137,-0.013901644055273372,-0.014328738095267886
RYBP,0.019422698840478484,-0.09860624423547838,-0.006471458118824766,0.0077237939368388926,0.013618402774146885,0.16661487629942293,-0.06803744866533644,0.03191593867666125,0.004308370399154366,-0.03867931803110429,-0.011326248818318526,-0.058308368029297675,-0.027128026621796898,-0.009262290758590462,0.022612981302181298,0.009624318471299312,0.026060318084497103,-0.06559850950983867
CBX8,-0.16288489307046344,-0.031336639703354846,0.0123909151757212,0.01210206706508782,0.034797049002125685,-0.048835529172433764,0.026939204135331532,0.0026202468418202534,0.08519383764395039,0.06459723782172985,0.030663502096893402,0.0703516533471833,0.018792533818131934,0.0931628509201896,0.0018020904842198384,0.027307952972440017,-0.012635409126535418,-0.07111656434558514
PIP,-0.011033549312882742,0.05822541134632294,0.018494746391864623,0.041070485574796464,0.05740012005672581,-0.01802087969610226,0.00808656856653653,-0.13034276897026845,0.0020296401736529,0.009613608621280034,0.056057661360694906,-0.0611087185869386,-0.014890441743971347,0.08700558895142112,-0.10344983136533445,0.01899080638238954,-0.0009998528630036426,0.06130764258547235
NCAPH2,-0.046849338982683196,0.01663587387614299,-0.05080154306533354,-0.05344723628667562,0.029049515496032047,0.07381485136119403,-0.07794984872636022,-0.039949243537821214,0.03422029061217291,-0.004189390051846617,-0.005016789048706663,-0.00026555623502856135,-0.07411473068880456,0.02146301070317497,-0.07226938881545451,-0.11967717307481905,0.022156065414203778,-0.007527752828062969
B4GALT2,0.08577029551654645,-0.02259601937319278,0.09280726405946836,-0.06176368954942823,-0.049879446173669524,0.055535608901889875,0.0847963678663498,0.006711926235060815,-0.1403693522935204,0.06818152439691569,-0.026632491448052104,0.026482411541966806,-0.08235024160751346,0.05372045732503192,-0.15136620516882465,0.036568065232997146,-0.014117869548359899,-0.0361539689170078
SP1,-0.06020195291957023,0.04951845695609489,-0.09807031047868725,0.08476059237186195,0.009085780789610382,-0.0028935760391027815,0.09002329235083677,0.04314839117753498,-0.008309334087955011,0.019557830343761823,-0.01628433704155462,0.024514926503654288,-0.02133980229778907,0.09833426761020166,0.03159126081632951,-0.06887125999538841,0.06333388871788882,-0.006625778229868032
CTBP1,-0.08910651779509125,-0.11294704499018272,0.03634659425154229,-0.046378282495660283,-0.18465027329870495,-0.09770721998237508,0.03735607638396738,-0.0044011620794097055,0.07113625022282903,-0.02007267425606868,0.04825978103921784,0.075969656875806,-0.050788174515044894,-0.009741832353352364,0.024918090817251715,0.022706495972460702,0.19665495684551482,0.15314867043734587
CDC16,-0.0012903814151812754,0.0766874062993253,-0.027144946093396006,0.028671728326861982,-0.026978913279750442,-0.034966746406121685,-0.03569558778442979,-0.0010254609626692537,0.02898748945036593,0.015708284908097225,0.028058197339439584,-0.0017043383483526867,-0.03678093927753281,0.007678534302733915,0.038418661702004246,-0.027473108232663992,0.0044490107776219276,-0.06605468532933395
CBX3,-0.09592377660662563,0.17054373296874106,-0.06063867542545154,-0.026183013509422735,0.037718773272800675,0.08408303861479703,-0.06711033672157819,0.05104175088770177,0.021130433629835188,0.23045129824878807,0.043643204178179455,0.04151081936130523,0.09758185042580753,-0.14103434012570362,0.0627578504994755,-0.043163316647604755,0.02818835187471069,0.009789598784897643
BRAF,0.021279450185731887,0.04829945450700097,-0.006911231183154222,0.045667263592145124,0.09705689271176621,-0.03242446038377052,0.015607862921041112,-0.04700566162354399,0.025320132285963724,-0.104772747084964,0.21681331803713424,0.0592267439316122,0.04202548336669554,0.06257143259270104,0.003597654587862523,0.047941070328440596,0.0983342863061395,-0.18735476539689816
CCDC96,-0.0719510761353838,-0.0610325886495174,0.014286479322563606,-0.011773581816469566,-0.012196482431037062,0.016313128584160827,-0.0035066245544879814,0.01250551446632644,0.000952977658156993,-0.010507950819387749,-0.013486585186741746,0.00841955462447915,-0.04571374685162307,-0.07782987465956616,0.06297177475140585,0.056809781784981646,-0.02966204165808937,0.027507183250191986
CBX6,0.11728092296553343,0.0774485183692801,-0.04255804132267938,-0.05655912181310232,0.011843908540543386,-0.09705298726126173,-0.06775900633591066,0.03808074821486128,-0.04162072519121246,-0.030152717633834557,-0.006188740146473573,-0.011986572178215813,-0.024113836651168254,-0.08708278303654542,-0.025855809691298397,-0.05396427562073699,-0.005072709540351497,0.016776378918482503
SKP1,-0.01142363893752849,0.10140124399866456,0.004531029115349314,-0.10992363740142158,-0.013850420399141913,-0.05711624682442897,0.03993895678663509,0.002336531997952307,0.056808896372854974,0.0911206031376092,0.025383514712713554,0.07126796001927888,-0.018467880254467467,-0.013067809808176551,-0.030130573747721063,0.07256486990658303,-0.03222470264407837,0.01400803982921782
S100P,0.002713180269459373,0.005217946366395771,0.07955175638277974,-0.018271661196982238,0.04327913686572374,-0.015122963241131954,0.005038276636219417,-0.014900101582567105,0.0884695209460455,-0.10515637803793788,0.04936498768509291,0.017736881629362253,-0.032372191023332886,0.09129240588640365,0.036989368563980905,-0.052604772905625735,0.027351151783979562,0.02572085121613893
USP7,0.06392423048754599,0.1153105167293767,0.13927179229339515,0.02451696472024533,0.022677703764558705,0.07268417273566805,0.1008315066411072,0.09370905283756535,0.03422111569427194,-0.0011333779926171643,0.0007308680786216899,0.002101996728884537,0.026401100581450957,0.004431213516389353,-0.007358443417214272,-0.008901457268367162,0.005006121959468214,0.0010726189049495385
