left,right,distance,count
55.0,218.0,0.02321177672712696,3.0
16.0,219.0,0.02328784110605474,4.0
185.0,216.0,0.024262119361265586,6.0
48.0,73.0,0.02542860570645091,2.0
30.0,209.0,0.025734803057623087,3.0
117.0,170.0,0.02621802620662351,3.0
115.0,214.0,0.026325249067605732,6.0
207.0,236.0,0.02932708187523687,5.0
102.0,242.0,0.02962973324255379,5.0
39.0,231.0,0.030033176075918246,6.0
65.0,91.0,0.0316425756596119,2.0
190.0,223.0,0.03573779891647159,12.0
60.0,199.0,0.035844926786299774,4.0
10.0,222.0,0.036825238165083235,5.0
227.0,234.0,0.03842000968809055,10.0
208.0,224.0,0.04011373643767934,6.0
233.0,240.0,0.04019899181643454,5.0
172.0,187.0,0.04038725995395909,4.0
213.0,239.0,0.04076108334937144,4.0
201.0,245.0,0.04146024079211477,5.0
5.0,143.0,0.04185965460339499,2.0
237.0,247.0,0.04330801139089488,9.0
147.0,248.0,0.04532278139714781,6.0
69.0,238.0,0.04728508467292034,5.0
205.0,251.0,0.04837497328876962,5.0
174.0,249.0,0.0496865330560081,7.0
136.0,217.0,0.05106774903848158,4.0
228.0,230.0,0.05202743351493756,9.0
85.0,232.0,0.05533343110453681,5.0
220.0,243.0,0.0600521530025903,10.0
200.0,252.0,0.06823151200767204,14.0
250.0,258.0,0.07196493978032248,10.0
253.0,269.0,0.07346558024001185,9.0
241.0,262.0,0.07553716277336855,12.0
244.0,255.0,0.07807347197842784,12.0
221.0,257.0,0.07861717536993848,10.0
254.0,265.0,0.08329099598215395,10.0
226.0,261.0,0.0839671481105507,4.0
259.0,263.0,0.08861321772217674,10.0
246.0,274.0,0.0896074285821184,15.0
260.0,268.0,0.09207923478831322,14.0
264.0,273.0,0.11261035265107124,14.0
267.0,270.0,0.11423555617919823,14.0
229.0,272.0,0.11458523142578791,13.0
256.0,277.0,0.11676924266152529,16.0
235.0,266.0,0.132455601509609,10.0
215.0,278.0,0.13246404908906126,8.0
279.0,283.0,0.16093815870106137,24.0
276.0,284.0,0.1621392386167531,23.0
275.0,282.0,0.16815888571479506,26.0
281.0,287.0,0.2244555040627512,22.0
271.0,290.0,0.2253029657016745,40.0
280.0,286.0,0.23767765929606072,25.0
288.0,289.0,0.24388882934728104,47.0
285.0,292.0,0.2571656381013247,56.0
294.0,295.0,0.2691153234485287,103.0
293.0,296.0,0.2900367081176315,128.0
291.0,297.0,0.29755454423563593,150.0
