diagnosis_schema_version,case_id,test_case,case_category,rooted_subtree_id,subtree_leaf_count,complement_leaf_count,smaller_side_leaf_count,smaller_side_fraction,support_count,method_count,support_fraction,is_unstable,supporting_methods,absent_methods,contrast_type,median_supporting_branch_length,min_supporting_branch_length,max_supporting_branch_length,subtree_leaf_preview,complement_leaf_preview,absent_count,subtree_difference_score,subtree_difference_rank
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,eeb42c8e1d03ca01,61,59,59,0.49166666666666664,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,2.35846660143e-05,2.35846660143e-05,2.35846660143e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+49)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+47)",2,118,6
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,c121b8410bb4c860,58,62,58,0.48333333333333334,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,5.19228984979e-05,5.19228984979e-05,5.19228984979e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+46)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+50)",5,116,7
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,865b6812dfd0d14d,62,58,58,0.48333333333333334,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,3.31705911448e-05,3.31705911448e-05,3.31705911448e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+50)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+46)",2,116,8
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,b195b6c7fd42936f,62,58,58,0.48333333333333334,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,2.08510575124e-05,2.08510575124e-05,2.08510575124e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+50)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+46)",5,116,9
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,260481efb6dc57db,58,62,58,0.48333333333333334,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.06668330411e-05,1.06668330411e-05,1.06668330411e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+46)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+50)",2,116,10
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,912c9d62b709aaf3,57,63,57,0.475,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,2.49395977757e-05,2.49395977757e-05,2.49395977757e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+45)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+51)",5,114,11
tree_topology_difference_diagnosis/v1,mp_spike_above_bbp_continuous,114,method_proof,7da7a4cb84f1fda6,63,57,57,0.475,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,2.28543675458e-05,2.28543675458e-05,2.28543675458e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+51)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+45)",5,114,12
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,f016cacb16f06122,299,301,299,0.49833333333333335,1,8,0.125,True,average,"centroid,complete,median,neighbor_joining,single,ward,weighted",single_method_specific_subtree,8.60983341065e-05,8.60983341065e-05,8.60983341065e-05,"L10,L100,L101,L103,L107,L109,L110,L111,L114,L115,L117,L119,...(+287)","L1,L102,L104,L105,L106,L108,L11,L112,L113,L116,L118,L122,...(+289)",7,299,1
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,84feb39f7fd12c5e,299,301,299,0.49833333333333335,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,3.08437217416e-06,3.08437217416e-06,3.08437217416e-06,"L100,L101,L103,L107,L109,L110,L111,L112,L114,L115,L116,L117,...(+287)","L1,L10,L102,L104,L105,L106,L108,L11,L113,L12,L122,L123,...(+289)",7,299,2
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,ad7210d67d5415fe,301,299,299,0.49833333333333335,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,1.67893554391e-06,1.67893554391e-06,1.67893554391e-06,"L100,L101,L103,L107,L109,L110,L111,L112,L114,L115,L116,L117,...(+289)","L1,L10,L102,L104,L105,L106,L108,L11,L113,L12,L122,L123,...(+287)",7,299,3
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,eaf955fbfcbb353b,302,298,298,0.49666666666666665,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,2.20539942029e-06,2.20539942029e-06,2.20539942029e-06,"L10,L101,L103,L107,L109,L11,L110,L111,L112,L114,L115,L116,...(+290)","L1,L100,L102,L104,L105,L106,L108,L113,L118,L12,L124,L127,...(+286)",7,298,4
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,1ff189f95aab1b8d,297,303,297,0.495,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,4.05003615984e-06,4.05003615984e-06,4.05003615984e-06,"L100,L101,L103,L107,L109,L110,L111,L112,L114,L115,L116,L117,...(+285)","L1,L10,L102,L104,L105,L106,L108,L11,L113,L12,L122,L123,...(+291)",7,297,5
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,e3bbb9cca3a714c9,303,297,297,0.495,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,2.38088967172e-06,2.38088967172e-06,2.38088967172e-06,"L10,L101,L103,L107,L109,L11,L110,L111,L112,L114,L115,L116,...(+291)","L1,L100,L102,L104,L105,L106,L108,L113,L118,L12,L124,L127,...(+285)",7,297,6
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,44d94257f20e4a6a,304,296,296,0.49333333333333335,1,8,0.125,True,average,"centroid,complete,median,neighbor_joining,single,ward,weighted",single_method_specific_subtree,5.69327682124e-05,5.69327682124e-05,5.69327682124e-05,"L10,L100,L101,L103,L107,L109,L110,L111,L114,L115,L117,L119,...(+292)","L1,L102,L104,L105,L106,L108,L11,L112,L113,L116,L118,L122,...(+284)",7,296,7
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,2463992cddd9a27f,296,304,296,0.49333333333333335,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,3.34246090761e-06,3.34246090761e-06,3.34246090761e-06,"L100,L101,L103,L107,L109,L110,L111,L112,L114,L115,L116,L117,...(+284)","L1,L10,L102,L104,L105,L106,L108,L11,L113,L12,L122,L123,...(+292)",7,296,8
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,3da8596bc0a24a2c,304,296,296,0.49333333333333335,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,3.21180780173e-06,3.21180780173e-06,3.21180780173e-06,"L100,L101,L103,L107,L109,L110,L111,L112,L114,L115,L116,L117,...(+292)","L1,L10,L102,L104,L105,L106,L108,L11,L113,L12,L122,L123,...(+284)",7,296,9
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,32df279b19910dc3,304,296,296,0.49333333333333335,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,3.19928002042e-06,3.19928002042e-06,3.19928002042e-06,"L10,L101,L103,L107,L109,L11,L110,L111,L112,L114,L115,L116,...(+292)","L1,L100,L102,L104,L105,L106,L108,L113,L118,L12,L124,L127,...(+284)",7,296,10
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,d5a50c8de5129dfa,308,292,292,0.4866666666666667,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,2.04953575129e-06,2.04953575129e-06,2.04953575129e-06,"L10,L101,L103,L107,L109,L11,L110,L111,L112,L114,L115,L116,...(+296)","L1,L100,L102,L104,L105,L106,L108,L113,L118,L12,L124,L127,...(+280)",7,292,11
tree_topology_difference_diagnosis/v1,overlap_extreme_4c,89,overlapping_binary_heavy,5dd28357206c12a7,309,291,291,0.485,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,1.09983398589e-05,1.09983398589e-05,1.09983398589e-05,"L100,L101,L103,L107,L109,L110,L111,L112,L114,L115,L116,L117,...(+297)","L1,L10,L102,L104,L105,L106,L108,L11,L113,L12,L122,L123,...(+279)",7,291,12
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,62dd508325fd9567,400,400,400,0.5,1,7,0.14285714285714285,True,single,"average,centroid,complete,median,neighbor_joining,weighted",single_method_specific_subtree,2.20460686298e-07,2.20460686298e-07,2.20460686298e-07,"L1,L103,L104,L11,L110,L111,L114,L116,L117,L118,L122,L123,...(+388)","L10,L100,L101,L102,L105,L106,L107,L108,L109,L112,L113,L115,...(+388)",6,400,1
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,0ee4a6f79bff30e5,401,399,399,0.49875,1,7,0.14285714285714285,True,single,"average,centroid,complete,median,neighbor_joining,weighted",single_method_specific_subtree,2.46724071342e-07,2.46724071342e-07,2.46724071342e-07,"L1,L103,L104,L11,L110,L111,L114,L116,L117,L118,L122,L123,...(+389)","L10,L100,L101,L102,L105,L106,L107,L108,L109,L112,L113,L115,...(+387)",6,399,2
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,4127885076552e66,399,401,399,0.49875,1,7,0.14285714285714285,True,single,"average,centroid,complete,median,neighbor_joining,weighted",single_method_specific_subtree,1.5481620553e-07,1.5481620553e-07,1.5481620553e-07,"L1,L103,L104,L11,L110,L111,L114,L116,L117,L118,L122,L123,...(+387)","L10,L100,L101,L102,L105,L106,L107,L108,L109,L112,L113,L115,...(+389)",6,399,3
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,ae3819ae1949e542,401,399,399,0.49875,1,7,0.14285714285714285,True,centroid,"average,complete,median,neighbor_joining,single,weighted",nonmonotone_specific_subtree,7.10587905278e-20,7.10587905278e-20,7.10587905278e-20,"L1,L10,L104,L11,L110,L114,L115,L116,L118,L121,L122,L123,...(+389)","L100,L101,L102,L103,L105,L106,L107,L108,L109,L111,L112,L113,...(+387)",6,399,4
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,ee2d2f364dd2340b,402,398,398,0.4975,1,7,0.14285714285714285,True,single,"average,centroid,complete,median,neighbor_joining,weighted",single_method_specific_subtree,2.43062777426e-07,2.43062777426e-07,2.43062777426e-07,"L1,L103,L104,L11,L110,L111,L114,L116,L117,L118,L122,L123,...(+390)","L10,L100,L101,L102,L105,L106,L107,L108,L109,L112,L113,L115,...(+386)",6,398,5
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,ffa3c767476f7968,398,402,398,0.4975,1,7,0.14285714285714285,True,single,"average,centroid,complete,median,neighbor_joining,weighted",single_method_specific_subtree,1.08709189647e-07,1.08709189647e-07,1.08709189647e-07,"L1,L103,L104,L11,L110,L111,L114,L116,L117,L118,L122,L123,...(+386)","L10,L100,L101,L102,L105,L106,L107,L108,L109,L112,L113,L115,...(+390)",6,398,6
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,088dc07036b1faf9,403,397,397,0.49625,1,7,0.14285714285714285,True,single,"average,centroid,complete,median,neighbor_joining,weighted",single_method_specific_subtree,2.16135325683e-07,2.16135325683e-07,2.16135325683e-07,"L1,L103,L104,L11,L110,L111,L114,L116,L117,L118,L122,L123,...(+391)","L10,L100,L101,L102,L105,L106,L107,L108,L109,L112,L113,L115,...(+385)",6,397,7
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,31b8b3fa31c36aa5,397,403,397,0.49625,1,7,0.14285714285714285,True,single,"average,centroid,complete,median,neighbor_joining,weighted",single_method_specific_subtree,1.47797809197e-07,1.47797809197e-07,1.47797809197e-07,"L1,L103,L104,L11,L110,L111,L114,L116,L117,L118,L122,L123,...(+385)","L10,L100,L101,L102,L105,L106,L107,L108,L109,L112,L113,L115,...(+391)",6,397,8
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,4c9b346efc58a044,396,404,396,0.495,1,7,0.14285714285714285,True,single,"average,centroid,complete,median,neighbor_joining,weighted",single_method_specific_subtree,2.10561259357e-07,2.10561259357e-07,2.10561259357e-07,"L1,L103,L104,L11,L110,L111,L114,L116,L117,L118,L122,L123,...(+384)","L10,L100,L101,L102,L105,L106,L107,L108,L109,L112,L113,L115,...(+392)",6,396,9
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,0ee3610e1b2ef84d,396,404,396,0.495,1,7,0.14285714285714285,True,centroid,"average,complete,median,neighbor_joining,single,weighted",nonmonotone_specific_subtree,3.09945680428e-30,3.09945680428e-30,3.09945680428e-30,"L1,L10,L104,L11,L110,L114,L115,L116,L118,L121,L122,L123,...(+384)","L100,L101,L102,L103,L105,L106,L107,L108,L109,L111,L112,L113,...(+392)",6,396,10
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,f597fa5f67d40913,405,395,395,0.49375,1,7,0.14285714285714285,True,single,"average,centroid,complete,median,neighbor_joining,weighted",single_method_specific_subtree,2.53424179197e-07,2.53424179197e-07,2.53424179197e-07,"L1,L103,L104,L11,L110,L111,L114,L116,L117,L118,L122,L123,...(+393)","L10,L100,L101,L102,L105,L106,L107,L108,L109,L112,L113,L115,...(+383)",6,395,11
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,7b975ece0ad8beb2,395,405,395,0.49375,1,7,0.14285714285714285,True,single,"average,centroid,complete,median,neighbor_joining,weighted",single_method_specific_subtree,2.22493967219e-07,2.22493967219e-07,2.22493967219e-07,"L1,L103,L104,L11,L110,L111,L114,L116,L117,L118,L122,L123,...(+383)","L10,L100,L101,L102,L105,L106,L107,L108,L109,L112,L113,L115,...(+393)",6,395,12
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,377e189c1eefd63c,80,80,80,0.5,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000456955804617,0.000456955804617,0.000456955804617,"T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+68)","T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+68)",5,160,1
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,b0cb110ac40ba9a2,80,80,80,0.5,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000450810351975,0.000450810351975,0.000450810351975,"T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+68)","T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+68)",2,160,2
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,c8bddcedcbc1c349,81,79,79,0.49375,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.00015101275248,0.00015101275248,0.00015101275248,"T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+69)","T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+67)",5,158,3
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,354b79ec9555594f,79,81,79,0.49375,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000150013191038,0.000150013191038,0.000150013191038,"T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+67)","T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+69)",2,158,4
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,59b86124bde5c976,79,81,79,0.49375,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000140161054738,0.000140161054738,0.000140161054738,"T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+67)","T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+69)",5,158,5
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,0a3e8120d2a3035b,81,79,79,0.49375,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000139625497251,0.000139625497251,0.000139625497251,"T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+69)","T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+67)",2,158,6
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,409b31dbe3a80641,82,78,78,0.4875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000103920940276,0.000103920940276,0.000103920940276,"T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+70)","T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+66)",2,156,7
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,9813d810da3d8749,78,82,78,0.4875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000103835335726,0.000103835335726,0.000103835335726,"T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+66)","T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+70)",5,156,8
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,96dd4d6995a1f9b4,82,78,78,0.4875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000101614798248,0.000101614798248,0.000101614798248,"T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+70)","T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+66)",5,156,9
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,3c682db119841b04,78,82,78,0.4875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000101354751564,0.000101354751564,0.000101354751564,"T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+66)","T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+70)",2,156,10
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,dfc14b81c75b70cd,83,77,77,0.48125,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,7.95931655408e-05,7.95931655408e-05,7.95931655408e-05,"T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+71)","T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+65)",2,154,11
tree_topology_difference_diagnosis/v1,phylo_brownian_null_16taxa,119,method_proof,a9bbaa063117b4d5,77,83,77,0.48125,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,7.92078925242e-05,7.92078925242e-05,7.92078925242e-05,"T10_S100,T10_S101,T10_S102,T10_S103,T10_S104,T10_S105,T10_S106,T10_S107,T10_S108,T10_S109,T11_S110,T11_S111,...(+65)","T0_S0,T0_S1,T0_S2,T0_S3,T0_S4,T0_S5,T0_S6,T0_S7,T0_S8,T0_S9,T1_S10,T1_S11,...(+71)",5,154,12
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,5d3fee1fd315da5f,52,68,52,0.43333333333333335,2,8,0.25,True,"average,weighted","centroid,complete,median,neighbor_joining,single,ward",mixed_topology_subtree,1.4513493449902358e-06,4.71262544221e-19,2.90269868998e-06,"S1,S10,S101,S103,S11,S111,S118,S15,S16,S17,S18,S2,...(+40)","S0,S100,S102,S104,S105,S106,S107,S108,S109,S110,S112,S113,...(+56)",6,104,1
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,34f339f4f1265af9,50,70,50,0.4166666666666667,2,8,0.25,True,"average,weighted","centroid,complete,median,neighbor_joining,single,ward",mixed_topology_subtree,9.2924469624868e-09,1.60535207736e-11,1.85688404042e-08,"S10,S101,S103,S11,S111,S118,S15,S16,S17,S18,S2,S20,...(+38)","S0,S1,S100,S102,S104,S105,S106,S107,S108,S109,S110,S112,...(+58)",6,100,2
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,b1ad0a86d4de343f,32,88,32,0.26666666666666666,2,8,0.25,True,"average,weighted","centroid,complete,median,neighbor_joining,single,ward",mixed_topology_subtree,0.003005447681401,0.000129939869712,0.00588095549309,"S10,S101,S11,S111,S118,S15,S16,S17,S2,S20,S28,S32,...(+20)","S0,S1,S100,S102,S103,S104,S105,S106,S107,S108,S109,S110,...(+76)",6,64,3
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,2689e4b6b5dfac5c,60,60,60,0.5,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,0.000636824713215,0.000636824713215,0.000636824713215,"S10,S101,S103,S105,S106,S11,S111,S118,S15,S16,S17,S18,...(+48)","S0,S1,S100,S102,S104,S107,S108,S109,S110,S112,S113,S114,...(+48)",7,60,4
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,19d593deb66ba20f,59,61,59,0.49166666666666664,1,8,0.125,True,single,"average,centroid,complete,median,neighbor_joining,ward,weighted",single_method_specific_subtree,0.000521211114514,0.000521211114514,0.000521211114514,"S10,S101,S103,S105,S106,S11,S111,S118,S15,S16,S17,S18,...(+47)","S0,S1,S100,S102,S104,S107,S108,S109,S110,S112,S113,S114,...(+49)",7,59,5
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,a5a7b178ed70edb7,61,59,59,0.49166666666666664,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,7.57724658144e-12,7.57724658144e-12,7.57724658144e-12,"S1,S10,S101,S103,S104,S11,S111,S114,S118,S12,S15,S16,...(+49)","S0,S100,S102,S105,S106,S107,S108,S109,S110,S112,S113,S115,...(+47)",7,59,6
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,528f5d24119fde90,61,59,59,0.49166666666666664,1,8,0.125,True,ward,"average,centroid,complete,median,neighbor_joining,single,weighted",single_method_specific_subtree,1.47013398798e-15,1.47013398798e-15,1.47013398798e-15,"S1,S10,S103,S104,S105,S106,S108,S11,S112,S113,S114,S118,...(+49)","S0,S100,S101,S102,S107,S109,S110,S111,S115,S116,S117,S13,...(+47)",7,59,7
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,e7d64667a50fea24,59,61,59,0.49166666666666664,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,3.32571231814e-17,3.32571231814e-17,3.32571231814e-17,"S10,S101,S103,S104,S11,S111,S114,S118,S12,S15,S16,S17,...(+47)","S0,S1,S100,S102,S105,S106,S107,S108,S109,S110,S112,S113,...(+49)",7,59,8
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,63dae47d13f87fa5,62,58,58,0.48333333333333334,1,8,0.125,True,average,"centroid,complete,median,neighbor_joining,single,ward,weighted",single_method_specific_subtree,2.11589632085e-06,2.11589632085e-06,2.11589632085e-06,"S1,S10,S101,S103,S104,S105,S11,S111,S112,S118,S12,S15,...(+50)","S0,S100,S102,S106,S107,S108,S109,S110,S113,S114,S115,S116,...(+46)",7,58,9
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,fb7b31f1c59d2db2,58,62,58,0.48333333333333334,1,8,0.125,True,centroid,"average,complete,median,neighbor_joining,single,ward,weighted",nonmonotone_specific_subtree,1.18963112514e-13,1.18963112514e-13,1.18963112514e-13,"S10,S101,S103,S104,S11,S111,S118,S12,S15,S16,S17,S18,...(+46)","S0,S1,S100,S102,S105,S106,S107,S108,S109,S110,S112,S113,...(+50)",7,58,10
tree_topology_difference_diagnosis/v1,sbm_hard,61,sbm_graphs,cf1f5b526d5e6c61,58,62,58,0.48333333333333334,1,8,0.125,True,complete,"average,centroid,median,neighbor_joining,single,ward,weighted",single_method_specific_subtree,4.55002446786e-15,4.55002446786e-15,4.55002446786e-15,"S1,S100,S102,S103,S104,S105,S106,S108,S110,S112,S114,S116,...(+46)","S0,S10,S101,S107,S109,S11,S111,S113,S115,S118,S13,S14,...(+50)",7,58,11
