run_id,cluster_id,cluster_size,mean_within_tfidf_cosine
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_10_21,65,2,0.9892460676875634
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_10_21,66,1,
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_10_21,67,1,
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_10_21,68,1,
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_10_21,69,1,
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_10_21,70,1,
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_10_21,71,1,
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_10_21,72,1,
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_10_21,73,1,
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_10_21,74,1,
