schema_version,case_id,test_case,case_category,tree_inference,run_id,status,skip_reason,true_clusters,found_clusters,ari,nmi,macro_f1,purity,n_leaves,n_edges,internal_split_count,total_branch_length,mean_branch_length,max_branch_length,branch_length_missing_count,branch_length_zero_count,cluster_sizes,largest_cluster_fraction,sampled_path_pair_count,sampled_intra_cluster_pair_count,sampled_inter_cluster_pair_count,intra_cluster_path_mean,inter_cluster_path_mean,cluster_path_separation,cluster_path_ratio
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,ok,,3,1,0.0,0.0,0.19607843137254902,0.4166666666666667,120,238,118,101.72923145800475,0.4274337456218687,3.224622566207821,0,0,120,1.0,7140,7140,0,1.983271807084397,,,
brancharchitect_tree_comparison/v1,sbm_moderate,60,sbm_graphs,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,3,1,0.0,0.0,0.19607843137254902,0.4166666666666667,120,238,118,104.8817936425782,0.4406798052209168,3.1254593459537237,0,0,120,1.0,7140,7140,0,1.983333329016418,,,
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,average,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,ok,,3,1,0.0,0.0,0.16666666666666666,0.3333333333333333,120,238,118,105.97796490401842,0.4452855668236068,2.282565679304538,0,0,120,1.0,7140,7140,0,1.983392125408204,,,
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,ok,,3,1,0.0,0.0,0.16666666666666666,0.3333333333333333,120,238,118,107.73463363658806,0.45266652788482376,2.304799169834059,0,0,120,1.0,7140,7140,0,1.9833333300789697,,,
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,3,1,0.0,0.0,0.16666666666666666,0.3333333333333333,120,238,118,106.10592128274703,0.4458231986670043,2.304802786185167,0,0,120,1.0,7140,7140,0,1.983333334205481,,,
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,ok,,3,1,0.0,0.0,0.16666666666666666,0.3333333333333333,120,238,118,105.76199541449199,0.4443781319936638,2.229616223523437,0,0,120,1.0,7140,7140,0,1.983361956983529,,,
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,ok,,3,1,0.0,0.0,0.16666666666666666,0.3333333333333333,120,238,118,103.44630268765198,0.4346483306203865,2.2211177619527644,0,0,120,1.0,7140,7140,0,1.983495258061355,,,
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,ok,,3,1,0.0,0.0,0.16666666666666666,0.3333333333333333,120,238,118,107.90656420087572,0.45338892521376356,2.2491767278912267,0,0,120,1.0,7140,7140,0,1.9831548481717802,,,
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,ok,,3,1,0.0,0.0,0.16666666666666666,0.3333333333333333,120,238,118,106.05269500766622,0.44559955885574043,2.3047976311482303,0,0,120,1.0,7140,7140,0,1.9833333273129263,,,
brancharchitect_tree_comparison/v1,sbm_hard,61,sbm_graphs,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,3,1,0.0,0.0,0.16666666666666666,0.3333333333333333,120,238,118,104.1560583642705,0.43763049732886766,2.2266585513575534,0,0,120,1.0,7140,7140,0,1.983116181535565,,,
brancharchitect_tree_comparison/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,average,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,ok,,8,1,0.0,0.0,0.027777777777777776,0.125,800,1598,798,520.1413634610103,0.3254952211896185,1.0205166853724101,0,0,800,1.0,20000,20000,0,1.9985617217156464,,,
brancharchitect_tree_comparison/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,ok,,8,1,0.0,0.0,0.027777777777777776,0.125,800,1598,798,532.4064460687425,0.33317049190784886,1.035112846741003,0,0,800,1.0,20000,20000,0,1.9975575097581655,,,
brancharchitect_tree_comparison/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,8,1,0.0,0.0,0.027777777777777776,0.125,800,1598,798,485.0584835944877,0.3035409784696419,0.9535712378199966,0,0,800,1.0,20000,20000,0,1.998058936326133,,,
brancharchitect_tree_comparison/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,ok,,8,1,0.0,0.0,0.027777777777777776,0.125,800,1598,798,550.5674278291963,0.3445353115326635,1.0243149543386296,0,0,800,1.0,20000,20000,0,1.998789111942846,,,
brancharchitect_tree_comparison/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,ok,,8,1,0.0,0.0,0.027777777777777776,0.125,800,1598,798,477.80554281646033,0.2990022170315772,0.9918104014155659,0,0,800,1.0,20000,20000,0,1.997771162596291,,,
brancharchitect_tree_comparison/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,ok,,8,1,0.0,0.0,0.027777777777777776,0.125,800,1598,798,625.3101062400731,0.3913079513392197,1.0396543801112936,0,0,800,1.0,20000,20000,0,1.9981697975613177,,,
brancharchitect_tree_comparison/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,skip,"Cannot fit sibling inflation model: no strict-null or stopped-edge empirical-null calibration records with positive weight. Found 799 selected non-null positive-weight record(s), which are not valid empirical-null calibration support.",8,0,,,,,0,0,0,,,,0,0,,,0,0,0,,,,
brancharchitect_tree_comparison/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,8,1,0.0,0.0,0.027777777777777776,0.125,800,1598,798,481.9923481779881,0.3016222454180151,0.9917230813804553,0,0,800,1.0,20000,20000,0,1.998119144948547,,,
brancharchitect_tree_comparison/v1,overlap_extreme_4c,89,overlapping_binary_heavy,average,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,ok,,4,1,0.0,0.0,0.1,0.25,600,1198,598,368.1267616692448,0.30728444212791717,0.9512619011100882,0,0,600,1.0,20000,20000,0,1.9975584608093562,,,
brancharchitect_tree_comparison/v1,overlap_extreme_4c,89,overlapping_binary_heavy,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,ok,,4,1,0.0,0.0,0.1,0.25,600,1198,598,403.2552820930918,0.33660708021126196,1.0337495265011396,0,0,600,1.0,20000,20000,0,1.9970776946137487,,,
brancharchitect_tree_comparison/v1,overlap_extreme_4c,89,overlapping_binary_heavy,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,4,1,0.0,0.0,0.1,0.25,600,1198,598,369.30746856333667,0.30827000714802727,0.9005206600988651,0,0,600,1.0,20000,20000,0,1.9970454215211169,,,
brancharchitect_tree_comparison/v1,overlap_extreme_4c,89,overlapping_binary_heavy,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,ok,,4,1,0.0,0.0,0.1,0.25,600,1198,598,396.5870199446324,0.3310409181507783,1.0213273878671518,0,0,600,1.0,20000,20000,0,1.9969081730661564,,,
brancharchitect_tree_comparison/v1,overlap_extreme_4c,89,overlapping_binary_heavy,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,ok,,4,1,0.0,0.0,0.1,0.25,600,1198,598,376.2073537679047,0.31402951065768336,0.9458368741232258,0,0,600,1.0,20000,20000,0,1.9966252927354806,,,
brancharchitect_tree_comparison/v1,overlap_extreme_4c,89,overlapping_binary_heavy,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,ok,,4,1,0.0,0.0,0.1,0.25,600,1198,598,441.58160963910075,0.36859900637654486,1.0300900792415908,0,0,600,1.0,20000,20000,0,1.997592481058534,,,
brancharchitect_tree_comparison/v1,overlap_extreme_4c,89,overlapping_binary_heavy,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,ok,,4,1,0.0,0.0,0.1,0.25,600,1198,598,369.5415782673309,0.30846542426321444,0.8713259649222139,0,0,600,1.0,20000,20000,0,1.9972799632567957,,,
brancharchitect_tree_comparison/v1,overlap_extreme_4c,89,overlapping_binary_heavy,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,4,1,0.0,0.0,0.1,0.25,600,1198,598,367.40723310335613,0.3066838339760903,0.9837844742589531,0,0,600,1.0,20000,20000,0,1.996747537900673,,,
brancharchitect_tree_comparison/v1,mp_spike_above_bbp_continuous,114,method_proof,average,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,ok,,2,1,0.0,0.0,0.3333333333333333,0.5,120,238,118,119.44571190065938,0.5018727390784007,1.249155693131286,0,0,120,1.0,7140,7140,0,2.000067307080612,,,
brancharchitect_tree_comparison/v1,mp_spike_above_bbp_continuous,114,method_proof,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,ok,,2,1,0.0,0.0,0.3333333333333333,0.5,120,238,118,119.56662020702828,0.5023807571723877,1.2492379056218479,0,0,120,1.0,7140,7140,0,2.0001214908882137,,,
brancharchitect_tree_comparison/v1,mp_spike_above_bbp_continuous,114,method_proof,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,2,1,0.0,0.0,0.3333333333333333,0.5,120,238,118,119.44571190065938,0.5018727390784007,1.249155693131286,0,0,120,1.0,7140,7140,0,2.000067307080612,,,
brancharchitect_tree_comparison/v1,mp_spike_above_bbp_continuous,114,method_proof,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,ok,,2,1,0.0,0.0,0.3333333333333333,0.5,120,238,118,119.56662020702828,0.5023807571723877,1.2492379056218479,0,0,120,1.0,7140,7140,0,2.0001214908882137,,,
brancharchitect_tree_comparison/v1,mp_spike_above_bbp_continuous,114,method_proof,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,skip,MAD rooting requires positive distances between leaf pairs.,2,0,,,,,0,0,0,,,,0,0,,,0,0,0,,,,
brancharchitect_tree_comparison/v1,mp_spike_above_bbp_continuous,114,method_proof,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,ok,,2,1,0.0,0.0,0.3333333333333333,0.5,120,238,118,119.44571190065938,0.5018727390784007,1.249155693131286,0,0,120,1.0,7140,7140,0,2.000067307080612,,,
brancharchitect_tree_comparison/v1,mp_spike_above_bbp_continuous,114,method_proof,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,ok,,2,1,0.0,0.0,0.3333333333333333,0.5,120,238,118,119.44571190065938,0.5018727390784007,1.249155693131286,0,0,120,1.0,7140,7140,0,2.000067307080612,,,
brancharchitect_tree_comparison/v1,mp_spike_above_bbp_continuous,114,method_proof,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,2,1,0.0,0.0,0.3333333333333333,0.5,120,238,118,119.44571190065938,0.5018727390784007,1.249155693131286,0,0,120,1.0,7140,7140,0,2.000067307080612,,,
brancharchitect_tree_comparison/v1,cont_lowrank_pggn_shrinkage,117,method_proof,average,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,ok,,4,1,0.0,0.0,0.1,0.25,80,158,78,79.9061464691616,0.5057351042352,1.0763626956537116,0,0,80,1.0,3160,3160,0,1.9999999990306883,,,
brancharchitect_tree_comparison/v1,cont_lowrank_pggn_shrinkage,117,method_proof,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,ok,,4,1,0.0,0.0,0.1,0.25,80,158,78,79.90601523925889,0.5057342736661955,1.0763643343577438,0,0,80,1.0,3160,3160,0,2.000000198490845,,,
brancharchitect_tree_comparison/v1,cont_lowrank_pggn_shrinkage,117,method_proof,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,4,1,0.0,0.0,0.1,0.25,80,158,78,79.9061464691616,0.5057351042352,1.0763626956537116,0,0,80,1.0,3160,3160,0,1.9999999990306883,,,
brancharchitect_tree_comparison/v1,cont_lowrank_pggn_shrinkage,117,method_proof,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,ok,,4,1,0.0,0.0,0.1,0.25,80,158,78,79.90601523925889,0.5057342736661955,1.0763643343577438,0,0,80,1.0,3160,3160,0,2.000000198490845,,,
brancharchitect_tree_comparison/v1,cont_lowrank_pggn_shrinkage,117,method_proof,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,skip,MAD rooting requires positive distances between leaf pairs.,4,0,,,,,0,0,0,,,,0,0,,,0,0,0,,,,
brancharchitect_tree_comparison/v1,cont_lowrank_pggn_shrinkage,117,method_proof,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,ok,,4,1,0.0,0.0,0.1,0.25,80,158,78,79.9061464691616,0.5057351042352,1.0763626956537116,0,0,80,1.0,3160,3160,0,1.9999999990306883,,,
brancharchitect_tree_comparison/v1,cont_lowrank_pggn_shrinkage,117,method_proof,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,ok,,4,1,0.0,0.0,0.1,0.25,80,158,78,79.9061464691616,0.5057351042352,1.0763626956537116,0,0,80,1.0,3160,3160,0,1.9999999990306883,,,
brancharchitect_tree_comparison/v1,cont_lowrank_pggn_shrinkage,117,method_proof,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,4,1,0.0,0.0,0.1,0.25,80,158,78,79.9061464691616,0.5057351042352,1.0763626956537116,0,0,80,1.0,3160,3160,0,1.9999999990306883,,,
brancharchitect_tree_comparison/v1,phylo_brownian_null_16taxa,119,method_proof,average,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,ok,,16,1,0.0,0.0,0.007352941176470588,0.0625,160,318,158,126.80191962130804,0.3987481749097737,1.3390751124807825,0,0,160,1.0,12720,12720,0,2.000528711064171,,,
brancharchitect_tree_comparison/v1,phylo_brownian_null_16taxa,119,method_proof,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,ok,,16,1,0.0,0.0,0.007352941176470588,0.0625,160,318,158,126.8333878930187,0.3988471317390525,1.3379377356089015,0,0,160,1.0,12720,12720,0,2.0005898719466706,,,
brancharchitect_tree_comparison/v1,phylo_brownian_null_16taxa,119,method_proof,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,ok,,16,1,0.0,0.0,0.007352941176470588,0.0625,160,318,158,126.80191962130804,0.3987481749097737,1.3390751124807825,0,0,160,1.0,12720,12720,0,2.000528711064171,,,
brancharchitect_tree_comparison/v1,phylo_brownian_null_16taxa,119,method_proof,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,ok,,16,1,0.0,0.0,0.007352941176470588,0.0625,160,318,158,126.8333878930187,0.3988471317390525,1.3379377356089015,0,0,160,1.0,12720,12720,0,2.0005898719466706,,,
brancharchitect_tree_comparison/v1,phylo_brownian_null_16taxa,119,method_proof,neighbor_joining,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_builder_neighbor_joining__r0,skip,MAD rooting requires positive distances between leaf pairs.,16,0,,,,,0,0,0,,,,0,0,,,0,0,0,,,,
brancharchitect_tree_comparison/v1,phylo_brownian_null_16taxa,119,method_proof,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,ok,,16,1,0.0,0.0,0.007352941176470588,0.0625,160,318,158,126.80191962130804,0.3987481749097737,1.3390751124807825,0,0,160,1.0,12720,12720,0,2.000528711064171,,,
brancharchitect_tree_comparison/v1,phylo_brownian_null_16taxa,119,method_proof,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,ok,,16,1,0.0,0.0,0.007352941176470588,0.0625,160,318,158,126.80191962130804,0.3987481749097737,1.3390751124807825,0,0,160,1.0,12720,12720,0,2.000528711064171,,,
brancharchitect_tree_comparison/v1,phylo_brownian_null_16taxa,119,method_proof,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,ok,,16,1,0.0,0.0,0.007352941176470588,0.0625,160,318,158,126.80191962130804,0.3987481749097737,1.3390751124807825,0,0,160,1.0,12720,12720,0,2.000528711064171,,,
