schema_version,case_id,test_case,case_category,left_tree_inference,right_tree_inference,left_run_id,right_run_id,leaf_set_equal,n_common_leaves,left_internal_split_count,right_internal_split_count,common_internal_split_count,rooted_internal_rf,rooted_internal_rf_relative,rooted_internal_split_jaccard,rooted_weighted_split_l1,left_found_clusters,right_found_clusters,predicted_label_ari_between_topologies,common_weighted_split_count,common_branch_length_mae,common_branch_length_rmse,common_branch_length_corr,sampled_leaf_path_pair_count,leaf_path_mae,leaf_path_rmse,leaf_path_corr,brancharchitect_status,brancharchitect_error,brancharchitect_rf,brancharchitect_weighted_rf,brancharchitect_interpolation_status,brancharchitect_processing_time,brancharchitect_frame_count,brancharchitect_temporal_event_count,brancharchitect_spr_event_count,brancharchitect_spr_total_hops,brancharchitect_spr_total_branch_length
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,average,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,True,60,58,58,1,114,0.9827586206896551,0.008695652173913044,2.493750030906315,1,1,1.0,61,0.026098555903534063,0.08148283314346434,0.8812911601442213,1770,0.007079518272891802,0.01751951778420374,0.9922649463395797,interpolation_available,,0.0,2.4937500309059986,ok,0.0689840316772461,6.0,3.0,2.0,114.0,0.9017381207906696
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,average,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,0.9999999999999998,interpolation_available,,0.0,0.0,ok,0.0037009716033935547,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,average,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,60,58,58,1,114,0.9827586206896551,0.008695652173913044,2.493750030906315,1,1,1.0,61,0.026098555903534063,0.08148283314346434,0.8812911601442213,1770,0.007079518272891802,0.01751951778420374,0.9922649463395797,interpolation_available,,0.0,2.4937500309059986,ok,0.06940913200378418,6.0,3.0,2.0,114.0,0.9017381207906696
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,average,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,0.9999999999999998,interpolation_available,,0.0,0.0,ok,0.0035200119018554688,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,average,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,0.9999999999999998,interpolation_available,,0.0,0.0,ok,0.0033419132232666016,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,average,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,0.9999999999999998,interpolation_available,,0.0,0.0,ok,0.003145933151245117,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,centroid,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,True,60,58,58,1,114,0.9827586206896551,0.008695652173913044,2.493750030906315,1,1,1.0,61,0.026098555903534063,0.08148283314346434,0.8812911601442214,1770,0.007079518272891802,0.01751951778420374,0.9922649463395798,interpolation_available,,0.0,2.493750030905999,ok,0.0724637508392334,118.0,58.0,57.0,114.0,0.9017381207906693
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,centroid,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.003983974456787109,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,centroid,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,60,58,58,1,114,0.9827586206896551,0.008695652173913044,2.493750030906315,1,1,1.0,61,0.026098555903534063,0.08148283314346434,0.8812911601442214,1770,0.007079518272891802,0.01751951778420374,0.9922649463395798,interpolation_available,,0.0,2.493750030905999,ok,0.07257485389709473,118.0,58.0,57.0,114.0,0.9017381207906693
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,centroid,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,60,58,58,1,114,0.9827586206896551,0.008695652173913044,2.493750030906315,1,1,1.0,61,0.026098555903534063,0.08148283314346434,0.8812911601442214,1770,0.007079518272891802,0.01751951778420374,0.9922649463395798,interpolation_available,,0.0,2.493750030905999,ok,0.17359375953674316,118.0,58.0,57.0,114.0,0.9017381207906693
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,centroid,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,60,58,58,1,114,0.9827586206896551,0.008695652173913044,2.493750030906315,1,1,1.0,61,0.026098555903534063,0.08148283314346434,0.8812911601442214,1770,0.007079518272891802,0.01751951778420374,0.9922649463395798,interpolation_available,,0.0,2.493750030905999,ok,0.07082605361938477,118.0,58.0,57.0,114.0,0.9017381207906693
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,complete,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,60,58,58,1,114,0.9827586206896551,0.008695652173913044,2.493750030906315,1,1,1.0,61,0.026098555903534063,0.08148283314346434,0.8812911601442213,1770,0.007079518272891802,0.01751951778420374,0.9922649463395797,interpolation_available,,0.0,2.4937500309059986,ok,0.06734275817871094,6.0,3.0,2.0,114.0,0.9017381207906696
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,complete,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,0.9999999999999998,interpolation_available,,0.0,0.0,ok,0.0033299922943115234,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,complete,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,0.9999999999999998,interpolation_available,,0.0,0.0,ok,0.003275156021118164,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,complete,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,0.9999999999999998,interpolation_available,,0.0,0.0,ok,0.003314971923828125,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,median,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,60,58,58,1,114,0.9827586206896551,0.008695652173913044,2.493750030906315,1,1,1.0,61,0.026098555903534063,0.08148283314346434,0.8812911601442214,1770,0.007079518272891802,0.01751951778420374,0.9922649463395798,interpolation_available,,0.0,2.493750030905999,ok,0.07366394996643066,118.0,58.0,57.0,114.0,0.9017381207906693
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,median,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,60,58,58,1,114,0.9827586206896551,0.008695652173913044,2.493750030906315,1,1,1.0,61,0.026098555903534063,0.08148283314346434,0.8812911601442214,1770,0.007079518272891802,0.01751951778420374,0.9922649463395798,interpolation_available,,0.0,2.493750030905999,ok,0.07159614562988281,118.0,58.0,57.0,114.0,0.9017381207906693
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,median,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,60,58,58,1,114,0.9827586206896551,0.008695652173913044,2.493750030906315,1,1,1.0,61,0.026098555903534063,0.08148283314346434,0.8812911601442214,1770,0.007079518272891802,0.01751951778420374,0.9922649463395798,interpolation_available,,0.0,2.493750030905999,ok,0.174422025680542,118.0,58.0,57.0,114.0,0.9017381207906693
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,single,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,0.9999999999999998,interpolation_available,,0.0,0.0,ok,0.0033490657806396484,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,single,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,0.9999999999999998,interpolation_available,,0.0,0.0,ok,0.003305196762084961,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_clear_medium_continuous,13,continuous_gaussian_examples,ward,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,60,58,58,58,0,0.0,1.0,0.0,1,1,1.0,118,0.0,0.0,0.9999999999999999,1770,0.0,0.0,0.9999999999999998,interpolation_available,,0.0,0.0,ok,0.0032901763916015625,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,average,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,True,45,43,43,1,84,0.9767441860465116,0.011764705882352941,1.5066397567804561,1,1,1.0,46,0.013795645851389282,0.09007504490715816,0.9430277389096328,990,0.00030438416518689654,0.0005077527750508557,0.9999988021836509,interpolation_available,,0.0,1.5066397568037833,ok,0.03763604164123535,6.0,3.0,2.0,84.0,0.8720400476165623
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,average,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.002646923065185547,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,average,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,45,43,43,1,84,0.9767441860465116,0.011764705882352941,1.5066397567804561,1,1,1.0,46,0.013795645851389282,0.09007504490715816,0.9430277389096328,990,0.00030438416518689654,0.0005077527750508557,0.9999988021836509,interpolation_available,,0.0,1.5066397568037833,ok,0.03713369369506836,6.0,3.0,2.0,84.0,0.8720400476165623
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,average,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.002191781997680664,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,average,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.002680063247680664,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,average,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.0021860599517822266,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,centroid,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,True,45,43,43,1,84,0.9767441860465116,0.011764705882352941,1.5066397567804561,1,1,1.0,46,0.013795645851389282,0.09007504490715816,0.9430277389096327,990,0.00030438416518689654,0.0005077527750508557,0.9999988021836509,interpolation_available,,0.0,1.5066397568037828,ok,0.04106903076171875,88.0,43.0,42.0,84.0,0.8720400476165624
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,centroid,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.0020418167114257812,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,centroid,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,45,43,43,1,84,0.9767441860465116,0.011764705882352941,1.5066397567804561,1,1,1.0,46,0.013795645851389282,0.09007504490715816,0.9430277389096327,990,0.00030438416518689654,0.0005077527750508557,0.9999988021836509,interpolation_available,,0.0,1.5066397568037828,ok,0.04085993766784668,88.0,43.0,42.0,84.0,0.8720400476165624
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,centroid,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,45,43,43,1,84,0.9767441860465116,0.011764705882352941,1.5066397567804561,1,1,1.0,46,0.013795645851389282,0.09007504490715816,0.9430277389096327,990,0.00030438416518689654,0.0005077527750508557,0.9999988021836509,interpolation_available,,0.0,1.5066397568037828,ok,0.040370941162109375,88.0,43.0,42.0,84.0,0.8720400476165624
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,centroid,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,45,43,43,1,84,0.9767441860465116,0.011764705882352941,1.5066397567804561,1,1,1.0,46,0.013795645851389282,0.09007504490715816,0.9430277389096327,990,0.00030438416518689654,0.0005077527750508557,0.9999988021836509,interpolation_available,,0.0,1.5066397568037828,ok,0.03948378562927246,88.0,43.0,42.0,84.0,0.8720400476165624
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,complete,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,45,43,43,1,84,0.9767441860465116,0.011764705882352941,1.5066397567804561,1,1,1.0,46,0.013795645851389282,0.09007504490715816,0.9430277389096328,990,0.00030438416518689654,0.0005077527750508557,0.9999988021836509,interpolation_available,,0.0,1.5066397568037833,ok,0.03663206100463867,6.0,3.0,2.0,84.0,0.8720400476165623
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,complete,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.00237274169921875,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,complete,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.0027132034301757812,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,complete,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.002257108688354492,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,median,single,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,True,45,43,43,1,84,0.9767441860465116,0.011764705882352941,1.5066397567804561,1,1,1.0,46,0.013795645851389282,0.09007504490715816,0.9430277389096327,990,0.00030438416518689654,0.0005077527750508557,0.9999988021836509,interpolation_available,,0.0,1.5066397568037828,ok,0.04072976112365723,88.0,43.0,42.0,84.0,0.8720400476165624
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,median,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,45,43,43,1,84,0.9767441860465116,0.011764705882352941,1.5066397567804561,1,1,1.0,46,0.013795645851389282,0.09007504490715816,0.9430277389096327,990,0.00030438416518689654,0.0005077527750508557,0.9999988021836509,interpolation_available,,0.0,1.5066397568037828,ok,0.03939414024353027,88.0,43.0,42.0,84.0,0.8720400476165624
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,median,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,45,43,43,1,84,0.9767441860465116,0.011764705882352941,1.5066397567804561,1,1,1.0,46,0.013795645851389282,0.09007504490715816,0.9430277389096327,990,0.00030438416518689654,0.0005077527750508557,0.9999988021836509,interpolation_available,,0.0,1.5066397568037828,ok,0.04009604454040527,88.0,43.0,42.0,84.0,0.8720400476165624
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,single,ward,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.002633810043334961,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,single,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_single__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.0020940303802490234,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,gauss_moderate_3c_continuous,14,continuous_gaussian_examples,ward,weighted,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_ward__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_weighted__r0,True,45,43,43,43,0,0.0,1.0,0.0,1,1,1.0,88,0.0,0.0,1.0,990,0.0,0.0,1.0,interpolation_available,,0.0,0.0,ok,0.002256155014038086,2.0,0.0,0.0,0.0,0.0
brancharchitect_tree_comparison/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,average,centroid,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_centroid__r0,True,160,158,158,1,314,0.9936708860759493,0.0031746031746031746,4.410814784566563,1,1,1.0,161,0.0050684732697601495,0.016335737876414277,0.9984022521073735,12720,0.0029065103390577664,0.006328862577593913,0.9999125957521445,interpolation_available,,0.0,4.410814784586629,skipped_leaf_limit,,,,,,
brancharchitect_tree_comparison/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,average,complete,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_complete__r0,True,160,158,158,158,0,0.0,1.0,0.0,1,1,1.0,318,0.0,0.0,1.0,12720,0.0,0.0,1.0,interpolation_available,,0.0,0.0,skipped_leaf_limit,,,,,,
brancharchitect_tree_comparison/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,average,median,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_average__r0,tbs_diffusion_graphtools_adaptive_nnls::graphtools_adaptive_k_tree_strategy__tree_linkage_method_median__r0,True,160,158,158,1,314,0.9936708860759493,0.0031746031746031746,4.410814784566563,1,1,1.0,161,0.0050684732697601495,0.016335737876414277,0.9984022521073735,12720,0.0029065103390577664,0.006328862577593913,0.9999125957521445,interpolation_available,,0.0,4.410814784586629,skipped_leaf_limit,,,,,,
