run_id,specificity_aware_rank,display_rank,weighting,block_name,status,assignment_source,organized_subspace_dir,radial_tree_clusters_png,radial_tree_clusters_compact_png,full_space_embedding_clusters_png,full_space_embedding_cluster_coordinates,subspace_embedding_clusters_png,subspace_embedding_cluster_coordinates,tree_distance_embedding_clusters_png,tree_distance_embedding_cluster_coordinates,cluster_id,cluster_size,recorded_cluster_size,coherent_by_rule,n_significant_terms_q05,min_q_value,top_term,top_go_id,top_term_prevalence_delta,mean_within_tfidf_cosine,local_top_terms,local_top_go_ids,representative_genes,representative_gene_proteins,representative_gene_annotations,member_genes
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_cluster_coordinates.csv,0,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,"Tristetraprolin (TTP, ZFP36) Binds and Destabilizes mRNA;Assembly of the ORC Complex at the Origin of Replication;Apoptosis Induced DNA Fragmentation;Signaling by NODAL",;;;,NXF2,NXF2,"NXF2: Tristetraprolin (TTP, ZFP36) Binds and Destabilizes mRNA; Assembly of the ORC Complex at the Origin of Replication; Apoptosis Induced DNA Fragmentation",NXF2
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_cluster_coordinates.csv,1,6,6,True,144,0.0056731663969968,IGF1R Signaling Cascade,,0.7222222222222223,0.3859425241011904,"Extra-nuclear Estrogen Signaling;Adaptive Immune System;Signalling to RAS;PTK6 Regulates RHO GTPases, RAS GTPase and MAP Kinases",;;;,TEC;SOCS1;FLT3;FMO3;RGL2;BCL2,TEC;SOCS1;FLT3;FMO3;RGL2;BCL2,TEC: Extra-nuclear Estrogen Signaling; Adaptive Immune System; Signalling to RAS | SOCS1: Extra-nuclear Estrogen Signaling; Adaptive Immune System; Signalling to RAS | FLT3: Extra-nuclear Estrogen Signaling; Adaptive Immune System; Signalling to RAS | FMO3: Extra-nuclear Estrogen Signaling; Adaptive Immune System; Signalling to RAS | RGL2: Extra-nuclear Estrogen Signaling; Adaptive Immune System; Signalling to RAS | BCL2: Extra-nuclear Estrogen Signaling; Adaptive Immune System,BCL2;FLT3;FMO3;RGL2;SOCS1;TEC
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_cluster_coordinates.csv,2,5,5,False,1,0.0302013422818791,CaMK IV-mediated Phosphorylation of CREB,,0.6,0.1902284304580805,TGF-beta Signaling;CaMK IV-mediated Phosphorylation of CREB;Regulation of RAS by GAPs;Transcriptional Regulation by TP53,;;;,GPR31;KRAS;YAF2;CEBPA;SUV39H1,GPR31;KRAS;YAF2;CEBPA;SUV39H1,GPR31: TGF-beta Signaling; CaMK IV-mediated Phosphorylation of CREB; Regulation of RAS by GAPs | KRAS: TGF-beta Signaling; CaMK IV-mediated Phosphorylation of CREB; Regulation of RAS by GAPs | YAF2: TGF-beta Signaling; Regulation of RAS by GAPs; Transcriptional Regulation by TP53 | CEBPA: TGF-beta Signaling; Transcriptional Regulation by TP53 | SUV39H1: CaMK IV-mediated Phosphorylation of CREB; Transcriptional Regulation by TP53,CEBPA;GPR31;KRAS;SUV39H1;YAF2
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_cluster_coordinates.csv,3,13,13,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0072992700729927,0.0841241072000245,RMTs Methylate Histone Arginines;Formation of the Anterior Neural Plate;RNA Polymerase III Transcription Termination;Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs),;;;,NFIX;KDM2B;NFIC;C19ORF43;CBX3;IDH1;REC8;HSPA12A;CCDC96;PPP4R3A,NFIX;KDM2B;NFIC;C19ORF43;CBX3;IDH1;REC8;HSPA12A;CCDC96;PPP4R3A,NFIX: RMTs Methylate Histone Arginines; Formation of the Anterior Neural Plate; RNA Polymerase III Transcription Termination | KDM2B: RMTs Methylate Histone Arginines; Formation of the Anterior Neural Plate; RNA Polymerase III Transcription Termination | NFIC: RMTs Methylate Histone Arginines; Formation of the Anterior Neural Plate; RNA Polymerase III Transcription Termination | C19ORF43: RMTs Methylate Histone Arginines; Formation of the Anterior Neural Plate; Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs) | CBX3: RMTs Methylate Histone Arginines; Regulation of Endogenous Retroelements by Piwi-interacting RNAs (piRNAs) | IDH1: RNA Polymerase III Transcription Termination | REC8: Cyclin A Cdk2-associated Events at S Phase Entry; Glucagon Signaling in Metabolic Regulation; The Role of GTSE1 in G2 M Progression After G2 Checkpoint | HSPA12A: Autophagy; Interferon Signaling; Transport of Connexons to the Plasma Membrane | CCDC96: Intra-Golgi and Retrograde Golgi-to-ER Traffic; M Phase; Regulation of PLK1 Activity at G2 M Transition | PPP4R3A: Disorders of Developmental Biology; M Phase; Metabolism of Cofactors,C19ORF43;CBX3;CCDC96;CELA1;HSPA12A;IDH1;KDM2B;NFIC;NFIX;PPP4R3A;REC8;SRSF2;WT1
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_cluster_coordinates.csv,4,34,34,False,0,0.7831240982188592,AKT Phosphorylates Targets in the Nucleus,,0.1470588235294117,0.1214423404611671,Interferon Signaling;Establishment of Sister Chromatid Cohesion;Frs2-mediated Activation;Cytokine Signaling in Immune System,;;;,CDK1;BRAF;GRB10;PTPN11;OVCA2;MECOM;AVEN;ADAR;NUP93;PIK3CG,CDK1;BRAF;GRB10;PTPN11;OVCA2;MECOM;AVEN;ADAR;NUP93;PIK3CG,CDK1: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | BRAF: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | GRB10: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | PTPN11: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | OVCA2: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | MECOM: Interferon Signaling; Establishment of Sister Chromatid Cohesion; Cytokine Signaling in Immune System | AVEN: Interferon Signaling; Frs2-mediated Activation; Cytokine Signaling in Immune System | ADAR: Interferon Signaling; Establishment of Sister Chromatid Cohesion; Cytokine Signaling in Immune System | NUP93: Interferon Signaling; Establishment of Sister Chromatid Cohesion; Cytokine Signaling in Immune System | PIK3CG: Frs2-mediated Activation; Cytokine Signaling in Immune System,ADAR;ANKRD11;AVEN;BRAF;CBX7;CBX8;CDK1;DEK;DNMT3A;ELF4;GATA2;GRB10;HAO2;HIST1H3A;HLF;HRK;MECOM;MXD4;NIPBL;NUP214;NUP93;OVCA2;PIK3CG;PPP4R1L;PTPN11;RAD21;RADIL;RING1;RUNX1;SMC1A;SMC1B;SNAPC4;SRRM1;ZRSR1
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_cluster_coordinates.csv,5,6,6,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0069444444444444,0.0742437285575893,HSF1 Activation;Insulin Processing;VxPx Cargo-Targeting to Cilium;Protein Secretion,;;;,PDS5A;STAG1;SLA;SF3B1;USP7;C6ORF141,PDS5A;STAG1;SLA;SF3B1;USP7;C6ORF141,PDS5A: HSF1 Activation; Insulin Processing; VxPx Cargo-Targeting to Cilium | STAG1: Insulin Processing; VxPx Cargo-Targeting to Cilium; Protein Secretion | SLA: HSF1 Activation | SF3B1: HSF1 Activation | USP7: Post-translational Protein Modification; Synthesis of Active Ubiquitin Roles of E1 and E2 Enzymes; Ub-specific Processing Proteases | C6ORF141: Organelle Biogenesis and Maintenance; Mitotic Prometaphase; G2 M Transition,C6ORF141;PDS5A;SF3B1;SLA;STAG1;USP7
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_cluster_coordinates.csv,6,12,12,False,0,0.1661073825503355,Hh Mutants Abrogate Ligand Secretion,,0.25,0.126585519620616,Regulation of TP53 Activity Through Methylation;Negative Epigenetic Regulation of rRNA Expression;Regulation of RUNX3 Expression and Activity;Transcriptional Regulation by RUNX2,;;;,PML;RNF2;MED1;RARA;RYBP;L3MBTL1;EZH2;MATK;SHARPIN;RGPD2,PML;RNF2;MED1;RARA;RYBP;L3MBTL1;EZH2;MATK;SHARPIN;RGPD2,PML: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression; Regulation of RUNX3 Expression and Activity | RNF2: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression; Regulation of RUNX3 Expression and Activity | MED1: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression; Regulation of RUNX3 Expression and Activity | RARA: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression; Regulation of RUNX3 Expression and Activity | RYBP: Regulation of TP53 Activity Through Methylation; Regulation of RUNX3 Expression and Activity; Transcriptional Regulation by RUNX2 | L3MBTL1: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression | EZH2: Regulation of TP53 Activity Through Methylation; Negative Epigenetic Regulation of rRNA Expression | MATK: Transcriptional Regulation by RUNX2 | SHARPIN: Transcriptional Regulation by RUNX2 | RGPD2: Interactions of Rev With Host Cellular Proteins; Nuclear Envelope Breakdown; RNA Polymerase II Transcription Termination,CDCA5;EZH2;L3MBTL1;MATK;MED1;PML;RARA;RGPD2;RNF2;RYBP;SHARPIN;U2AF1L4
current__adaptive_diffusion_cosine_subspace__binary__adaptive_modes_52_80,4,4,binary,adaptive_modes_52_80,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank04_binary_adaptive_modes_52_80/tree_distance_embedding_cluster_coordinates.csv,7,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,GPCR Ligand Binding;CHL1 Interactions;Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function;Resolution of D-loop Structures Through Synthesis-Dependent Strand Annealing (SDSA),;;;,WAPL,WAPL,WAPL: GPCR Ligand Binding; CHL1 Interactions; Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function,WAPL
