gene,mode_52,mode_53,mode_54,mode_55,mode_56,mode_57,mode_58,mode_59,mode_60,mode_61,mode_62,mode_63,mode_64,mode_65,mode_66,mode_67,mode_68,mode_69,mode_70,mode_71,mode_72,mode_73,mode_74,mode_75,mode_76,mode_77,mode_78,mode_79,mode_80
SPI1,0.03949962417903806,-0.05246041163031812,0.0167475834965423,0.03930752605157542,-0.030673986187370782,-0.074758432966773,-0.021155351499164907,-0.055875447645908835,-0.02203609193620069,6.886433724799288e-05,-0.0420967641327167,-0.08571872929045836,0.0969019372121207,-0.032938597111370135,0.023638154556464678,-0.11336287275600812,-0.012364054592357076,-0.013493799637400371,0.05925452583700143,-0.04026618180798203,0.020226330964382665,-0.052741646971830446,0.03945946556166109,0.00684664450208944,0.027322010055499595,0.05216076761893387,-0.09338669423489772,-0.007240995981196155,0.053112587148977236
GPR31,-0.05116918398085731,0.13417423382980342,0.104614128941247,0.08348147590502616,-0.05002703698731878,0.0341160152227232,-0.09650479243111788,0.023617300353055225,-0.052516198124735354,-0.06208261787374569,-0.005120926275174284,-0.033866878546563645,0.0005377986350423529,0.024499015626094904,0.00875256517876086,0.05518032869663658,-0.054808362527215645,0.0520901835472734,0.008852980239632463,-0.03811443488305132,-0.025233401845961605,-0.0033665963153223315,0.022046248342753625,-0.004530237354518719,0.04398269179010869,-0.031422063902259156,-0.028676476978728282,0.026287089691165593,0.0022845503242330104
STAG1,0.12697781658911905,0.09600037231791766,-0.10340027417546711,-0.0674247399653372,0.10978847305592966,0.02756381809208636,-0.09593848889562333,-0.14419957767062597,-0.015066744418011304,0.009148421973872478,0.040480669547670205,0.053333513046008967,0.056374604939354644,0.14076768294733386,0.07980692353060574,0.039463157354390724,-0.052508240449543366,0.059996779226575675,-0.026923534574945365,0.011994373552336452,0.14060707351754836,0.04414118138127733,-0.03843186073281837,0.008919661312893762,0.05269621425865577,0.004677817080420959,0.00048109249136681114,0.11646133875957815,0.001427139291371868
NXF2,0.012526785841495214,-0.03318658180015947,0.009402977355379906,-0.07083156634296096,0.082820542482369,-0.010241618299175637,0.030127411159822776,0.0037367007915029716,0.03185909188020654,0.011835200785624587,0.01777693449215762,-0.010597292471022356,-0.07028629681433449,-0.02328141339568706,0.04749593140987663,0.009194920871355254,-0.04507160524385663,-0.04483038679986507,0.024638988256457505,0.03506910418052789,0.060224874468776425,-0.04161802366433156,-0.057212208867429976,0.015599895712971818,0.011307470801018123,-0.026258065696552587,-0.05560489451231588,-0.012694290396085299,-0.0007890733606802567
CARNMT1,-0.052606711960216636,-0.002857600984866339,0.0916323008201981,-0.016472558181076232,0.09294727356437849,-0.13374204140228352,0.11175922606202983,-0.014508108671377246,0.03246279062693628,-0.006019842320620224,-0.08235383963415546,-0.1320340452894617,-0.08744049060014522,-0.014417862220395301,-0.04207985942742507,-0.013975330782425572,0.006107534382779755,-0.019897167435049136,0.013913345057189564,-0.008147140090752947,-0.11054697462127759,0.00881492553448329,0.0687349975092558,0.007919124061847724,-0.017023602564344185,-0.032958963295965496,0.029825745040973368,-0.014592452441190364,0.010164524558972042
ELF4,0.11344996073206409,-0.07063415960969797,-0.08583165686561696,0.020152675328780633,0.11086914137830559,-0.033346623809416484,-0.02436851272862859,0.08778756101209659,-0.011576461206639658,-0.09901802238587411,-0.05809587480059799,-0.06483601644242937,0.05011817068721962,-0.045372440207982624,0.12340249716872097,-0.08891213294337429,0.021424960805199882,0.061210358464931315,0.049997037556520976,-0.1193459867460366,-0.026603914287650837,0.007642668042922047,-0.06791796802895955,-0.057612678982332896,-0.019709996620442875,-0.0009116320353399908,0.02606580982445329,0.03300426656718851,0.16637797849524036
KRTAP10-3,0.0639599455060018,-0.10034250393920545,0.038919212653028994,-0.0878227226950804,0.04363576253954293,0.02477636541374641,0.04237512720432145,-0.007218100738984517,0.0009110357598218867,0.0005634035494408149,0.02126376224186,-0.04399285772087315,0.007953231940714145,0.08643175385173367,0.02417262321623541,0.01075213418401424,-0.01423752503339486,0.047720296817462086,0.032045983823969476,0.002083647794804334,0.011464955963152185,-0.08516240366182475,0.029285686662979482,-0.04107106394388221,0.011243645597005407,-0.07793055320311051,0.0375654192155672,-0.037942172862985575,-0.03631188839785101
AIRE,-0.1036542002847826,-0.04651950499580816,-0.031143376331919145,0.00043113031659890936,-0.07304136874948282,-0.037672868449851925,-0.07454567300546305,-0.043760375073831285,-0.07502915622154376,0.007962150734504264,0.01636528287231157,-0.06672939562408857,0.017294902275165603,0.05158827447368829,-0.04466280759761688,0.005438945838682937,0.015753801005774875,0.07494343665114138,0.0065376854525075615,-0.028461780324438413,-0.024186396936022137,-0.03194790866972107,-0.014801351815530144,0.04633230212637811,0.04592025709245958,0.0460784325182558,0.04247197375363476,-0.038688598968069386,-0.052207235537655834
ZNF513,-0.029539591607429527,-0.000513840903659497,0.1323305133152867,0.014284818268722878,0.04630896368855128,-0.027846629804167917,-0.012267029577456467,-0.12664708764918187,-0.035366984897378315,-0.11613068675711528,0.1411875759380681,0.03563537579635895,0.0394738931707456,0.047487638738438046,-0.07884670210939079,0.026694178294037793,0.03021305658889076,0.022349318062504703,0.03362926610595742,-0.060739142754395146,-0.12235795256923575,0.009465615797150677,-0.02773529029928839,0.12332392853843939,0.024026754504726532,0.01738258633480311,-0.06975433207297028,-0.011342773298850662,0.029574968206753236
SLA,-0.0043718911976022784,-0.005267111898327504,-0.0419393266339512,-0.10028335576624117,0.03747239916175247,0.06733247134038967,0.03625086291280491,-0.004136162247287505,0.07033063851960261,-0.01557864928898085,0.03083665822358108,-0.01811866199767744,-0.0649527919523019,-0.021722812607037494,0.03336944004497183,0.14397526957674137,0.002335048586123989,0.007801468784205341,-0.007709385755187795,-0.007147675632932782,-0.17206393325963382,0.024109481473693545,0.049902207454268856,0.027219309507535823,0.0564829850760072,-0.07143913369797263,-0.03900247567983026,-0.01004413619535609,0.05199260212852859
ZRSR1,-0.011141064151321527,-0.04857961167161058,0.04574938936195561,0.018939250577834243,0.004656334734418654,-0.0582512516644176,-0.016802570589975117,-0.06249985923997402,0.03187956571045656,0.0308341587207643,-0.018387505036517603,0.00855153622467988,0.00931200308392407,-0.025821959442456927,0.007523061319221535,-0.017825680877132564,0.022372901371817428,-0.008879127280222533,-0.0021511898255500597,0.024961108867230068,-0.007440999967302463,0.040613987741975624,0.006841375413858196,0.013644043218300842,-0.011674213547794316,0.047248979687482255,0.002754847924511175,-0.01695820763216989,0.01759006543950573
SRRM1,0.013814220338421482,-0.03320304304857559,-0.07246049990822688,-0.10897212181951957,0.013475172899060488,-0.13231097979293374,-0.07515618161020128,0.01998498890988295,-0.03443685047907922,0.09757709955616138,-0.03057297732333522,0.00287602806134068,0.03315380658522559,0.0064711740158121195,0.034916506313456316,-0.03412618333921336,0.03201678866972757,0.00823764236836722,-0.0023541989421789083,-0.03426708486086885,-0.09014108164890582,0.02824568241305176,0.029328394466544196,-0.041791304306663134,-0.04489160058329752,0.011547763278843408,0.024752034200291314,0.015643996371332836,-0.03315545490801875
ANKRD11,-0.17543017893954466,0.026382483595290895,0.10183971801798092,-0.03982022899832127,0.04498583278991269,-0.1151516930008793,-0.061229317433725984,0.019320302022890742,-0.03696313432571955,0.03417954354440484,-0.021598646490053365,-0.02727827278996548,0.08977146090179437,0.02115659410175636,0.059440766204071876,0.0825763838312293,0.09133400868926925,-0.13034075388624097,-0.11484189177789332,0.0586749296959548,-0.0178418323577691,-0.08332463641453562,0.030915416712997492,-0.05915145778472156,0.07697617430638172,0.053214818004436754,0.030307585584173923,0.004419862081836256,0.01584370496723403
CIRSR,-0.07078880562751538,-0.04736191955404794,0.024943478172219456,0.05114221675653886,-0.12195229427448809,0.13086848385064934,-0.11720299124908608,-0.012037597180099698,0.023521741249258387,0.06009108223004352,0.03022150178273795,0.00875890052595228,0.08685988933781451,-0.09271290543164408,0.053948917653751205,0.09997331784678036,0.0131005942592066,-0.10279805032077928,-0.03475076323249933,-0.05601625450140779,0.027345217206404128,0.1362937041470346,-0.08684789391571454,0.08961225736980429,-0.01179164518622275,0.15136724550304,-0.09939469488136206,0.01759155622823836,0.06937025514654657
ZNF207,0.0691133861789057,-0.07655312301463037,-0.08484427782822658,-0.013175157878136855,-0.004167573550424321,-0.09202253186795191,0.00241583169005203,-0.06618947024083534,-0.0007763998071226075,0.045684314465123506,0.06931306595193347,0.00020321870303844397,0.024704100439872433,-0.07628727506473977,0.013166427044720591,0.09856522019948687,0.026478305301125854,0.015899350805695565,-0.08988382178398402,-0.004738811674520251,-0.023641853473963116,-0.07080417028765768,0.08490191297105984,0.10725322512887175,-0.012837908224858788,0.005837730976009063,-0.019930414420194442,-0.042925671983931456,-0.032689342192979524
U2AF1L4,0.04479772564727259,0.04328861188679639,0.036717332229962145,0.03482405133622664,0.0363706308568632,0.0774752709876942,-0.036841865724250876,0.01076447967131568,0.06803512886725624,0.06348201985715202,0.08524665823521363,0.07904782719715071,-0.01178284097045168,0.016450573329219672,0.013842323094797559,-0.12804113408459689,0.03673839972465098,-0.0022588014262170395,-0.043165451874270004,-0.00039151067896149805,-4.0217273410597444e-05,-0.12490961271397738,0.016488239253268658,-0.03944966635259696,0.04352393759630851,-0.02993058832091937,0.03117289517606671,0.00497972860469477,-0.015843617679463424
USP37,-0.05621897889301088,0.027274450353107334,-0.0426917728130487,-0.005046781567844916,-0.034936778604046856,0.011820754883195972,0.07586972426772957,0.04777396770245572,0.02340225485383703,-0.05341689513037173,0.056703594238585765,0.039372089101647245,-0.025087513353367567,0.08791630356899047,-0.048215289232342015,0.022160453297917732,-0.05146828460467741,-0.030570582604915467,0.000299010171661328,-0.08489691561859637,-0.05376544266282096,0.028462761555787083,0.00986307036431903,0.0267155092805761,-0.041190590581254544,0.04300058765667166,0.01549457164437129,0.04454227206605792,-0.08627695094141394
FMO3,0.06420997472048595,-0.00630595955340827,-0.0989375743442889,-0.0050593131343668945,-0.05171637112179229,0.006053912033383352,0.14282591153625973,-0.06348728978200417,-0.052930879140800524,0.09121859562736184,-0.007381658724036461,0.051332087999628476,0.051233791507715856,-0.011441053518610569,0.018416918251336373,0.01965468483751637,-0.04871834041168789,0.015813706172665924,-0.007225903757809556,-0.026753310200934587,-0.07420886518033257,0.007822057309280084,-0.028309804756473673,-0.041464828668106926,0.04018430243877654,0.02617676990280285,0.009202466250521872,-0.07655355499595483,0.015482883749663182
ADAR,0.09191568746260557,0.054880172409095554,-0.1358232843884977,-0.189565392945174,-0.1323336425716454,-0.12559048493086408,0.008304260844155432,0.1731448212065498,0.13807897703183397,0.02590411386742486,-0.14316303976629383,-0.04775310163257441,-0.0037646722360387664,-0.05544297196114227,-0.09606585818037842,0.07316335571960607,-0.019798163351999347,-0.04851014018133458,-0.029948560675250757,-0.04792596963033203,0.030432459533125244,-0.05180837326130653,-0.07611293146762867,-0.006602243831845169,-0.029845334811002242,0.04978434426863605,0.02231421444457766,0.01479624185130398,-0.00855834415938543
SH2B3,0.011894752784060809,-0.01634948713461503,-0.020243563070990036,0.016121012650806395,-0.02039488633319626,0.01010966977063504,0.00539025948662346,0.029258223633154713,-0.033682380544973106,-0.006910176054687115,0.011913368160015491,0.0011465930037068378,0.007046225331189318,0.029992836389254433,-0.0663082360192215,0.02513469006665272,-0.026638331590593225,-0.05283566001704625,0.013360714569025585,0.001089112092031346,-0.06367626540832066,-0.009997666465324044,-0.034314014904562165,-0.003378686972709246,-0.013939791224933938,-0.07531467078040498,0.007662385417186604,-0.02651016289276797,-0.025069757422497597
SSU72,-0.014020998036814827,0.0388656500862283,-0.10818555940300437,0.12185371100140263,-0.04259564098989267,-0.01657703704307328,0.026306360118782242,0.03059773387819558,0.10343049211611738,-0.09453134693652564,-0.03950107148838959,-0.04498820351286383,-0.07530047120497063,-0.013381075538838072,0.09506029620666015,0.05696180140507057,0.11670050662442741,0.08278040410326895,0.04290244937673014,0.1793837717949749,-0.09149436557807675,-0.015020716506862253,-0.06502722591467111,0.08934954173868016,-0.021962574960809767,-0.0957646541069249,0.010412787378579584,-0.04911144738239369,0.01760517124088293
SOCS1,-0.028794903204378587,0.008423045779270057,-0.02268618760951222,0.02191933324546548,-0.04517794475028043,-0.06226212055869867,0.05587593609723494,-0.029582567481833022,-0.043826832681839026,0.05835984957396847,0.04618194330018954,-0.01804135596699842,0.04198813622668113,0.006306837490811878,-0.0037412377822517453,-0.02837215675337684,-0.06101491145547851,0.009118860777661816,0.02541954105537975,0.0049316368888635866,0.007284826541801876,-0.013365368266998493,-0.018171126633355305,-0.052370421139153814,-0.02901768823028026,0.002139764900407684,-0.0525965304893988,0.031158298627651723,0.053099664103251766
PAF1,0.05055135462124197,0.0025203853984718497,0.030630699470297035,0.04323611888712047,-0.16159765407255758,-0.006809986650247258,0.009957839149955771,-0.032761593578713666,0.038191652312472416,-0.05370987474802719,0.05559802190803617,-0.054914823845590356,-0.039655000711374476,0.008722479586223053,0.07247754828623888,-0.09290073354339752,0.02482801666385826,-0.06733868274874426,0.017506828774500657,-0.004418865377386378,0.07276679045716278,0.012210130787039744,0.013645652919863551,-0.05137693632675906,0.09190839523650988,0.022731036396289407,-0.04673087672221508,-0.01131472516672144,0.013990894307044387
USP13,-0.06014654439353968,0.10793116837560925,0.04571416614571245,0.010981557143152371,0.020994000013810972,0.12016549935818627,0.0737968778981522,-0.07087585106939996,-0.04355451402096399,0.11555992476283322,0.007560765961791613,-0.05744372587120837,0.04252627532745651,-0.0844613944855375,-0.05332457830569655,-0.01443799483136358,-0.03701842294195843,0.10375302344420059,-0.0024622704168292832,-0.08433618193002591,0.0163579290018862,0.05008633866454751,0.02038890511121964,0.01575290044789074,-0.0940532583997496,-0.02148849577196608,-0.014207464647064015,0.025599447241395713,-0.00851393229969133
TEC,-0.03198709931669589,0.04059862796327109,-0.039204642677131876,0.043869670638901744,-0.03624596215654742,-0.032670468846580945,0.06280282123767757,-0.03551788581178219,-0.046018884311465315,0.009288109678131075,0.03789155437574889,-0.01691309954162954,0.09650587021668308,-0.023477441906281284,0.023266627029889034,-0.013170484603805708,-0.039723579250049774,-0.00840180507127541,-0.004957114494917193,-0.010763424210537236,-0.04712995770460965,-0.02503269266831598,-0.0049855207857846875,-0.04209164830072569,0.010775222061484145,-0.004175109923137856,-0.05752122008323143,0.005071205006800211,0.0240628179493416
RGPD2,0.1012033956523079,0.015356062379112174,-0.02337985732639121,0.11091697487742035,-0.05340529707297359,0.027010963697455117,-0.04555846046422184,-0.025339840160339185,-0.005442261097750555,0.05610004791414405,-0.03995401988442023,0.09090397929074763,0.19634462886040427,0.007001760940738313,-0.05470021332138834,-0.04881931712173045,0.08614015108749543,-0.056185385851467005,-0.09039034456618188,-0.10526416828135818,-0.08595405578869182,-0.07833315546284605,0.07148258718179935,0.024014840542174447,0.013474143209848674,-0.11233975238182059,0.10683894367567921,0.07558721954983402,0.06217764849739527
WAPAL,0.012848961242059823,-0.04386309603800718,0.010939342319322823,0.07733934307568811,-0.025069955094820472,0.048260418074166644,0.011884786955633744,-0.003334240167925508,-0.0384250851205327,0.0032062220389601805,-0.03042833009996002,-0.015991252687619584,0.005554613020229419,-0.040784062463667434,-0.013714798419061508,-0.12482381909177227,-0.05398834642278621,-0.030616351458022113,-0.05174689538043875,0.12381992282490135,0.04756836858944767,0.03531610218076445,0.06837258963565382,0.04109738808760647,-0.02985784274194943,-0.018332015583131248,0.06359922081929943,-0.13408095339698306,-0.025616701440822315
KAT6A,-0.10766919794448629,0.02149420874645741,-0.11562796708766389,-0.08328873277493909,-0.025000717863248756,0.0024784906505502286,0.03186597138537462,-0.04347959401281275,0.0603957958904181,0.00028717065211734195,-0.05056359644402568,-0.05018017157684976,-0.0439162130618369,-0.004303860384860372,-0.10367250288565906,-0.011167201851950866,-0.04405304252715325,-0.022225769708617445,-0.14738430208610515,0.09042129925910643,-0.021152222971212324,0.055540500055220765,0.04547982497178509,-0.00234585437540382,0.008879680591187634,-0.10521682194229341,0.009388165306763846,0.11577083252401725,0.027635224639803026
HLF,-0.06658725321987034,0.02494744008078642,0.012640660440890399,0.09649568999803566,0.11502266909539821,0.0330622126352239,-0.04032684880072288,0.04653540432974781,0.01982640854710331,0.06654875136491609,-0.09126111408361492,0.02369482862225233,0.09993456483701808,-0.044474980733530525,0.02325174531127256,-0.013448001645778963,-0.04838236717501976,0.030810768755196595,0.04961577429599419,0.06487707268966941,0.06485138529109045,0.005636875700573054,-0.022855251666407714,0.0046191035202357055,0.04710628049282086,0.00822631263909658,0.020764397983441645,-0.020651502623854245,-0.031435517255187916
HRK,0.001258108138021087,-0.036031977525961205,-0.009443356072790652,-0.026912498762696652,0.023303182750719423,0.01328890723484083,-0.048634178330600845,-0.007428558278173998,-0.03185779260745467,-0.01567854384125047,-0.00017665452140185376,-0.0034577435438902632,0.0024054561123713443,-0.020583015615324298,-0.052873442048110064,-0.03226761338035916,0.013177248393768016,-0.0294810173373065,0.013400626064627904,-0.021599779863512778,0.027917999127618637,0.02002692738126322,0.02964520913517806,0.05031618908091499,0.029182375625668628,-0.010566076252530848,-0.021927663969150916,0.04170690902900298,-0.05654668558223316
BNIPL,0.027022629827349078,0.06119592225484604,0.014133916380874039,-0.005002056050628697,0.07956627137574447,-8.94462465918965e-05,0.09492795600733268,-0.007134211324360426,-0.043582062238804675,-0.054279894517615335,-0.05604523721005624,0.04641702663817049,0.03308457644905182,0.07164197911657162,0.02110300337831217,0.0758853938902448,0.051729346883969816,0.08005739660939759,-0.02624222434061889,-0.0025639198552260063,0.027837042569939442,-0.032226606392619504,-0.1424986953467913,0.023519735212509458,-0.11014194024188302,-0.07211632539400505,0.009570239508807877,-0.05284519583061933,0.058737373992294006
GRB10,-0.016930862230176202,-0.02477672028197749,0.011919484487151235,-0.056175547932290064,0.023218171843571545,0.05821747152219631,-0.06488882502980915,0.04635426081262775,0.08206943616554159,-0.027886900001752698,-0.031123589025194787,-0.011718497206462519,-0.09947682445471491,-0.020173867300545188,-0.025528206383490314,-0.047706332990309894,0.049668243194259463,-0.06978456476605464,0.09556049199289184,-0.0025206467175815607,0.008457475141662403,0.09050620709037052,-0.07288167594789165,0.0830413433807587,0.05264128831485169,-0.01877636754429538,-0.013655412351201199,-0.02921512632643252,-0.09004435565284251
MED1,0.06912399282955496,-0.08274895243231536,-0.08018395808906657,0.015330063619797156,-0.09366402784091497,-0.03301175600587639,-0.05409275717408516,0.06190457030421053,-0.06029763901882436,-0.07782237521506812,-0.009490450725712902,0.09780346316536545,-0.06258810067145346,-0.08581220549888356,0.01064530261664891,0.07939864863235618,0.05872400291609269,0.03280381574942047,-0.047490995719332234,-0.035335900104570654,-0.0013458338703235156,-0.0043057055543834636,-0.07333200042699595,-0.05159512052207428,0.021053263281454928,-0.0025700868273897137,-0.042887105832735806,0.036795468108030444,-0.07817272147969793
NUP93,-0.027812680589152008,0.028071383344614304,0.005240384432113905,-0.06068801016168838,-0.009419331836447746,-0.043196557898925014,-0.03732095676172611,0.0362508934728583,0.01919958584535137,-0.00046121420511875417,-0.03805732081679586,-0.020210634511648107,0.0018089773638120792,-0.021940041853080763,0.013318593221682246,-0.0005627168314461199,-0.0003489151459595966,0.05369717200339432,0.009840382241270502,0.003533954632415967,-0.01867052220420515,-0.008429359669042315,0.008619561129511174,0.01146409239953281,-0.004442540560951244,0.01543428588432354,-0.033852370764402576,-0.040273127920805625,-0.025038777380191536
PDS5B,0.07487019274700604,-0.05863451677796083,-0.0572871467643871,-0.02694784095009997,0.05647616730318342,0.03896678312418451,0.002241238958346068,0.053274105270790253,-0.05165611414208439,-0.03704286701887947,0.01848782671759966,0.11051287485366734,-0.050278799196718814,-0.12514547664541806,-0.07703523713364828,0.0809185106510449,0.021614023092443445,-0.00016847675859023233,-0.025819125596548587,-0.014046651656656178,-0.06991572530265681,0.0026215179516223775,0.018781695371151805,-0.10249487975364627,0.01792501411478749,0.04182453394781562,-0.04615039816495228,-0.056613756496694784,0.0639889970528185
CBL,-0.03615508096565582,-0.025201441595422362,0.03236607428776917,0.01576570017465615,-0.03609755690746183,0.02603615963025447,-0.008984714740871789,-0.02028146489845893,0.007659844114604881,-0.05503175986821968,-0.008232257884712364,-0.028029677307105066,0.026008044173374694,-0.017977351903536287,0.017566413131602655,0.015617126389990868,-0.049203666560171146,-0.03350964670960718,0.040277745758877825,0.05297979776225577,0.04061211272750153,-0.01830045234984702,-0.02227186516412153,0.003677264491792626,0.024627419477162377,-0.0159213336449236,0.03553593868235307,-0.05499232613733359,0.0055446308340241475
OVCA2,0.031195409307618237,0.002373795167470321,0.010728900572470064,-0.019512098563381645,0.051702465647387646,-0.005426533154633692,-0.043195173605583385,-0.026658175931359357,0.01586839101538258,-0.055322287756545414,-0.06001278699250145,0.06265264287506057,-3.0941900341869094e-05,0.014693954248309495,0.0504579204640805,-0.028434118551517815,0.06543130013268278,0.06475563283175062,-0.08645730267147474,-0.032087941580595206,0.12078508668134888,-0.013307144866857253,0.11144153419636087,0.011103783524009439,-0.025127980537219343,0.11147685840010294,0.014220995728493504,0.03191610367661336,0.013982448447815002
PDS5A,0.039742747185246445,0.010166085930931027,-0.055422330576363414,0.01311787836003666,0.061828340460473814,0.06131870607700507,-0.006910235345312822,-0.03702310028975301,-0.03966345069608172,0.06276619079851051,0.0409157907996982,0.0050772789769924455,-0.022556873245062625,0.047472217861507085,0.008171542667864557,0.014691374528154806,-0.029218303440845785,-0.05145219957464753,-0.015765612115714513,0.010934641137921489,-0.019391164343873436,0.03020969229066095,0.08243138949352402,0.17517295459766996,0.014859860901745753,-0.03916047813424471,0.015532407207073846,-0.03128445247094705,0.057936074212361514
RBM15,-0.1043774449254449,-0.051607130549061964,0.05256122431971847,0.033667068220277485,0.04119554240392978,0.07769880162499251,0.08760002150286333,0.02370186049171923,-0.04173142944690132,0.0022797351152055068,-0.01771984610527756,0.14535500369138993,0.011221782175799827,-0.0455982003486736,0.07593024517281795,-0.0552682685440512,-0.06961515969629616,-0.014933536608703706,0.012100252197829241,-0.02085488319483091,-0.00663348006597737,-0.07168297694041872,-0.0010120217572201378,0.0134675737905895,0.03667082036132495,0.012118629027503002,-0.07546918371384613,0.0036834647289840515,-0.10417270674127449
TFEC,-0.09785935100174926,0.04876143980814998,-0.06606319820186235,0.004415223325078216,-0.12219943414491818,-0.06606678172158795,0.005885762093423079,-0.051349767193510656,0.12490865874459468,0.010915252625551994,0.009518559885717072,-0.055349629109755355,-0.13217105698818837,-0.00986897756964914,0.008617597060880156,0.05428488904801649,0.0025458425296953128,-0.07584755884232804,0.08400135831947649,-0.09670452202219657,-0.005305348707110559,-0.08670184006409475,0.05233163447189852,-0.05567440287044521,-0.05424287046192962,-0.001788877939067052,0.02518373281024203,-0.009824253864108873,-0.034671134379906286
C19ORF43,0.09137482185233968,0.06862394449331465,0.10665251993521975,-0.06094717539260285,0.013615302926504114,-0.017099336463468565,-0.020357778526395226,0.044822270389529295,-0.03948256459297065,-0.02178275639392286,0.022660539700348117,0.07426163990041205,0.006986487522442157,-0.025272069028517728,0.013729919007037827,-0.019013818084092193,-0.02115472871015405,-0.10920580333086759,0.03994561318737927,0.008060232567046646,-0.020681944047776103,0.020694518549009173,-0.00037567210668362387,0.013680016059658092,-0.06112701081843855,-0.042116647341876756,-0.015589628734513215,-0.00780275800332863,0.028559993294454047
ZFPM1,-0.097436400874243,0.00907406466035077,-0.16359447605133196,0.17207870579473927,0.1389958222643751,-0.02169449341584195,-0.04891285852895609,-0.1911298278954846,-0.014583252026536422,-0.01276224079579238,-0.054285716350453615,0.04488786993496168,-0.08495482110111649,-0.08129699857492546,-0.08979432410348864,0.05228048027660198,-0.006843004354302854,-0.05934325877926559,0.00044826649157114274,-0.038418505795806565,0.025964911694551136,-0.02128818300530465,-0.037289075165327666,0.02433132706174115,-0.015187886361380538,-0.005021726147065979,0.01863304220874292,0.1053027063466767,0.023602689197090673
RADIL,0.014585141019419526,-0.04967424107240783,0.0199950013988204,0.015624568730338916,-0.040518568523227896,-0.05511033106904434,-0.027286711425775385,0.02324176356295884,0.034255219517438235,0.020210731786930114,0.009501453258336711,0.0038276342447699963,-0.014819466054213071,0.006496047070087151,-0.05209599545392015,-0.02975360241709155,-0.029301931360551797,0.015842917090981675,0.046184902853793786,0.056415592895558885,0.061886715590922174,-0.04272440243466054,-0.024182892884446115,0.0008256162863266315,-0.11456629306858483,0.00043315310914045436,0.04383080988106668,0.07075128747315584,-0.046254649540663675
HIST1H3A,0.028056279082816184,0.08089235702869715,0.034921065479277646,-0.0680783314921043,0.09477659806594954,0.011902361214590183,-0.08094703781627208,0.0440204974385393,0.1176831738163056,0.020311153802458803,-0.1621427626311709,-0.09564757658635019,0.00805345692883675,-0.09379976956187115,0.0028571693738477424,0.023425084427892217,-0.1191352382637941,0.13880167706963553,-0.036969393733757336,-0.009203545083587372,0.025190895630631413,0.00606725682020876,0.06921595112082868,0.07155427127077177,0.03221228441281544,0.06474724372186676,0.0561339765973554,-0.051308376740623794,0.08490891848689215
ZRSR2P1,-0.0004005326733546907,-0.053015989374301055,-0.0808412088250141,0.11290265435390348,0.01940418363769299,0.002269615299390208,0.01623766437531843,0.02862437474561499,0.08022355851479655,-0.0269250360655835,0.021866373152178816,0.006217833101298339,0.014590884685853877,0.01905595997096293,0.03322407249933233,0.05291489632227319,-0.12955539519088796,0.0314889180412472,-0.007225539076126613,0.006972684590924777,0.0589209954390949,-0.005805406428533047,0.02647262405089609,-0.010573477490717322,-0.047581021580636644,-0.022720066629931604,-0.05089421631936717,-0.025712773820515816,-0.04607828064021441
PIK3CG,0.025606950603592093,-0.0680294844374506,0.036896148551501556,-0.0013579045411069334,0.04239203614858776,0.0074380724297655396,-0.06264511708260587,0.02320876210138874,0.01744103087620823,-0.021325455800747607,-0.0009597208986082966,0.010622056215895948,-0.04335894265421993,0.007056119916368472,-0.03584566028213749,-0.0327508597888233,0.08171642847928871,0.0007286543330559306,0.017139387081314388,-0.007984609625576573,0.0851521429598879,0.03630002256744074,-0.02817516862706255,0.02027684375687886,-0.054834621219904525,0.027948855749564253,0.07145862204722092,0.08742331045457817,-0.014969686409560009
IRX4,0.07284399207406063,-0.060828291337797394,0.03924132471885397,-0.04497421964052776,-0.058271015279564325,0.06534000088955155,0.04435293422024343,-0.009730973298588656,0.02488466765233163,0.03114726309419742,-0.013209024891155054,0.018236639972805155,-0.011891451191035117,-0.017558729237053452,-0.08216525649584314,0.027936832093490988,-0.002993685818842153,0.07826431572910557,0.025635772923251875,0.05836448528875653,0.05715945178718206,0.0186576628434461,0.0198361933588955,0.0030548689669315887,-0.004839773757202581,0.033636028973839986,-0.0332332435921906,0.025104036113095824,0.09235585189527107
CITED1,-0.058911809317087206,0.08422747656076382,-0.024450123207359273,0.11818074089933668,-0.06866589760629699,-0.09566583087159668,0.0372702673864151,0.08647859521483266,-0.08743644118109499,-0.04408456608054876,-0.04729366367125167,-0.04132852502427906,-0.024116584349871007,0.1531873644901674,-0.014379653833128017,-0.050737888307393016,-0.039231668590526604,-0.060411562932851,-0.03598297342692383,-0.07889770314591611,0.010967144155797392,-0.010952730310328878,0.05711586365360192,0.04946661035034032,0.01656791806254331,0.051273880817079974,0.023260205083176725,-0.06288433082975751,0.0879484239160172
GPATCH11,-0.026294645818304967,0.0022816510309371387,-0.04969667205930386,0.009129594550854202,-0.028829402685232777,0.016233933049173137,0.049559042747023184,0.010200304020877673,-0.015695288011114767,-0.10132132790555999,0.010496214383913021,-0.06232365280838649,-0.03905869049392656,0.0432700578163085,-0.061541945105675996,-0.009389492370654402,0.03494752357177701,0.09044793551600933,-0.02939519187330301,-0.004213791309761684,0.013812272008794816,-0.027057934692806693,-0.01600935310170768,0.008035629218514893,0.13703456035089157,-0.09286729618190843,0.02487540607262884,0.018126422835178013,0.010814395960897873
