run_id,specificity_aware_rank,display_rank,weighting,block_name,status,assignment_source,organized_subspace_dir,radial_tree_clusters_png,radial_tree_clusters_compact_png,full_space_embedding_clusters_png,full_space_embedding_cluster_coordinates,subspace_embedding_clusters_png,subspace_embedding_cluster_coordinates,tree_distance_embedding_clusters_png,tree_distance_embedding_cluster_coordinates,cluster_id,cluster_size,recorded_cluster_size,coherent_by_rule,n_significant_terms_q05,min_q_value,top_term,top_go_id,top_term_prevalence_delta,mean_within_tfidf_cosine,local_top_terms,local_top_go_ids,representative_genes,representative_gene_proteins,representative_gene_annotations,member_genes
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,11,tfidf,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,21,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,POLB-Dependent Long Patch Base Excision Repair;Scavenging by Class A Receptors;RNA Polymerase I Promoter Escape;Inhibition of DNA Recombination at Telomere,;;;,CBX3,CBX3,CBX3: POLB-Dependent Long Patch Base Excision Repair; Scavenging by Class A Receptors; RNA Polymerase I Promoter Escape,CBX3
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,11,tfidf,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,22,3,3,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0068027210884353,0.0497248805226639,SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways;Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex;Activation of BAD and Translocation to Mitochondria;SARS-CoV-1 Targets Host Intracellular Signalling and Regulatory Pathways,;;;,TFEC;ERP44;SNAPC4,TFEC;ERP44;SNAPC4,TFEC: SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways; Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex; Activation of BAD and Translocation to Mitochondria | ERP44: SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways; Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex; Activation of BAD and Translocation to Mitochondria | SNAPC4: Organelle Biogenesis and Maintenance; SUMO Is Proteolytically Processed; RNA Polymerase III Abortive And Retractive Initiation,ERP44;SNAPC4;TFEC
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,11,tfidf,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,23,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,TFAP2A Acts as a Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation;Apoptotic Execution Phase;rRNA Processing in the Nucleus and Cytosol;RAS Signaling Downstream of NF1 Loss-Of-Function Variants,;;;,U2AF1L4,U2AF1L4,U2AF1L4: TFAP2A Acts as a Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation; Apoptotic Execution Phase; rRNA Processing in the Nucleus and Cytosol,U2AF1L4
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,11,tfidf,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,24,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,Response to Elevated Platelet Cytosolic Ca2+;Ion Homeostasis;Platelet Degranulation;N-glycan Antennae Elongation in the Medial trans-Golgi,;;;,PPP4R3A,PPP4R3A,PPP4R3A: Response to Elevated Platelet Cytosolic Ca2+; Ion Homeostasis; Platelet Degranulation,PPP4R3A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,11,tfidf,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,25,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,TNFR1-mediated Ceramide Production;Other Semaphorin Interactions;Fibronectin Matrix Formation;Laminin Interactions,;;;,SHARPIN,SHARPIN,SHARPIN: TNFR1-mediated Ceramide Production; Other Semaphorin Interactions; Fibronectin Matrix Formation,SHARPIN
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,11,tfidf,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,26,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,Rab Regulation of Trafficking;RAB GEFs Exchange GTP for GDP on RABs;COPII-mediated Vesicle Transport;Keratinization,;;;,GATA2,GATA2,GATA2: Rab Regulation of Trafficking; RAB GEFs Exchange GTP for GDP on RABs; COPII-mediated Vesicle Transport,GATA2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,11,tfidf,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,27,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,Chondroitin Sulfate Dermatan Sulfate Metabolism;Attachment and Entry 9694614;Heparan Sulfate Heparin (HS-GAG) Metabolism;HS-GAG Biosynthesis,;;;,STAG1,STAG1,STAG1: Chondroitin Sulfate Dermatan Sulfate Metabolism; Attachment and Entry 9694614; Heparan Sulfate Heparin (HS-GAG) Metabolism,STAG1
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,11,tfidf,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,28,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,Fatty Acid Metabolism;Condensation of Prophase Chromosomes;Resolution of D-loop Structures Through Holliday Junction Intermediates;Resolution of D-Loop Structures,;;;,NCAPH2,NCAPH2,NCAPH2: Fatty Acid Metabolism; Condensation of Prophase Chromosomes; Resolution of D-loop Structures Through Holliday Junction Intermediates,NCAPH2
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,11,tfidf,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,29,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,Insulin Receptor Recycling;Regulation of MITF-M-dependent Genes Involved in Lysosome Biogenesis and Autophagy;Transferrin Endocytosis and Recycling;ROBO Receptors Bind AKAP5,;;;,HSPA12A,HSPA12A,HSPA12A: Insulin Receptor Recycling; Regulation of MITF-M-dependent Genes Involved in Lysosome Biogenesis and Autophagy; Transferrin Endocytosis and Recycling,HSPA12A
current__adaptive_diffusion_cosine_subspace__tfidf__adaptive_common_mode_01,11,11,tfidf,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank11_tfidf_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,30,2,2,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067567567567567,0.6517439844260846,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs;Processing of Capped Intronless Pre-mRNA;SLBP Independent Processing of Histone Pre-mRNAs;SARS-CoV-2 Modulates Host Translation Machinery,;;;,GPATCH11;ZRSR2,GPATCH11;ZRSR2,GPATCH11: SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs; Processing of Capped Intronless Pre-mRNA; SLBP Independent Processing of Histone Pre-mRNAs | ZRSR2: SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs; Processing of Capped Intronless Pre-mRNA; SLBP Independent Processing of Histone Pre-mRNAs,GPATCH11;ZRSR2
