gene,tree_distance_axis_1,tree_distance_axis_2,cluster_id
SRSF2,0.15874517687976347,-0.04536995864201719,37
RARA,0.08487529101132044,0.09881330702718041,71
SMC3,-0.13224590897386285,-0.1629365986712148,2
DEK,0.024781183745399244,0.14991544089894088,54
TET2,0.026113844138429425,0.1457377253399128,52
PML,-0.0553537628056511,0.024379939468818397,109
TP53,-0.052608242317020895,-0.005166531367621768,118
SMC1A,-0.12917361341567968,-0.1644659920461637,7
FLT3,0.05349495520150465,-0.17034156385585877,30
RUNX1,0.08642281806707534,0.0967935506298652,68
IDH1,-0.12328077010952246,0.023885765056203212,95
SF3B1,0.17666201024988556,-0.01294205989969563,42
WT1,-0.07934844374054681,0.12130289604231136,84
NRAS,0.045232041700181455,-0.17178889758277271,22
KMT2A,0.08961370131015042,0.09606047211474136,64
BCL2,-0.049830425881189334,0.003132316004327002,114
IDH2,-0.09451195784492794,0.10726514997452666,92
EZH2,0.023986894635402288,0.14963191837350837,55
ZRSR2,0.16048632308299082,-0.04399625615599171,37
RAD21,-0.1331864307163063,-0.16205663707728113,5
KRAS,0.06210112393075954,-0.17139642410344869,15
DNMT3A,0.06078073642823282,0.08039903276261545,79
ASXL1,0.01949049699633007,0.1517322160608448,57
U2AF1,0.1776308743494479,-0.015478504746732043,42
GATA2,-0.11489870389290166,0.09781697208703642,84
CEBPA,0.024558901969250015,0.1452538124415225,51
NUP214,0.16034892854364932,-0.04720474434622991,35
KIT,0.05379762482338353,-0.17055675942285214,32
PTPN11,0.05378800275865971,-0.17060762224064063,33
STAG2,-0.13338517204110287,-0.16181209554346676,6
MECOM,0.17338882474039635,-0.019390359117606296,45
NPM1,0.15877139894590897,-0.050650633528304234,38
WAPL,-0.1305916962580788,-0.16293755062552523,9
SMC1B,-0.13343949535460822,-0.16174709621080297,4
CDCA5,-0.1336154940929151,-0.16154309554838903,3
SGO1,-0.11947173556007235,0.02005451276009975,100
REC8,-0.12289775609854332,0.023978844167412583,96
MXD4,-0.10930547505164474,0.10523651067225118,85
STAG3,-0.13223061706989228,-0.16294703441648015,2
NIPBL,-0.12968320141831277,-0.16393168529618837,10
SPI1,0.07332755960467661,0.10545955006603895,62
GPR31,0.062083894959608255,-0.17139311493640033,15
STAG1,-0.108641476041084,0.10375062488591495,85
NXF2,0.1609312404928265,-0.04691347019332882,34
CARNMT1,0.14298338314417822,-0.060462291501889295,44
ELF4,-0.053694766130716415,0.02612677087456863,108
KRTAP10-3,-0.0915530285355233,0.10830258715300795,89
AIRE,0.15701409705795352,-0.04924855312805322,40
ZNF513,0.025687050979871562,0.14537515738835485,52
SLA,0.04418657285235513,-0.1739406458056578,24
