gene,subspace_axis_1,subspace_axis_2,cluster_id
KRTAP10-3,-0.45852181017374943,0.04913989076554556,101
AIRE,-0.0435903170394611,-0.06769632554996748,15
ZNF513,-0.05389346787363199,-0.06475902279859586,37
SLA,-0.05255247791157776,-0.015183021419133474,0
ZRSR1,-0.06589030351083845,0.10461975478106304,73
SRRM1,0.02361611012101148,0.11684179448792177,26
ANKRD11,0.013586341445159435,0.010808594698229985,65
CIRSR,-0.1433052057027923,-0.009110599196144318,101
ZNF207,-0.022192951462823143,0.03870333560781358,130
U2AF1L4,-0.013362361256487867,0.020991191318256348,1
USP37,-0.047664183949190926,0.018775988400458538,14
FMO3,-0.04064077564779593,0.06984488123496856,140
ADAR,0.016478327775053106,-0.08907408574161407,67
SH2B3,0.020865111945325015,0.008323497679309042,109
SSU72,-0.009968984516713712,-0.003619029181112332,23
SOCS1,-0.05307254634098141,0.001361257382508417,43
PAF1,0.03801143165156868,-0.010346933311761383,81
USP13,-0.0347155824733396,0.011678001138495821,127
TEC,-0.03502556744665373,-0.020535162962439343,44
RGPD2,-0.03691036837181613,0.07301732791269143,86
WAPAL,-0.0007138635851516626,-0.039249062767623036,115
KAT6A,0.0061793602937583484,0.06359349793904016,104
HLF,-0.07426215840379864,-0.10779730214840388,16
HRK,0.07433058496788407,0.1385277337510457,123
BNIPL,0.01413944655278728,0.060662679325191295,20
GRB10,0.033553134993648884,0.0009752115453114197,31
MED1,-0.021659175987583504,0.022296568394441836,51
NUP93,-0.016087076858002827,0.0015637847274183726,56
PDS5B,-0.07650633338133309,0.08666765666898056,41
CBL,0.02993236463932281,-0.02503858667378496,128
OVCA2,-0.017871326983395094,0.0004608177512579873,103
PDS5A,-0.010752789545529105,0.03486028924081218,114
RBM15,0.01852880712191469,-0.08986083151768008,69
TFEC,0.08093408692126504,0.12367881114180929,94
C19ORF43,0.022348557846471245,-0.053063074304862116,45
ZFPM1,0.10618701919772003,-0.04733800387556299,98
RADIL,0.012105452497619821,0.055527057085630424,18
HIST1H3A,-0.022793357210014274,0.08150955222859045,28
ZRSR2P1,0.01981654562394931,0.0410880796627904,63
PIK3CG,0.00010440763469244596,-0.014959206620282377,106
IRX4,-0.09289834285971803,0.02149011264894528,53
CITED1,0.07869481248528593,-0.07863070755572218,7
GPATCH11,0.07212267330473306,0.028308861919857112,62
PPP4R3A,0.0515122764254804,-0.3149650736887233,88
SUV39H1,0.018476857991043604,-0.061204930089217485,2
KITLG,-0.014148632570613358,0.03360533123926954,87
PECAM1,0.08067802696147583,-0.0665978791313961,85
HIST1H4A,-0.028797394471505464,0.14118683613280628,29
AVEN,0.05618334454264898,0.10106412405911201,124
MAU2,0.04004572601075417,-0.033909954947629564,70
PAWR,-0.26189635035187014,-0.17884721294877126,107
MATK,0.0259811120644816,0.005361712721641871,82
RGL2,-0.05524759698098685,0.08226645871541456,141
CDK1,-0.009748977900960545,0.022773409523374727,34
BCOR,0.059968015695108776,0.023728850875968308,112
CELA1,0.30898488434576626,0.20774655943736964,95
CSN1S1,0.16423702698282658,-0.3950358300340586,110
CBX7,0.05788806082229739,-0.011153170170264876,4
ZBTB5,-0.08323038946426137,0.0215973771712237,54
PCGF5,-0.043214596302094926,0.020523872038534032,118
HAO2,-0.14326926666727713,-0.05615809347687729,83
KDM2B,-0.1035144852391297,0.09910610585053738,17
ZBTB7A,-0.04429669375828466,-0.013636035186266876,136
PCGF1,0.06741211903332625,-0.004870968668547715,5
PCGF3,-0.00322174166743619,-0.06491140701414433,46
L3MBTL1,-0.07067822861860926,0.016466061284187903,116
CARD8,0.23059424256069816,0.20471475073389597,80
NACC1,0.0026966812160597524,0.052273028968229406,84
PCGF2,-0.1134952339079242,-0.11922315177374354,48
HSPA12A,-0.14280840688691224,-0.2361188519267288,68
MLLT1,0.09197204931148908,-0.08000820029201146,92
ERP44,0.34232290127472004,-0.17378188009557471,99
NFIC,-0.046555778329804065,0.09324804650546537,125
SNAPC4,0.1928090800807704,0.15763864571195293,24
MLLT3,0.1380249604827324,-0.11676433840372064,93
QPRT,0.06446625362967744,0.0575473527868249,33
KPNA4,-0.026797183402848843,0.010511091523593892,35
NFIA,0.021175873544377784,-0.002038873559294244,126
CBX4,0.01367659689853866,0.08205221981817935,22
NFIX,0.04907693723471046,0.018508491008184434,121
SHARPIN,0.1950648487503284,-0.22878666985597326,74
RING1,0.027063938022346374,0.04173213249812856,8
C6ORF141,-0.10479745944436103,-0.025906538113143324,71
YAF2,0.0008086034560840768,0.13364583543568748,138
PPP4R1L,-0.13252544070311,-0.04550419487980043,42
RNF2,-0.0389530956040243,0.10100829885362755,122
BCL6,-0.009272032835215256,-0.03152553521766514,49
NAA10,0.07063761873833009,0.18693096921650856,96
DCAF7,-0.0015741398397082856,0.01867850203024717,58
RYBP,0.03514168760354845,0.16150819151399864,139
CBX8,-0.07951491849800912,-0.0656047743510594,52
PIP,-0.17046308887499423,0.0178421072007498,40
NCAPH2,-0.09646381807799155,0.03276171126949637,71
B4GALT2,0.008550290047995372,-0.1474083795968551,89
SP1,0.019068144334855444,-0.029645955815444793,10
CTBP1,0.01370311209588652,-0.007553199679512193,30
CDC16,-0.0835791096241837,-0.05498110503206988,117
CBX3,0.07200253384042636,0.10745402178357752,6
BRAF,0.04752106587317863,-0.04115813324221724,9
CCDC96,0.07156770514311768,0.15423582756413062,134
CBX6,-0.11500754908621379,-0.11315937362783968,90
SKP1,-0.0079276415568744,-0.09386468049100262,19
S100P,0.12056940030938557,0.1581839619645251,135
USP7,-0.11103497196479704,0.03443432808500204,61
