axis,axis_name,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
1,mode_01,RAF MAP Kinase Cascade,,RAF MAP Kinase Cascade,25,0.16666666666666666,0.6500224216483541,-0.022749363889582784,0.022749363889582784,negative,460
1,mode_01,Generation of Second Messenger Molecules,,Generation of Second Messenger Molecules,12,0.08,0.4021791902022728,-0.01250740624277574,0.01250740624277574,negative,926
1,mode_01,Generic Transcription Pathway,,Generic Transcription Pathway,78,0.52,0.9988455359952018,-0.07927859286896133,0.07927859286896133,negative,7
1,mode_01,Reproduction,,Reproduction,28,0.18666666666666668,0.6944460704939805,-0.04530914671348506,0.04530914671348506,negative,140
1,mode_01,Intrinsic Pathway of Fibrin Clot Formation,,Intrinsic Pathway of Fibrin Clot Formation,1,0.006666666666666667,0.05777796017013378,-0.00187088600962905,0.00187088600962905,negative,1577
1,mode_01,Association of TriC CCT With Target Proteins During Biosynthesis,,Association of TriC CCT With Target Proteins During Biosynthesis,16,0.10666666666666667,0.48977901368693755,-0.02761163983391508,0.02761163983391508,negative,367
1,mode_01,Nuclear Events (Kinase and Transcription Factor Activation),,Nuclear Events (Kinase and Transcription Factor Activation),15,0.1,0.4689955935892812,-0.02685931614344528,0.02685931614344528,negative,379
1,mode_01,GPVI-mediated Activation Cascade,,GPVI-mediated Activation Cascade,20,0.13333333333333333,0.5665095065529053,-0.018376073161682927,0.018376073161682927,negative,602
1,mode_01,p53-Dependent G1 DNA Damage Response,,p53-Dependent G1 DNA Damage Response,12,0.08,0.4021791902022728,-0.02050599375206908,0.02050599375206908,negative,516
1,mode_01,RUNX1 Regulates Transcription of Genes Involved in Differentiation of Keratinocytes,,RUNX1 Regulates Transcription of Genes Involved in Differentiation of Keratinocytes,2,0.013333333333333334,0.10215803640865039,-0.005472976065585713,0.005472976065585713,negative,1306
1,mode_01,Vasopressin Regulates Renal Water Homeostasis via Aquaporins,,Vasopressin Regulates Renal Water Homeostasis via Aquaporins,1,0.006666666666666667,0.05777796017013378,-0.002461570232354727,0.002461570232354727,negative,1534
1,mode_01,FLT3 Signaling,,FLT3 Signaling,24,0.16,0.6343095546405662,-0.02164120598585721,0.02164120598585721,negative,481
1,mode_01,eNOS Activation,,eNOS Activation,6,0.04,0.24229218908241482,-0.0075709096431077144,0.0075709096431077144,negative,1160
1,mode_01,Glycogen Metabolism,,Glycogen Metabolism,1,0.006666666666666667,0.05777796017013378,-0.00187088600962905,0.00187088600962905,negative,1578
1,mode_01,HATs Acetylate Histones,,HATs Acetylate Histones,19,0.12666666666666668,0.5482251174503202,-0.037285554693118,0.037285554693118,negative,229
1,mode_01,TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation,,TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation,23,0.15333333333333332,0.6181194891000384,-0.02958069101400667,0.02958069101400667,negative,334
1,mode_01,Protein Localization,,Protein Localization,7,0.04666666666666667,0.2720647864044614,-0.008950900800593535,0.008950900800593535,negative,1099
1,mode_01,RNA Polymerase II Transcription Termination,,RNA Polymerase II Transcription Termination,18,0.12,0.5293608652873644,-0.026293362799085312,0.026293362799085312,negative,389
1,mode_01,Ras Activation Upon Ca2+ Influx Through NMDA Receptor,,Ras Activation Upon Ca2+ Influx Through NMDA Receptor,8,0.05333333333333334,0.30039141736478187,-0.008455458662273119,0.008455458662273119,negative,1114
1,mode_01,Signaling by CSF1 (M-CSF) in Myeloid Cells,,Signaling by CSF1 (M-CSF) in Myeloid Cells,23,0.15333333333333332,0.6181194891000384,-0.021107454019919435,0.021107454019919435,negative,495
1,mode_01,Role of LAT2 NTAL LAB on Calcium Mobilization,,Role of LAT2 NTAL LAB on Calcium Mobilization,12,0.08,0.4021791902022728,-0.012443145791435222,0.012443145791435222,negative,931
1,mode_01,CHL1 Interactions,,CHL1 Interactions,5,0.03333333333333333,0.21084230031853213,-0.009478835591795546,0.009478835591795546,negative,1067
1,mode_01,Switching of Origins to a Post-Replicative State,,Switching of Origins to a Post-Replicative State,19,0.12666666666666668,0.5482251174503202,-0.03269528831207559,0.03269528831207559,negative,281
1,mode_01,Retrograde Transport at the Trans-Golgi-Network,,Retrograde Transport at the Trans-Golgi-Network,5,0.03333333333333333,0.21084230031853213,-0.009069451701868684,0.009069451701868684,negative,1091
1,mode_01,RUNX1 Regulates Transcription of Genes Involved in BCR Signaling,,RUNX1 Regulates Transcription of Genes Involved in BCR Signaling,3,0.02,0.14144054254182067,-0.008299017174271877,0.008299017174271877,negative,1121
1,mode_01,FOXO-mediated Transcription of Cell Death Genes,,FOXO-mediated Transcription of Cell Death Genes,15,0.1,0.4689955935892812,-0.027800205789744833,0.027800205789744833,negative,364
1,mode_01,PTK6 Promotes HIF1A Stabilization,,PTK6 Promotes HIF1A Stabilization,7,0.04666666666666667,0.2720647864044614,-0.009139480936799144,0.009139480936799144,negative,1088
1,mode_01,Regulation of CDH11 Expression and Function,,Regulation of CDH11 Expression and Function,6,0.04,0.24229218908241482,-0.012104557880441302,0.012104557880441302,negative,958
1,mode_01,Ovarian Tumor Domain Proteases,,Ovarian Tumor Domain Proteases,14,0.09333333333333334,0.4474992550368635,-0.02255002962443056,0.02255002962443056,negative,464
1,mode_01,Regulation by c-FLIP,,Regulation by c-FLIP,2,0.013333333333333334,0.10215803640865039,-0.005276989334666048,0.005276989334666048,negative,1318
1,mode_01,KEAP1-NFE2L2 Pathway,,KEAP1-NFE2L2 Pathway,37,0.24666666666666667,0.805952041954632,-0.05359595358477177,0.05359595358477177,negative,78
1,mode_01,RNA Polymerase II Transcription Initiation,,RNA Polymerase II Transcription Initiation,6,0.04,0.24229218908241482,-0.013406000201778871,0.013406000201778871,negative,877
1,mode_01,SHC-related Events Triggered by IGF1R,,SHC-related Events Triggered by IGF1R,20,0.13333333333333333,0.5665095065529053,-0.017303530784605236,0.017303530784605236,negative,662
1,mode_01,Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models,,Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models,5,0.03333333333333333,0.21084230031853213,-0.007233802577573696,0.007233802577573696,negative,1183
1,mode_01,Gap-filling DNA Repair Synthesis and Ligation in TC-NER,,Gap-filling DNA Repair Synthesis and Ligation in TC-NER,21,0.14,0.584238811642856,-0.03971889665695751,0.03971889665695751,negative,191
1,mode_01,Asymmetric Localization of PCP Proteins,,Asymmetric Localization of PCP Proteins,1,0.006666666666666667,0.05777796017013378,-0.00187088600962905,0.00187088600962905,negative,1579
1,mode_01,Regulation of Endogenous Retroelements,,Regulation of Endogenous Retroelements,28,0.18666666666666668,0.6944460704939805,-0.05040936216260271,0.05040936216260271,negative,96
1,mode_01,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,30,0.2,0.7219280948873623,-0.04897973918088167,0.04897973918088167,negative,106
1,mode_01,RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known,,RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known,43,0.2866666666666667,0.8643763438484613,-0.06678831793071831,0.06678831793071831,negative,29
1,mode_01,Toll Like Receptor 7 8 (TLR7 8) Cascade,,Toll Like Receptor 7 8 (TLR7 8) Cascade,23,0.15333333333333332,0.6181194891000384,-0.029123997237868213,0.029123997237868213,negative,344
1,mode_01,Mitophagy,,Mitophagy,26,0.17333333333333334,0.6652735227649414,-0.04533347006968911,0.04533347006968911,negative,139
1,mode_01,SLC-mediated Transmembrane Transport,,SLC-mediated Transmembrane Transport,2,0.013333333333333334,0.10215803640865039,-0.003987382902667546,0.003987382902667546,negative,1396
