axis,axis_name,selection,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
1,mode_01,top_negative,"Cell Cycle, Mitotic",,"Cell Cycle, Mitotic",73,0.4866666666666667,0.9994869809508898,-0.07416775393813752,0.07416775393813752,negative,17
1,mode_01,top_negative,Chromatin Modifying Enzymes,,Chromatin Modifying Enzymes,52,0.3466666666666667,0.931055823385033,-0.07405868706102323,0.07405868706102323,negative,18
1,mode_01,top_negative,Chromatin Organization,,Chromatin Organization,52,0.3466666666666667,0.931055823385033,-0.07405868706102323,0.07405868706102323,negative,19
1,mode_01,top_negative,PIP3 Activates AKT Signaling,,PIP3 Activates AKT Signaling,71,0.47333333333333333,0.9979471932237238,-0.07282808222793609,0.07282808222793609,negative,20
1,mode_01,top_absolute,SUMO E3 Ligases SUMOylate Target Proteins,,SUMO E3 Ligases SUMOylate Target Proteins,84,0.56,0.9895875212220556,-0.0855788041491825,0.0855788041491825,negative,1
1,mode_01,top_absolute,SUMOylation,,SUMOylation,84,0.56,0.9895875212220556,-0.0855788041491825,0.0855788041491825,negative,2
1,mode_01,top_absolute,Gene Expression (Transcription),,Gene Expression (Transcription),93,0.62,0.9580420222262995,-0.08523697087054591,0.08523697087054591,negative,3
1,mode_01,top_absolute,RNA Polymerase II Transcription,,RNA Polymerase II Transcription,85,0.5666666666666667,0.9871377743721863,-0.08184220108876403,0.08184220108876403,negative,4
1,mode_01,top_absolute,Cellular Responses to Stress,,Cellular Responses to Stress,81,0.54,0.9953784388202257,-0.07995309511932348,0.07995309511932348,negative,5
1,mode_01,top_absolute,Post-translational Protein Modification,,Post-translational Protein Modification,76,0.5066666666666667,0.999871756640849,-0.07968011017250319,0.07968011017250319,negative,6
1,mode_01,top_absolute,Generic Transcription Pathway,,Generic Transcription Pathway,78,0.52,0.9988455359952018,-0.07927859286896133,0.07927859286896133,negative,7
1,mode_01,top_absolute,Regulation of TP53 Activity,,Regulation of TP53 Activity,66,0.44,0.9895875212220556,-0.07853718598500573,0.07853718598500573,negative,8
1,mode_01,top_absolute,Epigenetic Regulation of Gene Expression,,Epigenetic Regulation of Gene Expression,57,0.38,0.9580420222262995,-0.07807097572822402,0.07807097572822402,negative,9
1,mode_01,top_absolute,SUMOylation of DNA Damage Response and Repair Proteins,,SUMOylation of DNA Damage Response and Repair Proteins,65,0.43333333333333335,0.9871377743721863,-0.07707750717219015,0.07707750717219015,negative,10
1,mode_01,top_absolute,PTEN Regulation,,PTEN Regulation,56,0.37333333333333335,0.9531971725430559,-0.07675070858532645,0.07675070858532645,negative,11
1,mode_01,top_absolute,Regulation of PTEN Gene Transcription,,Regulation of PTEN Gene Transcription,55,0.36666666666666664,0.9480782435939055,-0.07630209176841084,0.07630209176841084,negative,12
1,mode_01,top_absolute,Cell Cycle,,Cell Cycle,78,0.52,0.9988455359952018,-0.07617998060781432,0.07617998060781432,negative,13
1,mode_01,top_absolute,Cellular Responses to Stimuli,,Cellular Responses to Stimuli,85,0.5666666666666667,0.9871377743721863,-0.07576008738212107,0.07576008738212107,negative,14
1,mode_01,top_absolute,Transcriptional Regulation by TP53,,Transcriptional Regulation by TP53,69,0.46,0.9953784388202257,-0.07518498074308826,0.07518498074308826,negative,15
1,mode_01,top_absolute,Transcriptional Regulation by E2F6,,Transcriptional Regulation by E2F6,51,0.34,0.9248187049730301,-0.07495389069906337,0.07495389069906337,negative,16
1,mode_01,top_absolute,"Cell Cycle, Mitotic",,"Cell Cycle, Mitotic",73,0.4866666666666667,0.9994869809508898,-0.07416775393813752,0.07416775393813752,negative,17
1,mode_01,top_absolute,Chromatin Organization,,Chromatin Organization,52,0.3466666666666667,0.931055823385033,-0.07405868706102323,0.07405868706102323,negative,19
1,mode_01,top_absolute,Chromatin Modifying Enzymes,,Chromatin Modifying Enzymes,52,0.3466666666666667,0.931055823385033,-0.07405868706102323,0.07405868706102323,negative,18
1,mode_01,top_absolute,PIP3 Activates AKT Signaling,,PIP3 Activates AKT Signaling,71,0.47333333333333333,0.9979471932237238,-0.07282808222793609,0.07282808222793609,negative,20
