gene,subspace_axis_1,subspace_axis_2,cluster_id
NFIX,-0.008904718022877902,0.03401716716696691,0
SHARPIN,0.051146925528128814,-0.11947299828042295,52
RING1,-0.02101525492478774,-0.03798008273073614,52
C6ORF141,-0.020839301914576912,-0.020718582744022104,24
YAF2,-0.026646252260025562,0.010083533430932561,28
PPP4R1L,0.00853674355143306,-0.042895662505110045,48
RNF2,0.05887594993703906,0.020948460001549138,4
BCL6,0.0778872798947796,-0.04962325703938122,6
NAA10,0.011765700203317282,0.006603230090171439,19
DCAF7,-0.022277267366556833,0.0658475137116716,47
RYBP,0.020574923526044068,-0.09712045698917401,53
CBX8,-0.16262014249199533,-0.03199620098312004,40
PIP,-0.011125507939449879,0.05744815824027349,32
NCAPH2,-0.045898813916313924,0.019507483681342534,34
B4GALT2,0.08556800726845909,-0.025912873589706693,48
SP1,-0.059608152097798094,0.05350801324608243,39
CTBP1,-0.08838504614318479,-0.11371739052340159,43
CDC16,-0.0008968229570884785,0.07822674451758867,4
CBX3,-0.09551315318098168,0.17329858373716855,38
BRAF,0.02125248431182829,0.04850010914683672,2
CCDC96,-0.07143063409375838,-0.06122171499759268,23
CBX6,0.11749006808370768,0.0795649147892041,45
SKP1,-0.01139478481482176,0.10146726119692275,58
S100P,0.00268312834956465,0.0023540508957398316,3
USP7,0.06317515140848166,0.1098771975187967,7
