test_case,case_id,case_category,source_family,feature_representation,method,params,true_clusters,found_clusters,samples,features,noise,ari,nmi,ami,purity,homogeneity,completeness,v_measure,fowlkes_mallows,macro_recall,macro_f1,worst_cluster_recall,n_singleton_clusters,singleton_fraction,median_cluster_size,largest_cluster_fraction,effective_cluster_count,cluster_size_entropy,cluster_size_gini,noise_label_fraction,silhouette_score,davies_bouldin_index,calinski_harabasz_index,outlier_precision,outlier_recall,outlier_f1,singleton_outlier_isolated,grouped_outlier_cluster_recovered,cluster_count_abs_error,over_split,under_split,tree_build_sec,populate_divergences_sec,edge_gate_sec,edge_gate_contrast_covariance_sec,edge_gate_projection_sec,edge_gate_wald_statistic_sec,edge_gate_tree_bh_sec,spectral_context_sec,tangent_whitening_sec,eigensolve_sec,pca_projection_sec,sibling_gate_sec,sibling_gate_pair_record_collection_sec,sibling_gate_inflation_fit_sec,sibling_gate_adjusted_tests_sec,sibling_gate_fdr_sec,traversal_sec,status,skip_reason,labels_length
2,overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_weighted,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=weighted, tree_rooting=linkage_root",4,5,400,100,0.35,0.5650099413437926,0.5476387862649529,0.5427851325361468,0.8175,0.573658342668929,0.5238771663849218,0.5476387862649529,0.6704147170734605,0.8183652798126512,0.8161518373211922,0.7542372881355932,0.0,0.0,86.0,0.29,4.52274138849497,1.5091183118756255,0.209,0.0,0.01893934747239491,5.400356969038951,7.633381501432803,,,,,,1.0,1.0,0.0,0.002121417026501149,0.00599974999204278,0.1984932089690119,0.10105392063269392,0.001308220496866852,0.020848495070822537,0.004823750001378357,0.0631219589849934,0.08478623599512503,0.1725276789511554,0.04678079462610185,0.34804641699884087,0.06810879200929776,0.0006694170297123492,0.24821895797504112,0.02925616700667888,0.032101624994538724,ok,,400
2,overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_single,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=single, tree_rooting=linkage_root",4,1,400,100,0.35,0.0,0.0,0.0,0.295,0.0,1.0,0.0,0.5022256230431724,0.25,0.1138996138996139,0.0,0.0,0.0,400.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,3.0,0.0,1.0,0.0016757919802330434,0.00590837502386421,0.2641086670337245,0.1010148559580557,0.001325139426626265,0.020934426167514175,0.0069069170276634395,0.12668600003235042,0.33305125613696873,0.9477124442928471,0.03957420849474147,0.07151187502313405,0.06939558300655335,0.0,0.0,0.0001480000209994614,0.00038929202128201723,ok,,400
2,overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_centroid,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=centroid, tree_rooting=linkage_root",4,1,400,100,0.35,0.0,0.0,0.0,0.295,0.0,1.0,0.0,0.5022256230431724,0.25,0.1138996138996139,0.0,0.0,0.0,400.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,3.0,0.0,1.0,0.001701542001683265,0.006033250014297664,0.2257870410103351,0.10072269447846338,0.001286773825995624,0.021719250245951116,0.0031028749654069543,0.09149729198543355,0.1710835736594163,0.49831658374750987,0.024906303850002587,0.07015849999152124,0.06827620801050216,0.0,0.0,0.0001425420050509274,0.0003903339966200292,ok,,400
2,overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_median,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=median, tree_rooting=linkage_root",4,1,400,100,0.35,0.0,0.0,0.0,0.295,0.0,1.0,0.0,0.5022256230431724,0.25,0.1138996138996139,0.0,0.0,0.0,400.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,3.0,0.0,1.0,0.0016165419947355986,0.005930666986387223,0.21734625002136454,0.10254356823861599,0.001315016532316804,0.02146296837599948,0.00300604198127985,0.08158795797498897,0.1463742044288665,0.47830476850504056,0.05599565617740154,0.07307137496536598,0.07094574999064207,0.0,0.0,0.00014295801520347595,0.0003951250109821558,ok,,400
2,overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_ward,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=ward, tree_rooting=linkage_root",4,4,400,100,0.35,0.6039779248930247,0.5770330703638863,0.5735170926666184,0.83,0.577659823168495,0.5764076761212584,0.5770330703638862,0.7035639651189173,0.8333194507453214,0.830034704744007,0.7542372881355932,0.0,0.0,100.0,0.285,3.979488103704772,1.3811531938648451,0.05625,0.0,0.026485535859230292,5.055218221036828,9.500490727259926,,,,,,0.0,0.0,0.0,0.0022859169985167682,0.005918625043705106,0.20469704101560637,0.10141879779985175,0.0012680419604294002,0.020911836065351963,0.006681416998617351,0.06726116599747911,0.05780304444488138,0.1980983626563102,0.0276034144917503,0.2813043330097571,0.06916200002888218,0.0006215829635038972,0.1663843750138767,0.04317204101243988,0.04698883299715817,ok,,400
2,overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_neighbor_joining,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=neighbor_joining, tree_linkage_method=average, tree_rooting=mad",4,2,400,100,0.35,0.21295414296541812,0.37253368358068667,0.3700042612456164,0.475,0.2552810604849392,0.68899420735082,0.37253368358068667,0.5625078156132877,0.45329566854990583,0.35242841007242043,0.0,0.0,0.0,200.0,0.7925,1.666333102428072,0.5106254651924431,0.2925,0.0,0.024399710910975054,4.972930655322003,10.324216655312062,,,,,,2.0,0.0,1.0,11.374358625034802,0.005897208000533283,0.2019883330212906,0.10155282710911706,0.0013189611490815878,0.021027393580880016,0.0021970419911667705,0.06865754199679941,0.12885054427897558,0.38957366574322805,0.06328594899969175,0.08902654197299853,0.06829345901496708,0.0007854579598642886,0.015057125012390316,0.003183458000421524,0.0014598749694414437,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=average, tree_rooting=linkage_root",4,4,400,80,0.3,0.9013124846886037,0.8807296551936105,0.8797428100142294,0.9625,0.8803127304670552,0.8811469750265557,0.8807296551936105,0.9258324160286135,0.9624999999999999,0.9629543120348023,0.95,0.0,0.0,98.5,0.27,3.9947534296431706,1.3849818575746156,0.0275,0.0,0.06144080867541815,3.491618566050064,18.854674197139847,,,,,,0.0,0.0,0.0,0.002193499996792525,0.0052114579593762755,0.1739192910026759,0.08501592796528712,0.0012439488782547414,0.021030830568633974,0.0034725419827736914,0.05574141698889434,0.05538234062260017,0.1930229444988072,0.012294340180233121,0.2993846670142375,0.06048870802624151,0.0007186249713413417,0.2174396250047721,0.01897829200606793,0.017932541959453374,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_complete,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=complete, tree_rooting=linkage_root",4,5,400,80,0.3,0.6673807716705011,0.729292581107896,0.7265111346694402,0.875,0.7861340723705248,0.6801166860223007,0.729292581107896,0.7453623059295355,0.875,0.8812863928885479,0.81,0.0,0.0,84.0,0.2175,4.964892031532829,1.602391551345852,0.055,0.0,0.04591487064403996,4.667472936408322,13.773898336875781,,,,,,1.0,1.0,0.0,0.0021928329952061176,0.005243042018264532,0.17374687502160668,0.08504807902500033,0.001247597683686763,0.020670527243055403,0.00440291699487716,0.055302124994341284,0.06545288144843653,0.15222806454403326,0.018439454201143235,0.3430329170078039,0.06018366705393419,0.0006742500117979944,0.2543280840036459,0.026083834003657103,0.02848829102003947,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_weighted,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=weighted, tree_rooting=linkage_root",4,4,400,80,0.3,0.8489930468306586,0.8503830522811758,0.8491416505119245,0.9425,0.8477644584111024,0.8530178730160878,0.8503830522811757,0.886826595854042,0.9425,0.9437276835173818,0.87,0.0,0.0,95.5,0.305,3.9659947177949633,1.3777566982245446,0.06875,0.0,0.05989959720229141,3.555631266438675,18.517736871636775,,,,,,0.0,0.0,0.0,0.0022937500034458935,0.005133166967425495,0.17593091703020036,0.08466979331569746,0.001252087764441967,0.02156149479560554,0.0033640419715084136,0.057721958961337805,0.047669938241597265,0.16105073649669066,0.006835621839854866,0.2751863329904154,0.060237917001359165,0.0007361670141108334,0.1962776249856688,0.016201291990000755,0.015430874947924167,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_single,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=single, tree_rooting=linkage_root",4,1,400,80,0.3,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.4981167541368988,0.25,0.1,0.0,0.0,0.0,400.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,3.0,0.0,1.0,0.0017422499950043857,0.005255708005279303,0.2148384590400383,0.08537787629757077,0.0012737754732370377,0.020391864120028913,0.0037051659892313182,0.09694637503707781,0.2297621194156818,0.6090839178068563,0.04756262997398153,0.061906500020995736,0.060052333981730044,0.0,0.0,0.0001490420545451343,0.00038866704562678933,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_centroid,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=centroid, tree_rooting=linkage_root",4,4,400,80,0.3,0.9013024743707592,0.8694773419476969,0.8683974547691776,0.9625,0.8691107706389953,0.869844222609887,0.8694773419476969,0.9258210152560064,0.9625,0.9626748952282438,0.94,0.0,0.0,99.0,0.2675,3.995327042392855,1.3851254387945238,0.02625,0.0,0.06326446337318171,3.4124443045316086,19.257735534851406,,,,,,0.0,0.0,0.0,0.0015504170442000031,0.005321750009898096,0.20003737503429875,0.08611525234300643,0.001328658254351467,0.022527233988512307,0.0025492500280961394,0.07994412496918812,0.13526708807330579,0.3732604445540346,0.020318783121183515,0.09685820800950751,0.062414249987341464,0.0008891670149751008,0.027052957972045988,0.004578875028528273,0.002656625001691282,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_median,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=median, tree_rooting=linkage_root",4,4,400,80,0.3,0.8747153250696795,0.8574637818118199,0.856283326913581,0.9525,0.8563070214409565,0.8586236716784375,0.8574637818118199,0.9059282141498293,0.9525000000000001,0.9532810219102311,0.92,0.0,0.0,96.0,0.2875,3.985066517222882,1.382554004003217,0.0425,0.0,0.0610138153692226,3.528132396969575,18.753450662458192,,,,,,0.0,0.0,0.0,0.0015840409905649722,0.0052552910055965185,0.18281212501460686,0.08530431648250669,0.0012534224661067128,0.02033443032996729,0.0024123339680954814,0.06637304200557992,0.1013556711259298,0.29439873952651396,0.038077254372183233,0.08418587502092123,0.05988016596529633,0.0007702090078964829,0.018104541988577694,0.003656083019450307,0.0021191250416450202,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_ward,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=ward, tree_rooting=linkage_root",4,4,400,80,0.3,0.9217285793957946,0.8940670956081295,0.8931909394528951,0.97,0.8939617872477315,0.8941724287820207,0.8940670956081296,0.9411557318964787,0.97,0.9699442530486204,0.94,0.0,0.0,100.5,0.2575,3.9986939275435387,1.3859677896871292,0.01375,0.0,0.06373513702740377,3.3731905790033703,19.371557405875674,,,,,,0.0,0.0,0.0,0.002198625006712973,0.005258082994259894,0.1748642090242356,0.08576328278286383,0.0012629336561076343,0.021260918874759227,0.004792958963662386,0.0544113339856267,0.0604960837517865,0.15922644780948758,0.0361814514035359,0.3415148750063963,0.0606675420422107,0.0006708329892717302,0.24996862502302974,0.028423666022717953,0.031591458013281226,ok,,400
3,overlap_mod_4c_small,overlapping_binary_moderate,binary_template,binary,tbs_diffusion_graphtools_adaptive_nnls_neighbor_joining,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=neighbor_joining, tree_linkage_method=average, tree_rooting=mad",4,3,400,80,0.3,0.6575486348144913,0.7658787339890647,0.7644056855475405,0.7325,0.669109942280384,0.895369964192354,0.7658787339890647,0.7764289463248192,0.7324999999999999,0.6513037284942171,0.0,0.0,0.0,102.0,0.505,2.8178599858058613,1.0359777265806038,0.17666666666666667,0.0,0.053781803829603486,3.684410115121292,19.50920224069882,,,,,,1.0,0.0,1.0,11.246039499994367,0.006982624996453524,0.3507657080190256,0.1473333368776366,0.003100514237303287,0.04916611668886617,0.004975540970917791,0.1309384589549154,0.22781870875041932,0.6229891579714604,0.1572310365154408,0.12744770798599347,0.08749379200162366,0.0009362500277347863,0.021104499988723546,0.014717624988406897,0.0018298339564353228,ok,,400
4,dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,tbs_diffusion_graphtools_adaptive_nnls,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=average, tree_rooting=linkage_root",4,9,160,24,1.0,0.4035201678286685,0.5758548657517188,0.554975354028578,0.84375,0.7266681915149887,0.4768823110586516,0.5758548657517187,0.5312938692874276,0.84375,0.8454478364173086,0.7,0.0,0.0,18.0,0.175,8.26823113800074,2.1124205971618033,0.225,0.0,0.06291057709358236,2.7234920993231015,7.363937430219698,,,,,,5.0,1.0,0.0,0.0008359170169569552,0.0015982500044628978,0.056806332955602556,0.015539368614554405,0.0004599640378728509,0.00816252373624593,0.0017425409751012921,0.027204209007322788,0.004915670957416296,0.0082041613641195,0.001978786662220955,0.06156433298019692,0.015052834001835436,0.00037637498462572694,0.03604458394693211,0.008589416975155473,0.008802458003628999,ok,,160
4,dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,tbs_diffusion_graphtools_adaptive_nnls_complete,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=complete, tree_rooting=linkage_root",4,13,160,24,1.0,0.3366309128790802,0.5615692037653611,0.5305629692818022,0.86875,0.7833807025118573,0.4376501099033741,0.5615692037653612,0.48105460820610246,0.86875,0.8686427632727707,0.725,0.0,0.0,11.0,0.1375,11.95830177173187,2.481425746110509,0.22884615384615384,0.0,0.049788772211815345,2.73083741359343,5.869329467923124,,,,,,9.0,1.0,0.0,0.0008045420399866998,0.0015827500028535724,0.05521662498358637,0.015360871970187873,0.00044124264968559146,0.007752303732559085,0.0016343329916708171,0.026268583023920655,0.003727460454683751,0.00909590907394886,0.0019264580914750695,0.05655316699994728,0.015255625010468066,0.0003642500378191471,0.03171125001972541,0.0078063749824650586,0.008490708947647363,ok,,160
4,dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,tbs_diffusion_graphtools_adaptive_nnls_weighted,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=weighted, tree_rooting=linkage_root",4,6,160,24,1.0,0.6012143800799671,0.6554185204447212,0.6439787257027996,0.8625,0.7330783166523973,0.5926366332716698,0.6554185204447213,0.6921544973574434,0.8625,0.8652732974910394,0.8,0.0,0.0,26.5,0.25,5.555649013182259,1.7148152503232388,0.20208333333333334,0.0,0.06829935733649695,2.723949095811497,9.021548402089762,,,,,,2.0,1.0,0.0,0.0008013749611563981,0.0015732920146547258,0.05611308402149007,0.015473203093279153,0.0004478777409531176,0.007989645469933748,0.0015844170120544732,0.026839125028345734,0.003250707231927663,0.00941925001097843,0.002007576695177704,0.059659416030626744,0.017017874983139336,0.0004003749927505851,0.03257595800096169,0.008045875001698732,0.007520959014073014,ok,,160
4,dim_consolidated_4c_24f,gaussian_dimensionality_consolidated,dimensional_gaussian,median_binary,tbs_diffusion_graphtools_adaptive_nnls_single,"adaptive_neighbor_grid=(5, 10, 15, 25, 40, 80, 160), adaptive_neighbor_profile=fragmentation_guard, anisotropy=0.0, branch_length_optimization_max_iterations=300, branch_length_optimization_method=fixed_topology_nnls, branch_length_optimization_pair_sample_size=50000, branch_length_optimization_random_state=0, branch_length_optimization_solver_tolerance=1e-05, branch_length_optimization_target_metric=squared_standardized_euclidean, decay=40, diffusion_method=graphtools_kernel_diffusion, diffusion_time=3, edge_alpha=0.001, edge_branch_length_variance_policy=normalized_branch_length, k_neighbors=10, kernel_symm=+, metric=hamming, n_components=30, random_state=0, sibling_alpha=0.01, tree_builder=linkage, tree_linkage_method=single, tree_rooting=linkage_root",4,1,160,24,1.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.4952605565436486,0.25,0.1,0.0,0.0,0.0,160.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,3.0,0.0,1.0,0.0007872909773141146,0.0016067919787019491,0.06744474999140948,0.021582797111477703,0.0007528766291216016,0.012772248825058341,0.0012555420398712158,0.02552045794436708,0.016214497678447515,0.029320337111130357,0.005043963610660285,0.032956583017949015,0.025335666025057435,0.0004212920321151614,0.003002000041306019,0.0019624579581432045,0.0008682500338181853,ok,,160
